# 0.080744, 0.0775417, 0.965414, 0.096333, 0.0943617, 0.0962058, 0.0928643, 0.0878089, 0.0875215, 0.090443, 0.0819028, 0.0944523, 0.0895497, 0.0929407, 0.0896276, 0.089103, 0.0955771, 0.0920458, 0.0895374, 0.0918389, 0.0908507, 0.0848476, 0.0871767, 0.0863361, 0.110414, 0.0891241, 0.0916318, 0.0880451, 0.0894721, 0.0837531, 0.0921913, 0.0890191, 0.0911599, 0.0938285, 0.0914962, 0.028721, 0.0250453, 0.205933, 0.206742, 0.151236, 0.214767, 0.168302, 0.125021, 0.155841, 0.137527, 0.136224, 0.115407, 0.148788, 0.190638, 0.230074, 0.176563, 0.120597, 0.139261, 0.129577, 0.192927, 0.144177, 0.146389, 0.20241, 0.282474, 0.119633, 0.182851, 0.186398, 0.143546, 0.153586, 0.104296, 0.10285, 0.136933, 0.117316, 0.0892748
133.065,0.997074,0.0314133,7,127,0,-90.0561,-0.589337,0.222705,0.0613494,0.16849,0.239671,0.137914,0.332103,0.2032,0.214476,0.120492,0.282581,0.204391,0.18195,0.31222,0.144635,0.296829,0.103885,0.192459,0.240644,0.404305,0.238556,0.106712,0.123459,0.0953051,0.246687,0.255356,0.173605,0.279327,0.139746,0.137647,0.143272,0.277879,0.161472,0.248549,0.167511,1.71401,0.666145,13.519,8.85285,10.2857,8.39488,12.992,5.51713,14.6255,5.86544,10.0942,1.99899,8.05336,10.526,4.21499,8.54949,4.95477,10.9794,5.86828,12.0023,10.6335,15.812,13.1015,9.12753,1.47323,6.76699,9.14154,7.32996,4.68786,1.47513,5.06391,6.83926,1.98297,1.37231,-0.420847,-0.349666,-0.451423,-0.257234,-0.386138,-0.374861,-0.468845,-0.306756,-0.384947,-0.407387,-0.277117,-0.444703,-0.292508,-0.485452,-0.396878,-0.348693,-0.185032,-0.350781,-0.482625,-0.465879,-0.494032,-0.34265,-0.333981,-0.415732,-0.310011,-0.449591,-0.451691,-0.446065,-0.311458,-0.427865,-0.340788,-0.421826,0.603686,0.586537,0.610978,0.563956,0.595353,0.592633,0.61511,0.576093,0.595066,0.600461,0.568839,0.609379,0.57261,0.619034,0.597937,0.586301,0.546127,0.586807,0.618368,0.614408,0.621056,0.584834,0.582728,0.602462,0.576888,0.610542,0.611041,0.609703,0.577241,0.605364,0.584382,0.60392
134.665,0.998528,0.0314133,7,127,0,-98.0738,-0.596033,0.0901186,0.0548524,0.147768,0.0985043,0.114333,0.0552485,0.164312,0.0384351,0.0127155,0.12091,0.0736163,0.0803755,0.0754699,0.0800491,0.0825715,0.0946105,0.118321,0.123988,0.279345,0.14538,0.0313585,0.0291795,-0.0226067,-0.0691723,0.157398,0.0212412,0.0303749,0.0234127,-0.0387097,-0.00606956,0.0855652,0.0865143,0.151441,0.0672328,1.7174,0.730533,9.40118,13.4123,7.54476,13.0385,7.58124,2.41286,4.64192,3.70081,10.1991,1.87359,5.98565,4.16064,15.8778,11.9325,9.4557,4.19727,4.91314,6.32982,11.1081,5.36115,9.28901,6.80914,1.91194,7.78569,10.9571,4.42366,11.4897,1.16511,3.63351,6.42074,1.43275,0.864922,-0.448265,-0.497528,-0.481699,-0.540784,-0.43172,-0.557598,-0.583317,-0.475123,-0.522416,-0.515657,-0.520563,-0.515984,-0.513461,-0.501422,-0.477712,-0.472045,-0.316688,-0.450653,-0.564674,-0.566853,-0.618639,-0.665205,-0.438634,-0.574791,-0.565658,-0.57262,-0.634742,-0.602102,-0.510467,-0.509518,-0.444592,-0.5288,0.610227,0.621878,0.618149,0.631995,0.606284,0.635896,0.64183,0.616596,0.627713,0.626132,0.627279,0.626208,0.625618,0.622793,0.617207,0.615868,0.578517,0.610794,0.637533,0.638037,0.649909,0.660429,0.607934,0.639868,0.637761,0.639367,0.653564,0.646137,0.624916,0.624694,0.609353,0.629203
122.584,0.98562,0.0314133,7,127,0,-96.6181,-0.606884,0.151813,0.183035,0.193945,0.150437,0.16116,0.107864,0.217046,0.207362,-0.115518,0.176323,0.105322,0.235468,0.143757,0.141592,0.142426,0.0389971,0.216238,0.283706,0.53808,0.189544,0.0553014,0.0357389,-0.00969508,-0.185519,0.415005,0.116572,0.0618714,0.112963,0.0168166,0.0162208,0.153431,0.277472,0.414174,0.153714,1.49551,1.10188,13.7974,13.0022,8.0605,18.9728,6.94704,4.26334,10.1367,6.89756,12.1462,1.0989,11.142,9.08754,22.9057,24.8188,5.25104,5.64744,3.64581,10.2254,10.6666,6.46406,17.1696,28.026,1.3271,5.69069,14.0847,14.543,4.61468,1.87598,4.91089,9.12737,1.01712,1.20768,-0.412939,-0.456447,-0.445724,-0.49902,-0.389838,-0.399522,-0.722402,-0.430561,-0.501562,-0.371417,-0.463127,-0.465293,-0.464458,-0.567887,-0.390647,-0.323178,-0.0688044,-0.417341,-0.551583,-0.571145,-0.616579,-0.792403,-0.191879,-0.490313,-0.545013,-0.493922,-0.590068,-0.590664,-0.453453,-0.329412,-0.19271,-0.453171,0.601792,0.612171,0.609622,0.622229,0.596244,0.598573,0.673136,0.606008,0.622826,0.591801,0.613756,0.614269,0.614071,0.638276,0.596438,0.580099,0.517194,0.602847,0.634503,0.639027,0.64944,0.688347,0.547823,0.62018,0.632978,0.62103,0.643381,0.643517,0.61146,0.581616,0.548029,0.611393
110.88,0.993651,0.0314133,7,127,0,-78.2328,-0.451337,0.0950641,0.106225,-0.0137854,-0.141179,-0.0944125,-0.0296518,-0.111388,0.0811932,0.0853525,0.122231,0.138575,0.300706,0.113649,0.042085,-0.0907278,0.116987,0.0758728,0.24028,0.24409,-0.078765,0.0881973,0.0356448,0.232467,0.0891215,0.312861,0.150244,0.0581615,0.064274,0.198283,0.0236455,-0.189459,0.124054,0.300449,0.122858,1.56912,1.03379,13.4743,13.3175,10.6678,7.49284,7.31724,2.81409,8.16076,5.01325,6.42701,1.5061,5.77027,9.37564,15.213,3.22277,6.95105,9.23273,7.34144,8.91616,10.7733,2.49708,11.1722,6.08009,0.735154,9.92344,13.3739,3.73067,10.4195,0.963249,4.42438,1.83735,1.33736,0.384702,-0.465123,-0.592516,-0.54575,-0.480989,-0.562725,-0.370144,-0.365985,-0.329106,-0.312763,-0.150632,-0.337689,-0.409252,-0.542065,-0.33435,-0.375464,-0.211057,-0.207247,-0.530102,-0.36314,-0.415692,-0.21887,-0.362216,-0.138476,-0.301094,-0.393176,-0.387063,-0.253055,-0.427692,-0.640796,-0.327284,-0.150888,-0.328479,0.614229,0.643942,0.633149,0.617981,0.637083,0.591494,0.590488,0.581542,0.577559,0.537587,0.583629,0.600909,0.632293,0.582817,0.592779,0.552569,0.551627,0.629507,0.5898,0.602452,0.5545,0.589577,0.534564,0.57471,0.597047,0.595576,0.562928,0.605322,0.654933,0.581098,0.537651,0.581389
113.571,0.994417,0.0314133,7,127,0,-74.2678,-0.476311,0.063259,0.0954018,-0.109343,-0.0195511,-0.0468835,0.0589215,0.226684,0.187528,0.0924355,0.0865587,0.100793,0.00905758,0.02341,0.201764,0.0282425,0.0496618,0.190443,0.0762555,0.108319,0.0925047,0.0562759,0.1509,-0.169448,-0.0591895,0.0290537,0.0226986,0.0944722,0.174156,-0.00228611,0.252455,0.456084,0.186171,0.0509501,0.169032,1.47691,0.791446,14.4008,12.5613,17.6733,12.0166,6.25362,3.94087,7.73581,11.6688,3.97795,1.6727,3.86024,5.0736,27.8939,8.68231,7.15166,5.58341,4.7282,11.0521,8.72447,2.3511,2.94228,3.75077,1.45778,4.09218,12.7651,7.29708,8.49287,2.57815,2.50249,5.4288,1.2458,0.678053,-0.585654,-0.495862,-0.523194,-0.417389,-0.249627,-0.288783,-0.383875,-0.389752,-0.375518,-0.467253,-0.452901,-0.274547,-0.448068,-0.426649,-0.285868,-0.400055,-0.367991,-0.383806,-0.420035,-0.325411,-0.645759,-0.5355,-0.447257,-0.453612,-0.381839,-0.302155,-0.478597,-0.223856,-0.020227,-0.29014,-0.425361,-0.307279,0.642367,0.621486,0.627894,0.602858,0.562085,0.571698,0.594807,0.596223,0.592792,0.614733,0.611329,0.568209,0.61018,0.605073,0.570984,0.598701,0.590974,0.594791,0.603492,0.580642,0.656054,0.630765,0.609987,0.611498,0.594316,0.574969,0.617417,0.555731,0.505057,0.57203,0.604765,0.576221
107.252,0.96302,0.0314133,7,127,0,-80.5646,-0.627581,0.201972,0.117722,0.14155,0.102733,0.111124,0.0129092,-0.102786,0.106364,0.145351,0.0768621,0.23211,0.229708,0.0927963,-0.0844424,0.115198,0.0120311,0.11852,0.344855,0.445943,0.209324,0.181344,0.0771637,0.361562,-0.106748,0.332082,0.232633,0.132256,0.28859,0.181414,0.422916,0.244904,0.0113193,0.256911,0.237615,1.61782,1.03475,9.53583,8.61314,3.72945,9.12186,9.16931,3.58461,10.1091,2.85188,7.62665,1.57983,13.7276,14.6383,7.45912,17.1981,4.60233,7.05539,6.36788,5.86133,8.55572,16.9847,31.9715,50.6203,1.34984,10.5961,10.2819,4.7597,4.31484,0.848435,5.9465,3.65923,2.02627,1.36181,-0.486031,-0.524848,-0.516458,-0.614672,-0.730367,-0.521217,-0.482231,-0.550719,-0.395471,-0.397873,-0.534785,-0.712024,-0.512383,-0.61555,-0.509061,-0.282726,-0.181638,-0.418257,-0.446237,-0.550417,-0.266019,-0.73433,-0.295499,-0.394948,-0.495325,-0.338991,-0.446167,-0.204666,-0.382678,-0.616262,-0.37067,-0.389966,0.619171,0.628281,0.626319,0.649006,0.674886,0.627432,0.618274,0.634302,0.597599,0.598176,0.630598,0.670848,0.625365,0.649206,0.624586,0.570214,0.545285,0.603066,0.609744,0.634232,0.566115,0.675755,0.573342,0.597473,0.62136,0.583945,0.609727,0.550989,0.594519,0.649368,0.591621,0.596275
103.408,0.99859,0.0314133,7,127,0,-71.1637,-0.51028,0.216378,0.233776,-0.0473541,-0.116081,-0.132407,0.180363,0.254327,0.100399,0.223205,0.288447,0.0819635,0.327238,0.24333,-0.0381527,0.0344426,-0.070792,0.378875,0.112219,0.148731,-0.0846159,-0.00307808,0.0195038,0.289104,-0.063138,0.395164,-0.00334977,-0.171034,0.12857,0.118317,0.371546,0.237978,0.317167,0.432608,0.5476,1.55735,0.684942,20.2975,18.5162,15.5503,7.09951,6.09813,4.20693,6.17709,18.1266,4.91694,1.49268,3.96881,5.40826,26.4633,7.93633,5.49538,2.96565,3.88688,6.81601,8.30785,3.07826,4.82048,13.4784,2.16853,3.83256,18.3779,8.29006,6.87092,2.53608,1.80014,5.31282,1.45401,0.75778,-0.557634,-0.626361,-0.642687,-0.329917,-0.255953,-0.409882,-0.287075,-0.221833,-0.428317,-0.183042,-0.26695,-0.548433,-0.475838,-0.581072,-0.131405,-0.398061,-0.361549,-0.594896,-0.513358,-0.490776,-0.221176,-0.573418,-0.115116,-0.51363,-0.681314,-0.38171,-0.391963,-0.138734,-0.272303,-0.193113,-0.077672,0.0373195,0.635905,0.651664,0.655361,0.581739,0.563641,0.601059,0.57128,0.555232,0.605472,0.545633,0.566344,0.633772,0.616764,0.641314,0.532804,0.598222,0.589415,0.644488,0.625593,0.620289,0.55507,0.639552,0.528747,0.625657,0.664032,0.594285,0.596755,0.534628,0.567658,0.548129,0.519408,0.490671
104.606,0.993378,0.0314133,7,127,0,-63.7188,-0.678329,0.299129,0.11933,0.287733,0.41041,0.0651608,0.414006,0.178969,0.428472,0.239876,0.00288834,0.278097,0.3588,0.18599,0.494238,0.329815,0.287696,0.00110478,0.265058,0.267247,0.238474,0.257043,0.28629,0.0607231,0.298097,0.524311,0.359669,0.124426,0.192126,0.243338,0.213923,0.36578,0.160762,0.288434,0.287271,1.50833,1.01821,7.91591,5.67333,3.62844,10.3929,11.2285,3.50019,8.36202,1.53233,3.17963,2.17895,4.75366,12.074,7.39682,17.667,3.49169,5.56541,4.51562,12.1011,7.89536,9.22361,22.0323,14.6437,1.14646,8.88372,8.80608,3.86652,3.36839,0.778592,4.35683,5.39935,1.57295,0.933941,-0.390596,-0.267919,-0.613168,-0.264323,-0.49936,-0.249857,-0.438453,-0.675441,-0.400232,-0.319529,-0.492339,-0.184091,-0.348514,-0.390633,-0.677224,-0.413272,-0.411082,-0.439855,-0.421286,-0.392039,-0.617606,-0.380232,-0.154018,-0.31866,-0.553903,-0.486203,-0.434991,-0.464407,-0.312549,-0.517567,-0.389895,-0.391058,0.596426,0.566582,0.648663,0.565699,0.622309,0.562141,0.60789,0.66272,0.598743,0.57921,0.620657,0.545893,0.586257,0.596435,0.663119,0.601872,0.601347,0.608225,0.603791,0.596773,0.649674,0.593929,0.538429,0.578998,0.635041,0.619212,0.607065,0.614059,0.577507,0.626579,0.596257,0.596537
107.8,1,0.0314133,7,127,0,-66.9898,-0.418676,0.0291653,0.214491,-0.480901,-0.151058,-0.128852,0.0547868,-0.143601,0.0867597,-0.257026,0.375849,-0.108938,0.232253,0.00374286,0.0563934,0.0716006,-0.0390681,-0.109756,0.27548,0.191655,-0.0570884,-0.163959,0.108588,-0.406021,-0.162726,0.115318,-0.0326071,-0.0872909,0.233399,0.14881,-0.0352134,0.21921,0.191055,0.485289,0.299912,1.61499,0.700036,11.3286,19.7031,8.49962,10.0978,4.69085,4.00387,7.86214,5.07566,14.9516,1.26624,11.7408,6.36982,24.5091,9.33034,11.8821,3.64164,4.66478,7.37109,7.85635,6.02928,6.34823,13.6438,1.41422,6.34634,16.025,6.42423,14.636,2.21637,3.96295,4.22985,1.62921,0.692203,-0.899577,-0.569735,-0.547528,-0.363889,-0.562277,-0.331917,-0.675702,-0.0428271,-0.527614,-0.186424,-0.414933,-0.362283,-0.347076,-0.457744,-0.528432,-0.143197,-0.227022,-0.475765,-0.582635,-0.310089,-0.824697,-0.581402,-0.303358,-0.451283,-0.505967,-0.185277,-0.269867,-0.45389,-0.199466,-0.227621,0.0666132,-0.118764,0.710863,0.638702,0.633562,0.589982,0.636979,0.582226,0.662779,0.510705,0.628926,0.546471,0.60227,0.589593,0.585908,0.612479,0.629117,0.535738,0.556513,0.616747,0.641674,0.576907,0.695233,0.64139,0.575263,0.610944,0.623861,0.546187,0.56706,0.611564,0.549702,0.556661,0.483353,0.529656
115.546,0.98911,0.0314133,7,255,0,-71.3393,-0.161594,-0.322492,0.144289,-0.546113,-0.330016,-0.392479,-0.209836,-0.295327,-0.369044,-0.324161,-0.513978,-0.190056,-0.515531,-0.103295,-0.373272,-0.144986,-0.263245,-0.278227,-0.149817,-0.181864,-0.232043,-0.34802,-0.345836,-0.249466,-0.460689,0.0625034,-0.266166,-0.439223,-0.127517,-0.302793,-0.143175,-0.2722,-0.218382,-0.365722,0.0126544,1.41242,1.03716,9.76091,6.14368,5.07624,5.36704,13.9406,4.82693,6.67158,3.55099,2.99665,0.979386,6.15342,6.91261,11.6997,14.5928,4.22281,6.25897,6.35409,8.87838,4.99558,6.3813,7.441,20.123,1.61223,5.75236,10.8785,10.4397,3.4216,1.45902,3.36258,3.95632,1.27455,1.21131,-0.707706,-0.491609,-0.554073,-0.371429,-0.45692,-0.530637,-0.485754,-0.675572,-0.351649,-0.677124,-0.264888,-0.534865,-0.306579,-0.424839,-0.439821,-0.311411,-0.343457,-0.393637,-0.509614,-0.50743,-0.41106,-0.622282,-0.0990901,-0.427759,-0.600817,-0.289111,-0.464386,-0.304768,-0.433793,-0.379975,-0.527316,-0.148939,0.669894,0.620485,0.63508,0.591804,0.612283,0.629632,0.619106,0.66275,0.587018,0.663097,0.565838,0.630617,0.57605,0.604641,0.608216,0.57723,0.58503,0.597158,0.624716,0.624204,0.601342,0.650737,0.524752,0.605338,0.645843,0.571778,0.614054,0.575608,0.606779,0.593867,0.628857,0.537166
109.555,0.985467,0.0314133,7,127,0,-78.9218,-0.126672,-0.320592,0.200131,-0.188435,-0.239655,-0.244391,-0.373845,-0.346737,0.0185448,-0.219513,-0.020637,-0.323641,0.172968,-0.430767,-0.201829,-0.403746,-0.42914,-0.243505,-0.275941,-0.249839,-0.382807,-0.188062,-0.21952,-0.313634,-0.392981,-0.41056,-0.314923,-0.192089,-0.377013,-0.14489,-0.394044,-0.218913,-0.21719,-0.0461583,-0.358924,1.41437,0.887628,17.3879,4.6712,9.06128,7.00013,10.5662,5.65902,8.26145,5.30841,4.47686,1.06961,5.22489,8.06721,8.21238,10.0231,6.01001,9.60814,7.38668,10.8924,9.57092,8.29167,4.17757,11.3108,1.40044,6.73126,12.7103,11.3462,4.05848,1.20505,2.57167,3.03033,1.56512,1.4304,-0.315108,-0.366327,-0.371063,-0.500518,-0.47341,-0.108127,-0.346185,-0.147309,-0.450313,0.0462954,-0.557439,-0.328502,-0.530419,-0.555812,-0.370177,-0.402613,-0.376511,-0.509479,-0.314734,-0.346192,-0.440306,-0.519654,-0.537232,-0.441595,-0.318761,-0.503685,-0.271562,-0.520716,-0.345585,-0.343862,-0.17283,-0.485597,0.578131,0.590571,0.591716,0.622581,0.61619,0.527006,0.585692,0.536761,0.610714,0.488428,0.63586,0.581395,0.629581,0.635483,0.591502,0.599315,0.593031,0.624684,0.57804,0.585694,0.608332,0.627067,0.631168,0.608639,0.579022,0.623325,0.567476,0.627315,0.585547,0.585128,0.5431,0.619069
104.565,0.981841,0.0314133,7,127,0,-69.4317,-0.014361,-0.465642,0.176032,-0.705577,-0.66601,-0.395134,-0.358502,-0.484249,-0.0647652,-0.33175,-0.116139,-0.520497,0.279911,-0.49494,-0.394061,-0.297878,-0.410111,-0.417521,-0.429469,-0.390355,-0.607269,-0.424513,-0.405238,-0.243417,-0.825944,-0.378542,-0.545232,-0.704432,-0.575867,-0.320779,-0.545034,-0.271099,-0.230724,-0.0296173,-0.395422,1.8443,1.04085,11.5476,28.9245,7.60668,18.5103,6.76721,1.84033,9.68024,6.69386,10.7233,1.20151,9.55193,7.99698,32.8504,11.0135,4.34541,4.47983,4.57853,7.73319,8.49879,6.97005,12.5806,32.8255,2.09923,8.79561,15.6799,3.50638,10.293,1.52457,5.53768,11.3249,1.57789,0.657153,-0.719938,-0.680371,-0.409495,-0.372864,-0.49861,-0.0791262,-0.346111,-0.1305,-0.534858,0.26555,-0.509301,-0.408422,-0.312239,-0.424472,-0.431882,-0.44383,-0.404716,-0.62163,-0.438874,-0.419599,-0.257778,-0.840305,-0.392903,-0.559593,-0.718793,-0.590228,-0.33514,-0.559395,-0.28546,-0.245085,-0.0439784,-0.409783,0.672593,0.663821,0.600967,0.592151,0.622133,0.519771,0.585674,0.532579,0.630615,0.434,0.624643,0.600709,0.577432,0.604553,0.606323,0.609171,0.59982,0.650589,0.607991,0.603387,0.56409,0.698529,0.596981,0.636358,0.672341,0.643417,0.583009,0.636312,0.570884,0.560966,0.510993,0.601036
103.039,0.999765,0.0314133,7,127,0,-70.1552,0.171438,-0.577671,0.246732,-0.650809,-0.733216,-0.546441,-0.61666,-0.71452,-0.685728,-0.603114,-0.771255,-0.360794,-1.05008,-0.560446,-0.601192,-0.516339,-1.08642,-0.327922,-0.284979,-0.295033,-0.443129,-0.61757,-0.521303,-0.706443,-0.866236,-0.0540353,-0.427984,-0.616655,-0.267481,-0.576837,-0.139198,-0.46243,-0.482617,-0.570655,-0.291924,1.54223,0.914322,12.5578,8.04488,11.8568,10.4206,15.3233,2.53523,8.79904,1.60634,4.72711,0.830847,6.51142,8.90798,17.4424,14.4959,6.06786,4.87337,6.11424,8.63349,12.6796,5.01396,19.8793,14.3208,1.14303,2.66747,17.2031,6.62977,4.20327,1.60946,3.67812,4.13747,1.46536,0.576127,-0.479371,-0.561779,-0.375004,-0.445223,-0.543082,-0.51429,-0.431676,-0.599818,-0.189357,-0.878645,-0.389008,-0.429754,-0.344901,-0.914981,-0.156485,-0.113541,-0.123595,-0.271691,-0.446132,-0.349866,-0.535005,-0.694799,0.117402,-0.256547,-0.445218,-0.0960431,-0.405399,0.0322394,-0.290992,-0.311179,-0.399217,-0.120487,0.617599,0.636864,0.592667,0.609503,0.632529,0.625812,0.606274,0.645615,0.547198,0.706541,0.596044,0.605815,0.585381,0.714018,0.539042,0.528355,0.53086,0.567508,0.609719,0.586585,0.63065,0.667034,0.470683,0.563787,0.609502,0.523992,0.599984,0.491941,0.572239,0.577173,0.598499,0.530085
110.302,0.999508,0.0314133,7,127,0,-76.0453,0.00172006,-0.470742,0.207064,-0.565677,-0.257529,-0.582547,-0.51536,-0.231737,-0.278624,-0.497528,-0.322485,-0.227256,0.0974642,-0.357169,-0.488587,-0.352071,-0.750477,-0.810351,-0.463754,-0.341313,-0.443105,-0.476305,-0.50491,-0.548857,-0.722783,-0.546312,-0.435632,-0.46968,-0.243308,-0.58832,-0.709651,-0.420592,-0.366958,-0.102901,-0.346034,1.56614,1.04409,6.85474,14.7455,6.52904,18.8972,4.31673,3.36459,8.82444,8.20528,7.74818,1.5292,9.72607,12.654,20.4789,13.053,2.76377,8.70175,5.45059,8.62917,5.98964,11.7097,8.65854,23.2367,1.13306,12.2387,15.7437,7.52822,9.29119,1.22035,5.62141,8.02975,1.8866,0.788288,-0.563956,-0.255808,-0.580827,-0.51364,-0.230017,-0.276904,-0.495808,-0.320765,-0.225536,0.0991843,-0.355448,-0.486867,-0.350351,-0.748757,-0.80863,-0.462034,-0.339593,-0.441385,-0.474585,-0.50319,-0.547137,-0.721062,-0.544592,-0.433912,-0.46796,-0.241588,-0.5866,-0.707931,-0.418872,-0.365238,-0.101181,-0.344314,0.637368,0.563606,0.641258,0.625659,0.557252,0.568787,0.621474,0.579511,0.556146,0.475224,0.587938,0.619368,0.586703,0.678908,0.691818,0.613497,0.584092,0.608589,0.616468,0.623209,0.633471,0.672841,0.63288,0.606807,0.614901,0.560105,0.642585,0.669944,0.603213,0.590308,0.525274,0.585238
107.405,0.976751,0.0314133,7,127,0,-82.0725,0.103521,-0.434802,0.230938,-0.448762,-0.635277,-0.799188,-0.616794,-0.615961,-0.282771,-0.597977,-0.599934,-0.741792,-0.858712,-0.426755,-0.504963,-0.507798,-0.359427,-0.0534241,-0.135165,-0.36265,-0.719021,-0.390625,-0.570689,-0.385008,-0.81562,0.0859395,-0.432006,-0.64927,-0.864306,-0.485463,0.0908081,-0.352733,-0.368222,-0.344639,-0.0854926,1.66332,0.87634,15.3008,9.07921,7.48472,7.3037,10.4873,5.00996,11.45,4.02454,5.71172,1.0133,9.62189,7.07434,21.0218,8.36638,7.10514,6.21981,4.746,9.66378,16.2767,4.6848,12.8803,42.9883,1.24021,4.33133,21.6767,5.96508,5.68098,1.50661,2.50789,4.97432,1.20124,1.25274,-0.345241,-0.531756,-0.695667,-0.513274,-0.51244,-0.17925,-0.494457,-0.496414,-0.638271,-0.755191,-0.323234,-0.401442,-0.404278,-0.255907,0.0500966,-0.0316442,-0.259129,-0.615501,-0.287104,-0.467168,-0.281487,-0.712099,0.18946,-0.328486,-0.545749,-0.760785,-0.381943,0.194329,-0.249212,-0.264701,-0.241118,0.0180282,0.585463,0.629893,0.667226,0.625574,0.625378,0.544693,0.621156,0.621616,0.654363,0.680309,0.580112,0.599034,0.599715,0.56363,0.487478,0.50791,0.564422,0.649195,0.571287,0.614713,0.569911,0.670865,0.452776,0.581391,0.633149,0.681524,0.594342,0.45157,0.561983,0.565792,0.559989,0.495493
104.621,0.997735,0.0314133,7,127,0,-65.3295,0.0551468,-0.493571,0.254608,-0.527292,-0.375679,-0.829479,-0.503826,-0.446856,0.0590545,-0.62521,-0.439989,-0.724254,-0.77326,-0.643958,-0.669189,-0.449914,-0.4409,-0.194518,-0.35764,-0.169387,-0.62304,-0.65876,-0.908584,-0.467306,-1.0087,-0.215274,-0.627352,-0.541345,-0.60415,-0.607271,0.00312332,-0.29664,-0.0273845,-0.380843,-0.0779162,1.64068,0.88182,18.5248,9.67495,10.4512,5.44433,9.84777,5.82259,8.56223,3.5339,7.9747,0.92059,10.2701,9.54336,20.5559,9.01363,6.01107,3.47289,6.93928,10.7297,19.6948,4.05986,20.3629,27.9987,1.54367,4.04226,20.3932,8.23961,5.34683,1.06279,2.95325,4.2661,1.30829,0.970002,-0.472145,-0.320532,-0.774333,-0.448679,-0.391709,0.114201,-0.570063,-0.384842,-0.669107,-0.718113,-0.588812,-0.614042,-0.394767,-0.385753,-0.139371,-0.302493,-0.11424,-0.567893,-0.603613,-0.853438,-0.41216,-0.953557,-0.160127,-0.572205,-0.486198,-0.549003,-0.552124,0.0582701,-0.241493,0.0277623,-0.325697,-0.0227694,0.615891,0.579454,0.684457,0.610325,0.596694,0.471481,0.638778,0.59504,0.661303,0.672191,0.643092,0.648862,0.59743,0.59526,0.534787,0.575052,0.528529,0.638277,0.646482,0.701288,0.601606,0.72183,0.539946,0.639272,0.61921,0.633904,0.634628,0.485437,0.560081,0.49306,0.580712,0.505692
110.009,0.994163,0.0314133,7,127,0,-65.0713,0.127402,-0.569693,0.190695,-0.6286,-0.789054,-0.679255,-0.720052,-0.580223,-0.584439,-0.592007,-0.369553,-0.456073,-0.0988973,-0.663741,-0.634761,-0.6327,-0.603146,-0.770383,-0.206113,-0.401898,-0.587338,-0.650149,-0.433001,-0.656064,-0.987591,-0.499241,-0.672373,-0.620597,-0.446592,-0.520611,-0.636803,-0.604568,-0.479545,0.0477632,-0.62645,1.99127,0.963297,21.8911,17.4974,10.1741,24.2991,7.71995,3.07943,16.1336,10.0962,5.4489,1.7252,10.6655,8.778,15.1624,13.2468,4.93984,14.291,4.30906,11.0154,2.6138,7.86723,6.4534,13.6505,1.20047,8.40536,15.4369,4.06881,7.65588,2.46215,3.98705,7.88516,1.64561,1.05367,-0.501198,-0.661652,-0.551853,-0.592651,-0.452822,-0.457037,-0.464605,-0.242152,-0.328671,0.0285043,-0.536339,-0.507359,-0.505298,-0.475744,-0.642981,-0.0787116,-0.274496,-0.459937,-0.522747,-0.305599,-0.528662,-0.86019,-0.371839,-0.544971,-0.493195,-0.319191,-0.393209,-0.509402,-0.477167,-0.352143,0.175165,-0.499049,0.622741,0.659631,0.634565,0.643973,0.61131,0.612311,0.614106,0.560244,0.581436,0.492874,0.63096,0.624187,0.623704,0.616742,0.655427,0.519668,0.568196,0.612999,0.62779,0.575811,0.629171,0.7027,0.591903,0.632968,0.620859,0.579127,0.597055,0.624666,0.617079,0.587137,0.45632,0.622236
107.574,0.984631,0.0314133,7,255,0,-69.3853,-0.170056,-0.231212,0.152012,-0.223957,-0.312544,-0.268376,-0.274911,-0.382395,-0.253629,-0.306172,-0.314322,-0.193218,-0.267091,-0.295976,-0.33724,-0.331455,-0.225697,-0.45223,-0.0327671,0.176572,-0.249596,-0.452246,-0.15826,-0.487909,-0.588825,0.133964,-0.0791561,-0.309736,-0.470925,-0.0375172,-0.138068,-0.417166,-0.191678,-0.343131,0.182888,1.30868,0.916388,9.78701,7.29939,5.93849,4.50919,6.59401,3.0425,3.38806,4.61727,12.9869,1.44826,4.71115,10.7514,19.4938,10.0207,6.75639,2.38837,6.46217,6.64268,10.4631,7.54181,6.20909,31.628,1.68067,4.18588,15.1347,5.5239,4.30038,1.00413,6.01281,5.43704,1.39699,0.668881,-0.394013,-0.482601,-0.438433,-0.444967,-0.552451,-0.423685,-0.476228,-0.484378,-0.363275,-0.437147,-0.466032,-0.507296,-0.501511,-0.395754,-0.622286,-0.202824,0.00651556,-0.419652,-0.622302,-0.328316,-0.657965,-0.758882,-0.0360925,-0.249213,-0.479792,-0.640982,-0.207574,-0.308124,-0.587222,-0.361734,-0.513187,0.0128316,0.597248,0.618362,0.607886,0.609442,0.634704,0.604365,0.616857,0.618781,0.589833,0.607579,0.614444,0.624172,0.622814,0.597667,0.650738,0.550533,0.498371,0.6034,0.650742,0.58135,0.658803,0.681111,0.509022,0.561983,0.617699,0.654975,0.551708,0.576427,0.642728,0.58946,0.625553,0.496792
