lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,aHS.1,aHS.2,aHS.3,bP,bA,m_i,s_i,z_re.1,z_re.2,z_re.3,z_re.4,z_re.5,z_re.6,z_re.7,z_re.8,z_re.9,z_re.10,z_re.11,z_re.12,z_re.13,z_re.14,z_re.15,z_re.16,z_re.17,z_re.18,z_re.19,z_re.20,z_re.21,z_re.22,z_re.23,z_re.24,z_re.25,z_re.26,z_re.27,z_re.28,z_re.29,z_re.30,z_re.31,z_re.32,m_M,re_i.1,re_i.2,re_i.3,re_i.4,re_i.5,re_i.6,re_i.7,re_i.8,re_i.9,re_i.10,re_i.11,re_i.12,re_i.13,re_i.14,re_i.15,re_i.16,re_i.17,re_i.18,re_i.19,re_i.20,re_i.21,re_i.22,re_i.23,re_i.24,re_i.25,re_i.26,re_i.27,re_i.28,re_i.29,re_i.30,re_i.31,re_i.32,SI.1,SI.2,SI.3,SI.4,SI.5,SI.6,SI.7,SI.8,SI.9,SI.10,SI.11,SI.12,SI.13,SI.14,SI.15,SI.16,SI.17,SI.18,SI.19,SI.20,SI.21,SI.22,SI.23,SI.24,SI.25,SI.26,SI.27,SI.28,SI.29,SI.30,SI.31,SI.32,Ht.1,Ht.2,Ht.3,Ht.4,Ht.5,Ht.6,Ht.7,Ht.8,Ht.9,Ht.10,Ht.11,Ht.12,Ht.13,Ht.14,Ht.15,Ht.16,Ht.17,Ht.18,Ht.19,Ht.20,Ht.21,Ht.22,Ht.23,Ht.24,Ht.25,Ht.26,Ht.27,Ht.28,Ht.29,Ht.30,Ht.31,Ht.32
# Adaptation terminated
# Step size = 0.0635456
# Diagonal elements of inverse mass matrix:
# 0.145699, 0.108267, 0.0945206, 0.116033, 0.0227169, 0.0162077, 0.152104, 0.0222273, 0.249991, 0.216469, 0.2632, 0.244628, 0.253136, 0.242267, 0.175677, 0.245397, 0.207544, 0.396563, 0.247815, 0.308337, 0.212626, 0.25367, 0.32488, 0.221188, 0.290259, 0.298091, 0.303064, 0.271386, 0.318137, 0.228178, 0.235646, 0.341584, 0.316089, 0.286311, 0.300574, 0.281232, 0.334527, 0.26759, 0.289435, 0.329783, 0.00650655
215.256,0.835715,0.0635456,6,63,0,-192.736,-0.789307,0.39472,0.398904,0.114759,-0.696466,0.365045,-0.700668,0.458137,-1.86113,-0.349555,1.97871,-1.16095,-0.440529,0.459262,-0.251709,-0.203927,-1.48603,1.49499,-1.61823,0.792554,-1.47227,-0.582531,0.844924,0.675311,-0.0449031,-0.580235,-0.989843,-0.489752,-0.1709,0.234549,-0.824569,1.80001,-0.206882,0.724854,0.38024,-2.37746,0.232085,0.102456,1.5102,-1.04624,9.35915,-1.55332,-0.860812,0.205852,-1.23254,-0.90249,-0.490262,-0.815985,-0.794094,-1.38147,-0.0157579,-1.44204,-0.337569,-1.37517,-0.967547,-0.313576,-0.391282,-0.721239,-0.966495,-1.15415,-0.925041,-0.778963,-0.593212,-1.07843,0.123985,-0.795448,-0.368585,-0.526465,-1.78987,-0.594341,-0.653729,-0.0087903,-1.17999,-0.9448,-0.624979,-0.0298429,-0.365457,-0.339566,0.00413334,-0.52691,0.578782,-0.400262,0.973097,-0.175646,0.305217,-1.64094,-0.60207,-1.26384,-0.257748,-0.872888,-1.11814,-1.91808,-0.532944,-0.919278,-0.938849,-1.86794,0.0189723,-1.48611,-1.62962,-1.76852,-2.31317,-2.25468,-1.73606,-1.49043,-2.97343,0.720068,0.65135,0.50746,0.590361,0.584085,0.498967,0.628762,0.359213,0.598751,0.274264,0.543799,0.424283,0.837663,0.64613,0.779687,0.564083,0.705346,0.753644,0.871924,0.63017,0.714895,0.718867,0.86622,0.495257,0.815494,0.836117,0.854274,0.909962,0.905054,0.850186,0.816143,0.951359
211.272,0.870912,0.0635456,6,63,0,-190.898,-1.46543,-0.508676,-0.205634,-0.338185,-0.752388,0.404949,0.60324,0.490222,-2.3627,0.153782,0.941544,-0.680473,0.887441,1.76503,0.842267,0.328668,-1.28033,1.82349,-1.75806,0.0387738,-0.635974,-1.01379,0.241475,0.846454,-0.425363,-1.76077,0.985319,-1.48162,0.407613,0.955715,0.202917,1.34096,-0.874928,0.376928,0.771711,-1.10023,-0.841288,-0.195864,1.19022,-1.83237,10.2711,-0.555006,0.678627,1.06481,0.269657,1.03828,1.4685,1.01614,0.76436,-0.0244072,1.49716,-0.258603,0.622248,0.291471,0.106258,0.721616,1.01819,0.394717,-0.259931,1.08627,-0.123085,0.803061,1.07175,0.702714,1.26061,0.174331,0.788018,0.98155,0.0638846,0.190822,0.507223,1.18671,-0.295027,-1.43487,-0.603847,-0.73765,-0.320288,0.0985713,0.475938,-0.20882,0.720821,-0.501654,1.01758,-0.417175,-0.23119,-1.23437,-0.727049,-1.55427,-0.076274,-1.01842,-1.67307,-0.988311,-0.927633,-0.57665,-0.540358,-1.2145,0.093444,-1.62551,-1.64917,-1.42455,-1.56575,-2.67774,-1.72633,-1.47821,-3.30738,0.807659,0.646536,0.676482,0.579394,0.475377,0.383212,0.552016,0.327212,0.622848,0.2655,0.602807,0.557541,0.774582,0.674157,0.825529,0.519059,0.734665,0.841985,0.728754,0.716595,0.640296,0.631896,0.771094,0.476656,0.835554,0.838779,0.806051,0.827176,0.9357,0.848942,0.814302,0.964681
214.439,0.829274,0.0635456,6,63,0,-190.964,-0.112157,0.0790561,-0.0396822,-0.399624,-0.742731,0.0678276,-0.865109,0.525948,-2.01229,-0.358404,1.25264,-0.415567,-1.05249,1.1948,-0.0729579,0.616409,-1.33248,0.831235,-0.919706,0.306776,-0.22485,0.102814,0.424451,0.90542,-0.676018,-1.01949,-1.20308,0.430554,0.713968,0.310551,-0.576669,2.92872,0.757334,-0.296931,0.97292,-1.68266,-0.112505,0.574004,1.88527,-1.0856,9.18133,-1.92347,-1.05361,-0.206283,-1.08368,-1.41866,-0.236705,-0.903481,-0.54091,-1.56592,-0.427923,-1.34883,-0.703761,-0.983368,-0.811034,-0.64187,-0.388905,-1.22066,-1.40131,-1.49787,-0.63866,-0.489599,-0.701775,-1.16841,0.675247,-0.466791,-1.02128,-0.353404,-1.7501,-0.924281,-0.563213,0.126444,-1.43608,-1.20829,-0.735881,-0.0699374,-0.414228,-0.430645,0.0352968,-0.528973,0.667928,-0.453302,1.01432,-0.253544,0.369423,-1.32377,-0.799716,-1.39077,-0.30347,-1.11788,-1.29853,-2.04804,-0.598953,-1.01767,-1.12734,-2.12425,0.1279,-1.6387,-2.15851,-1.79186,-2.42205,-2.48734,-1.83133,-1.56751,-3.14108,0.769997,0.676095,0.517477,0.602101,0.606028,0.491177,0.629244,0.338961,0.611424,0.266136,0.563049,0.40868,0.789808,0.689914,0.800714,0.575291,0.753596,0.785588,0.88575,0.645417,0.734519,0.755348,0.893238,0.468068,0.837357,0.896461,0.857155,0.918494,0.92325,0.861921,0.827429,0.958556
210.391,0.982793,0.0635456,6,63,0,-189.924,-0.45797,0.221811,-0.693373,-0.843484,-0.455063,0.263495,-0.164623,0.562779,-2.53755,-0.812869,-0.753975,-1.00969,0.332875,0.482587,-0.356722,0.180838,-1.17687,1.37807,-1.36956,-0.416674,-0.429335,0.00386086,-0.275517,1.28198,0.23192,-0.922546,0.756348,-0.584547,0.461387,0.846615,0.93264,2.05607,-0.273512,1.11249,-0.143755,0.00888499,-0.889174,-0.283243,0.601769,-1.83098,9.31183,-1.5927,-0.622089,-0.588944,-0.732858,0.0227121,0.106967,-0.365379,-0.0628513,-0.826943,0.610928,-0.935382,-0.399119,-0.406244,-0.16245,-0.319678,0.556849,-0.0341033,-0.683812,0.261034,-0.493594,0.0950359,0.311834,0.360247,0.992491,-0.31855,0.461462,-0.245526,-0.159623,-0.665032,-0.324026,0.17404,-1.19506,-1.14846,-0.421359,-0.721284,-0.0946969,0.412181,0.501617,-0.129862,0.905789,-0.139192,1.27869,-0.0363168,0.0425314,-1.45118,-0.769952,-1.83683,-0.22718,-1.02945,-1.67916,-1.13436,-1.0837,-0.842945,-0.78528,-0.99134,0.113122,-1.58058,-1.22319,-1.89281,-1.33727,-2.61059,-1.86694,-1.62978,-3.22759,0.75923,0.603808,0.67289,0.523657,0.398389,0.377161,0.53242,0.287862,0.534742,0.217772,0.509078,0.489369,0.81018,0.683511,0.862573,0.556552,0.736809,0.842793,0.756643,0.747194,0.699085,0.686817,0.729353,0.47175,0.829286,0.772625,0.869075,0.792041,0.93154,0.866104,0.83614,0.961859
219.036,0.936705,0.0635456,5,31,0,-196.104,-0.390417,0.275819,-0.531043,-0.907775,-0.379722,0.191632,-0.183905,0.547418,-2.61102,-0.960051,-0.0265526,-1.38284,0.150869,0.022356,-0.0557197,0.629755,-1.33323,0.931091,-1.0907,0.00370448,-0.0914974,-0.130206,-0.128183,1.74129,0.117685,-1.08867,0.523179,-0.469922,0.548346,0.916226,0.381883,1.46201,-0.367307,0.460975,-0.016383,-0.477711,-0.555427,0.308758,1.08099,-1.82804,9.40659,-1.61322,-0.709454,-0.19844,-0.940898,-0.101316,-0.171667,-0.214407,0.160834,-0.913738,0.325791,-0.780973,-0.181877,-0.233992,-0.255182,-0.254075,0.769308,-0.119482,-0.779864,0.102492,-0.441148,0.11627,0.317654,0.0251448,0.616425,-0.384975,0.0684411,-0.192873,-0.445412,-0.487955,-0.0148853,0.407848,-1.18461,-1.18831,-0.487734,-0.226408,-0.382408,0.306133,0.183629,0.0363406,0.99509,-0.285629,0.965463,-0.00477285,0.269115,-1.0949,-0.779317,-1.48078,0.12611,-0.91077,-1.57115,-1.02262,-0.95077,-0.683631,-0.586795,-1.34312,-0.38604,-1.70675,-1.54951,-1.80787,-1.66854,-2.32362,-1.5428,-1.33778,-3.09284,0.766439,0.619573,0.556362,0.594454,0.424059,0.454221,0.490916,0.269908,0.570926,0.275786,0.501193,0.433124,0.749303,0.685533,0.81469,0.468514,0.713158,0.827948,0.735482,0.72127,0.664549,0.642629,0.793002,0.595329,0.846414,0.824843,0.859105,0.841381,0.910814,0.823872,0.792124,0.956596
218.564,0.999739,0.0635456,6,63,0,-197.245,0.052173,0.135782,0.129838,-0.764405,-0.345712,0.122711,-0.900782,0.471697,-1.33079,-0.0970774,1.03519,0.327729,0.294141,1.25563,-0.152102,0.608478,-0.589007,1.8897,-0.649135,1.28592,-1.33143,-0.284951,0.0715944,0.534061,-0.864896,-1.10357,-1.3149,-0.626298,-0.303097,-0.310865,-0.144384,3.30283,0.382944,0.410048,0.852302,-1.31823,-1.15344,0.12779,0.684896,-1.52715,9.48012,-1.52851,-0.946573,-0.412484,-0.746193,-0.762036,-0.308503,-0.972528,-0.613765,-1.17861,-0.0094148,-1.20698,-0.294217,-1.52881,-1.03519,-0.867011,-0.648867,-1.30875,-1.42133,-1.52101,-1.1962,-1.04375,-1.04742,-0.968887,0.657155,-0.720148,-0.707363,-0.498753,-1.52259,-1.44486,-0.840504,-0.577718,-1.62114,-0.901121,-0.50418,-0.145659,-0.0489493,-0.0987921,0.203745,-0.503707,0.334544,-0.366231,0.865253,-0.311524,0.408669,-1.34343,-0.594957,-0.962906,-0.265273,-1.00823,-1.12081,-1.52441,-0.742756,-0.854582,-0.901673,-1.79667,0.110648,-1.55736,-1.71072,-1.55118,-2.21823,-2.64642,-1.81364,-1.74907,-2.88877,0.71118,0.623441,0.53635,0.512235,0.524678,0.449239,0.62333,0.417135,0.590548,0.296243,0.577257,0.399231,0.793053,0.644502,0.723703,0.565932,0.732673,0.754138,0.821187,0.677598,0.701527,0.711293,0.857743,0.472366,0.825974,0.846929,0.825083,0.901875,0.93379,0.859802,0.851835,0.947288
223.197,0.996479,0.0635456,6,127,0,-199.855,-0.655943,0.051904,-0.0502872,-0.514718,-0.506928,0.370297,-0.426229,0.586939,-1.66099,0.0895487,1.1264,-1.2528,0.800548,0.969542,0.863598,0.746852,-0.823677,2.21973,-1.57598,0.671411,-0.494056,-1.08514,-0.167747,0.492644,0.0796575,-1.06913,-0.35407,-0.880964,-0.367473,0.160948,-0.131193,1.28218,-0.282857,1.08192,0.961181,-0.317328,0.355427,0.478889,1.25424,-1.10571,8.88324,-1.40113,-0.373669,0.234901,-1.16155,0.0436446,0.142834,0.0806511,0.0121282,-0.909677,0.876621,-1.35124,-0.0321509,-0.71621,-1.06314,-0.524686,-0.137077,-0.379475,-1.05375,-0.634047,-0.943301,-0.641913,-0.331762,-0.503231,0.326333,-0.592249,0.208791,0.137926,-0.612481,-0.217615,-0.14515,0.309935,-1.07521,-1.17045,-0.414255,-0.253487,-0.638077,0.136538,0.395041,0.0788169,0.903745,-0.407734,1.27953,-0.537123,0.118871,-1.22713,-1.01,-1.63842,-0.357358,-0.911926,-1.5862,-1.61215,-0.87079,-0.956923,-0.900813,-1.65297,-0.220594,-1.56545,-1.38875,-1.3412,-1.56846,-2.1058,-1.50802,-1.34358,-3.06027,0.763227,0.602108,0.563034,0.654319,0.465918,0.402504,0.480306,0.288282,0.600544,0.21763,0.631143,0.470317,0.773316,0.733021,0.83732,0.588401,0.713394,0.83008,0.833709,0.70491,0.722505,0.711117,0.839292,0.554926,0.827134,0.800392,0.792688,0.827564,0.891465,0.818768,0.793078,0.955224
228.828,0.997927,0.0635456,6,63,0,-210.928,-0.561454,-0.127199,-0.0268342,-0.490636,-0.56089,0.416892,-0.481163,0.607109,-1.28406,-0.0389595,1.25282,-0.447879,0.453829,0.731855,0.321871,0.109349,-1.16506,1.26324,-0.68018,0.84062,-0.892576,-0.697533,-0.168373,0.126536,-0.332518,-0.962915,0.224887,-0.834988,-0.335999,0.232397,0.16745,2.27628,-0.0626958,0.235266,0.355439,-0.791574,-0.246238,-0.155869,0.721643,-1.0873,9.99033,-1.26073,-0.504816,0.279434,-0.753074,-0.20564,-0.0368478,-0.285753,-0.414776,-1.18848,0.285762,-0.894106,0.0291847,-1.02305,-0.904641,-0.583384,-0.404342,-0.683038,-1.06576,-0.344633,-0.988091,-0.685151,-0.340073,-0.379503,0.900785,-0.519226,-0.338331,-0.265373,-0.961735,-0.630656,-0.575793,-0.0430472,-1.14127,-1.01863,-0.56286,-0.281257,-0.179841,-0.123174,0.236246,-0.30092,0.56579,-0.646248,0.711245,0.000706171,0.175967,-1.38807,-0.638376,-1.62255,-0.447777,-1.07905,-1.46177,-1.23373,-0.700388,-0.826219,-0.769402,-1.40126,0.553179,-1.33848,-1.86274,-1.65159,-1.76911,-2.47664,-1.83338,-1.62221,-3.09445,0.734706,0.637114,0.569854,0.544839,0.530755,0.441212,0.574667,0.362209,0.656164,0.329324,0.499823,0.456122,0.800283,0.654386,0.835147,0.61011,0.746314,0.811803,0.774471,0.668274,0.695555,0.683391,0.802385,0.365127,0.79224,0.865616,0.839106,0.854347,0.922488,0.862164,0.8351,0.956663
231.805,0.899891,0.0635456,5,63,0,-211.882,-0.502178,-0.0841433,-0.0184455,-0.545836,-0.53112,0.438398,-0.607351,0.622603,-1.47149,0.157182,1.2918,-0.650736,0.839337,0.634914,0.130215,0.285894,-0.942703,1.52564,-0.953292,0.995936,-0.990732,-0.559535,-0.00253533,-0.0695924,-0.392607,-0.661118,-0.0427418,-1.10581,-0.400897,0.298103,0.0668522,1.54193,-0.397989,0.0410141,0.21231,-0.829839,-0.225894,0.057024,0.429364,-1.04243,10.1108,-1.5235,-0.509489,0.196928,-1.0125,-0.0847767,-0.212051,-0.526279,-0.429352,-1.19428,0.342516,-1.20087,0.0127222,-1.22418,-0.955719,-0.608929,-0.650679,-0.851789,-1.01897,-0.633962,-1.29583,-0.856951,-0.421751,-0.565728,0.352661,-0.85514,-0.581815,-0.475166,-1.12401,-0.747993,-0.571848,-0.340027,-1.25637,-1.18484,-0.455039,-0.268224,-0.316646,0.0590941,0.199594,-0.431227,0.652217,-0.57141,0.811198,-0.200508,0.217495,-1.48975,-0.57988,-1.5565,-0.611735,-1.19034,-1.35752,-1.43943,-0.899692,-0.866826,-0.74822,-1.54139,0.0590044,-1.59541,-2.07708,-1.79594,-1.89667,-2.54777,-1.77082,-1.84351,-3.15765,0.765818,0.611837,0.566657,0.578507,0.485231,0.450267,0.606167,0.34249,0.639089,0.307635,0.54996,0.44584,0.816041,0.64104,0.825851,0.648336,0.766802,0.795356,0.808366,0.710886,0.704085,0.678791,0.823667,0.485253,0.831376,0.888655,0.857654,0.869514,0.927423,0.854559,0.863363,0.959209
225.297,0.905426,0.0635456,6,63,0,-213.387,-1.16897,0.423898,0.0184219,-0.218988,-0.348713,0.237873,0.0599446,0.503948,-1.6718,-0.659083,0.132926,-0.664345,0.741925,0.998405,-0.132569,0.4939,-0.200412,1.9966,-1.2015,0.980748,-0.507274,-0.669122,0.245576,1.6405,-0.08806,-1.10094,-0.714486,-0.27306,-0.272394,0.350472,-0.577045,1.66733,-0.986752,0.163988,-0.0386194,-1.63921,-1.29464,-0.315209,0.768659,-2.55953,9.78342,-0.782557,-0.272199,0.126932,-0.274851,0.433836,0.563088,-0.00686339,0.308844,-0.0410527,1.06612,-0.545549,0.55419,-0.195695,-0.277258,0.183702,0.88667,0.015567,-0.49487,-0.300119,-0.0776632,-0.0773275,0.236564,-0.230856,0.900193,-0.437327,0.142586,0.0404824,-0.766133,-0.592487,-0.0989044,0.447308,-1.22992,-0.97028,-0.646522,-0.538579,-0.278015,0.168185,0.373323,-0.35453,0.558925,-0.0421735,1.01373,-0.348783,0.328525,-1.22874,-0.939143,-1.24716,0.0535553,-1.01544,-1.52587,-1.63768,-0.72622,-0.992458,-0.836467,-1.62127,-0.0924028,-1.72315,-1.53901,-1.57652,-2.02326,-2.47402,-1.63593,-1.28965,-3.1781,0.725175,0.656226,0.631482,0.569059,0.458053,0.407738,0.587716,0.363796,0.510542,0.26625,0.586322,0.4186,0.773598,0.718927,0.776808,0.486614,0.734082,0.821402,0.837219,0.673975,0.729573,0.697721,0.83497,0.523084,0.848535,0.823321,0.828711,0.883218,0.9223,0.836981,0.784088,0.960002
228.116,0.888023,0.0635456,6,63,0,-209.395,0.154971,-0.00232394,-0.242162,-0.476313,-0.515054,0.128258,-0.895645,0.674869,-1.59478,0.0450353,0.32206,-0.688295,-0.267076,0.422291,0.457773,0.0615665,-1.24604,1.00071,-1.40584,0.426525,-0.361549,-0.151767,-0.10021,1.0469,-0.155312,-1.31609,-0.272004,-0.361513,0.129411,0.269077,-0.394025,1.39437,-0.465264,0.0643951,0.167701,-0.72166,-0.950154,0.37134,0.949854,-1.72895,9.4939,-1.97191,-0.865252,-0.678297,-1.36015,-1.07589,-0.610654,-0.586708,-0.854096,-1.73656,-0.220293,-1.8444,-0.607797,-1.13964,-0.998068,-0.963273,-0.189127,-1.00046,-1.78383,-1.07921,-1.13962,-0.80831,-0.714053,-1.16156,0.0453738,-1.20964,-0.852187,-0.782469,-1.38267,-1.53687,-0.645039,-0.254618,-2.06246,-1.21915,-0.388096,-0.408145,-0.557875,-0.215137,-0.0839864,-0.0701794,0.32223,-0.70818,0.955443,-0.746824,0.312013,-1.27637,-0.809672,-1.4645,-0.0305554,-0.911087,-1.69446,-1.44263,-0.931536,-0.993959,-0.909841,-1.70962,-0.138187,-1.8263,-1.60725,-1.6652,-1.73386,-2.58724,-1.40965,-1.31453,-3.21126,0.771913,0.595824,0.600643,0.635961,0.553578,0.520984,0.517538,0.420132,0.669999,0.277792,0.678486,0.422623,0.781831,0.69204,0.81222,0.507638,0.713223,0.84481,0.808862,0.717387,0.729869,0.712968,0.846787,0.534492,0.861321,0.833029,0.840935,0.849906,0.930036,0.803711,0.78827,0.961256
213.421,0.938288,0.0635456,5,31,0,-201.047,0.619555,0.116314,-0.231244,-0.36253,-0.688963,0.233204,-1.63237,0.549343,-2.47529,-0.540478,0.578365,-1.19738,0.306333,0.645427,0.157871,-0.0651067,-1.33975,0.753187,-0.664214,-0.843886,-0.15612,0.145607,0.110021,0.89177,-0.203897,-0.956261,-0.370359,0.119797,0.993189,0.475105,-0.147113,1.69446,-0.359094,-0.108079,0.848732,-1.10653,0.35905,0.170869,0.598694,-1.7784,9.36216,-2.99215,-1.92927,-1.31465,-2.29014,-1.46408,-1.27781,-1.54564,-1.66813,-2.36835,-1.21861,-1.99725,-2.09595,-1.71813,-1.55238,-1.57193,-1.14248,-1.74438,-2.15768,-1.83582,-1.56656,-1.08676,-1.37137,-1.71318,-0.701527,-1.82963,-1.69174,-1.16612,-2.24023,-1.43512,-1.5385,-1.30348,-2.60932,-1.39189,-0.697686,-0.421596,-0.562008,0.218982,0.0816514,-0.261385,0.560342,-0.399413,0.8858,0.125892,-0.333882,-1.33444,-0.67215,-1.73745,-0.363784,-1.11988,-1.53319,-1.81701,-0.659994,-0.70688,-1.06669,-1.69779,-0.136922,-1.84437,-2.01488,-1.5984,-1.9615,-2.15328,-1.81278,-1.97276,-3.45914,0.800893,0.667674,0.603865,0.636917,0.445472,0.479598,0.564977,0.363468,0.598547,0.291977,0.468569,0.582704,0.791575,0.661984,0.850363,0.589956,0.753967,0.822472,0.860207,0.659259,0.669711,0.743966,0.845245,0.534177,0.863465,0.882351,0.831795,0.876695,0.895975,0.859697,0.877908,0.969503
216.186,0.996273,0.0635456,6,63,0,-195.946,0.408656,0.0562409,-0.177178,-0.0605892,-0.65831,0.180738,-1.35603,0.536525,-2.45238,-0.553443,0.478492,-1.0025,0.554246,0.937033,0.465366,0.0802333,-1.49539,0.622439,-1.23603,-0.209731,-0.286289,-0.216932,-0.170905,0.982998,-0.9576,-0.580014,0.323027,0.183197,0.945495,0.0689736,0.351497,1.53574,-0.325289,-0.327615,0.653511,-1.10727,-0.178745,0.137645,0.202874,-1.78832,9.11489,-2.67179,-1.65297,-1.09931,-1.89389,-1.05866,-0.853289,-1.10635,-1.31298,-2.15834,-1.02208,-2.01919,-1.46856,-1.50963,-1.47242,-1.44773,-0.828628,-1.86981,-1.66722,-1.18272,-1.25774,-0.848749,-1.31902,-1.16744,-0.532066,-1.53056,-1.5318,-1.00541,-1.95011,-1.45193,-1.28218,-1.24718,-2.31551,-1.42305,-0.756496,-0.484224,-0.565064,0.311286,0.12327,-0.159556,0.493929,-0.55733,0.750469,-0.31293,-0.0231196,-1.32466,-0.855091,-1.74544,-0.266225,-1.41266,-1.21007,-1.3043,-0.615249,-0.709502,-1.20954,-1.09235,0.0257161,-1.52634,-1.73809,-1.35807,-1.62339,-2.03565,-1.48387,-1.8263,-3.02504,0.805816,0.680593,0.618745,0.637623,0.422801,0.469221,0.539805,0.378968,0.635834,0.320719,0.5776,0.50578,0.789956,0.701634,0.851377,0.566166,0.804184,0.770312,0.786558,0.649137,0.670291,0.770218,0.748823,0.493571,0.821471,0.850445,0.795445,0.835262,0.88449,0.815156,0.861321,0.953693
213.115,0.977899,0.0635456,6,63,0,-190.933,-0.0964079,0.132885,-0.448473,-0.482984,-0.466788,0.081184,-0.651041,0.440189,-1.56021,-0.599085,0.415143,0.217798,-0.568805,1.46783,-0.247789,1.3703,-1.68035,1.57832,-1.04931,0.739736,-0.646169,0.727371,0.0886748,0.895876,0.448015,-1.13659,-0.597682,-0.318605,1.86259,0.695087,-1.06629,2.23549,-0.674041,-0.172533,0.267122,-1.26675,-0.436087,0.512141,1.06326,-2.71289,8.51717,-1.33783,-0.914752,-0.4683,-0.555169,-0.901423,-0.00492052,-0.760115,-0.0478509,-1.39071,0.0437183,-1.11293,-0.325418,-0.935478,-0.33086,-0.612007,-0.256686,-0.45383,-1.15135,-0.914134,-0.791288,0.16885,-0.345072,-1.12041,0.332996,-0.947746,-0.726988,-0.533457,-1.20865,-0.843002,-0.425603,-0.183007,-1.84523,-0.792524,-0.619231,-0.32533,-4.61591e-05,-0.223199,0.300418,-0.428911,0.846266,-0.59562,1.00741,-0.290185,0.406331,-1.56031,-0.696089,-1.53212,-0.613891,-0.838693,-1.53622,-1.70936,-1.13867,-0.535373,-1.02343,-1.94033,-0.191636,-1.8649,-1.69946,-1.65668,-1.85015,-2.0831,-1.44178,-1.46681,-3.17453,0.688373,0.650044,0.580623,0.500012,0.555569,0.425455,0.605613,0.300217,0.644653,0.267487,0.572042,0.399792,0.826398,0.66732,0.822317,0.648828,0.69819,0.822914,0.846753,0.757436,0.630735,0.73564,0.874388,0.547763,0.865867,0.845464,0.839792,0.864145,0.889249,0.80873,0.812572,0.959864
215.242,0.994717,0.0635456,6,63,0,-196.664,-0.449734,0.23375,-0.0997906,0.198396,-0.601209,0.128782,-0.676627,0.396123,-2.47867,-0.259816,1.46931,-0.270469,0.337889,1.53186,0.921298,1.13393,-0.817821,1.31635,-1.33122,-0.319141,-0.658774,0.449,0.675807,1.73849,0.475297,-0.993222,0.409697,0.3936,0.467108,2.01923,-0.844333,2.74115,-0.388483,0.397745,-0.30766,-1.88938,-1.1972,-1.01485,0.609781,-2.91248,9.43008,-1.65849,-0.779547,-0.0945997,-0.783766,-0.542781,-0.0698208,-0.31168,-0.22745,-1.00059,-0.15519,-1.20395,-0.803046,-0.937583,-0.498768,-0.408924,0.0120287,-0.488351,-1.07007,-0.514337,-0.520713,-0.491595,0.123239,-1.01109,0.409208,-0.830515,-0.519071,-0.798499,-1.42505,-1.15087,-1.07863,-0.435079,-1.83033,-1.19489,-0.63767,-0.173424,-0.283311,0.0677857,0.108919,-0.123843,0.70962,-0.215277,0.823052,-0.358802,-0.12354,-1.56586,-0.768467,-1.44174,-0.271554,-0.831776,-1.41349,-1.3863,-0.767433,-1.19791,-0.573979,-1.548,0.276836,-1.46844,-1.27668,-1.72606,-1.73217,-2.25317,-1.86832,-1.56946,-3.04753,0.767615,0.654227,0.543248,0.570358,0.48306,0.472797,0.530921,0.329683,0.553612,0.305116,0.588751,0.530846,0.827193,0.683189,0.808724,0.567474,0.69673,0.804316,0.8,0.682965,0.768153,0.639681,0.824624,0.43123,0.81282,0.781884,0.848908,0.849689,0.904924,0.866264,0.827707,0.954676
217.204,0.998277,0.0635456,6,127,0,-198.203,-0.0629102,-0.187102,-0.284751,-0.793926,-0.43774,0.162287,-0.246472,0.723708,-1.28828,-0.320122,0.200947,-0.81449,0.19489,0.393249,-0.103246,0.117382,-0.934649,0.381843,-0.518883,-0.482823,-0.874342,-0.634956,-0.767375,0.565888,-0.564353,-1.34521,-1.0935,-1.09222,-0.460513,-0.490935,-0.0894641,1.22832,-0.77236,0.0322318,0.444988,-0.96755,-0.598143,-1.19826,-0.741647,-2.21791,9.57394,-1.17881,-0.478147,-0.101045,-0.835925,-0.105429,0.0381251,-0.321192,-0.161522,-0.922884,0.0298707,-0.621992,-0.595895,-0.87924,-0.705995,-0.801827,0.163065,-0.654898,-1.22001,-1.03784,-1.03692,-0.579749,-0.601766,-0.311218,0.642471,-0.805435,-0.223146,0.075569,-0.946696,-0.679353,-1.11366,-0.783207,-1.85159,-0.865499,-0.399079,-0.251191,-0.427255,0.24637,0.212554,-0.208662,0.565046,-0.375335,0.649373,0.0376503,-0.193902,-1.21572,-0.712872,-1.50137,0.0775579,-0.852499,-1.41761,-1.62027,-1.02707,-0.904524,-0.98844,-1.30746,0.00929778,-1.8067,-1.4486,-1.2051,-1.77562,-2.15578,-2.29395,-2.21446,-3.41167,0.703808,0.598466,0.56247,0.605218,0.438717,0.447061,0.551977,0.362381,0.592748,0.343131,0.490589,0.548324,0.771309,0.671036,0.817779,0.48062,0.701091,0.804964,0.834832,0.736347,0.711878,0.72878,0.787087,0.497676,0.858963,0.809783,0.769432,0.855155,0.896207,0.908374,0.901541,0.968067
