# 0.116678, 0.115942, 0.928433, 0.757574, 0.758539, 0.729971, 0.801134, 0.859595, 0.728571, 0.763511, 0.901905, 0.703354, 0.870896, 0.870177, 0.905453, 0.694832, 0.856298, 0.828747, 0.924528, 0.778945, 0.873932, 0.636787, 0.775145, 0.63759, 1.03222, 0.999946, 0.851106, 0.71486, 0.77607, 0.784768, 0.938048, 0.747903, 1.02598, 1.07127, 0.938613, 0.026771, 0.0281214, 0.264744, 0.279597, 0.279804, 0.261356, 0.280733, 0.189382, 0.249363, 0.228636, 0.228439, 0.19487, 0.243135, 0.242452, 0.331295, 0.280176, 0.190099, 0.259894, 0.229907, 0.267623, 0.290202, 0.233464, 0.300375, 0.450999, 0.236423, 0.25756, 0.305855, 0.211841, 0.23101, 0.211663, 0.2084, 0.222177, 0.221693, 0.236725
88.2683,0.992922,0.0806108,5,31,0,-62.2774,-0.288854,-0.116146,0.131383,0.467042,-0.756271,-2.07084,0.578448,-0.321508,0.765903,-0.219638,0.227965,-1.56864,-1.22997,-0.644725,0.878483,0.553415,-0.390136,0.630604,-0.0940678,0.876816,-0.553997,-0.578525,0.427254,-0.0980312,-1.68224,-0.0782886,-0.795312,-0.313025,1.02874,1.0165,-0.775417,0.13976,1.02553,1.12496,0.29929,1.41499,0.921195,0.42218,0.38134,1.23088,0.729192,0.449732,-0.534293,0.399117,0.411131,0.261557,-0.836509,0.238164,0.69047,1.68158,1.14853,-0.34501,0.173409,0.461922,0.295352,0.28083,0.99365,0.871789,1.34905,-1.60724,-0.102351,1.26337,0.996717,0.729564,-1.09581,-0.289869,0.482645,-1.79779,-1.3986,-0.0547852,-0.215507,-0.388219,-0.0401484,-0.158387,-0.01552,-0.145003,-0.0861957,-0.322239,-0.277743,-0.200852,-0.000728986,-0.0434373,-0.167403,-0.033296,-0.128505,-0.000948026,-0.188932,-0.192155,-0.0600127,-0.129026,-0.337163,-0.126432,-0.220637,-0.157272,0.0190122,0.0174046,-0.218023,-0.0977844,0.0185898,0.031654,-0.0768249,6.0733,5.84906,12.7927,8.05845,6.22942,2.51634,5.94563,6.0118,5.23799,1.90485,5.12632,7.77606,19.3764,11.8581,2.99568,4.82947,6.29977,5.40362,5.33182,10.2814,9.18967,14.2639,0.936515,3.74607,13.1814,10.3105,8.06121,1.50011,3.15178,6.42118,0.785747,1.13498,-0.343639,-0.504361,-0.677073,-0.329002,-0.447241,-0.304374,-0.433857,-0.37505,-0.611093,-0.566597,-0.489706,-0.289583,-0.332291,-0.456257,-0.32215,-0.417359,-0.289802,-0.477786,-0.481009,-0.348867,-0.41788,-0.626017,-0.415286,-0.509491,-0.446126,-0.269842,-0.271449,-0.506877,-0.386638,-0.270264,-0.2572,-0.365679,0.585074,0.623484,0.663085,0.581517,0.609983,0.575511,0.606794,0.592679,0.64819,0.637978,0.620037,0.571894,0.582317,0.612126,0.579848,0.602851,0.571948,0.617225,0.617986,0.586343,0.602976,0.651586,0.602355,0.624687,0.609718,0.567054,0.567449,0.624074,0.595473,0.567158,0.563948,0.590414
90.9489,0.977073,0.0806108,5,63,0,-66.949,-0.214095,-0.263586,0.18025,-0.831928,-0.297401,-0.309274,-1.05205,-0.516154,0.925853,0.823728,-1.12311,0.14311,-0.060885,-0.516473,-0.131837,-0.284849,-0.762544,0.056673,-0.0383782,1.57112,0.633619,-1.01503,0.711305,0.731307,-1.05434,-0.734947,1.14197,1.0472,-0.130202,-0.0775071,0.916191,-0.010332,1.23392,-0.903324,0.106424,1.86896,0.962123,0.773681,1.05172,0.697529,0.294579,0.8575,-0.732279,0.817854,0.173169,0.521855,-2.01596,0.230845,0.58675,1.6069,1.37693,-0.260923,-0.154294,0.463944,0.391065,0.56316,0.489078,0.859387,1.26479,-1.37322,-0.0434191,0.675029,0.4407,0.0887963,-1.2428,-0.460267,0.680664,-1.38675,-2.36486,-0.413541,-0.317193,-0.319333,-0.453219,-0.356623,-0.0967017,-0.11511,-0.466026,-0.237791,-0.274561,-0.35668,-0.28735,-0.31493,-0.401034,-0.253371,-0.270504,0.0196083,-0.149377,-0.446545,-0.135374,-0.131769,-0.453631,-0.39606,-0.0577458,-0.074828,-0.287055,-0.277557,-0.0984433,-0.265449,-0.0411735,-0.42641,-0.244403,13.6446,17.8294,12.6806,8.60535,14.7905,3.20407,14.2369,7.65664,10.7087,0.931799,8.09353,11.3986,30.4169,24.3793,5.04261,5.5874,10.1283,9.44245,11.1428,10.3762,14.8174,21.8861,1.72936,6.21639,12.409,9.90432,7.05966,1.96058,4.16256,12.4765,1.707,0.666094,-0.627636,-0.531288,-0.533428,-0.667314,-0.570718,-0.310797,-0.329205,-0.680121,-0.451886,-0.488656,-0.570776,-0.501445,-0.529026,-0.61513,-0.467466,-0.484599,-0.194487,-0.363472,-0.66064,-0.349469,-0.345864,-0.667726,-0.610156,-0.271841,-0.288923,-0.50115,-0.491652,-0.312539,-0.479544,-0.255269,-0.640505,-0.458499,0.651953,0.629783,0.630282,0.660901,0.638929,0.57708,0.581566,0.663766,0.611088,0.61979,0.638942,0.622799,0.629256,0.64911,0.614784,0.618833,0.548469,0.589881,0.659404,0.586489,0.585614,0.660994,0.647976,0.567545,0.571733,0.62273,0.620496,0.577505,0.61764,0.563473,0.654868,0.612658
88.6855,0.985993,0.0806108,5,31,0,-55.7232,-0.447813,0.0966342,0.165812,-1.15235,-1.43012,-1.32343,0.791159,0.395585,-0.558261,-1.40943,1.40379,-0.543342,0.97505,-0.234237,-0.0627632,0.442247,-0.634533,-0.147996,1.78257,-1.43282,-1.19874,-0.00806958,-1.06232,-0.755065,-2.50622,2.0718,-0.453527,-1.31302,0.324441,-0.252541,0.431882,1.07595,-0.103785,1.69343,0.575542,1.86973,0.901961,0.969316,0.896223,0.662001,0.94035,-0.132988,-0.226533,0.345269,0.24521,0.0295574,-0.890446,0.679961,0.310779,0.67731,0.509798,0.284146,0.715509,-0.613496,0.501757,0.185117,0.421182,0.156548,2.01458,-1.80195,0.353181,1.17961,0.0742701,0.2942,-1.74884,-0.464978,-0.759824,-1.56731,-1.8893,-0.0944389,-0.140496,-0.122807,0.227818,0.162227,0.00406795,-0.137066,0.329399,0.00654168,0.258309,0.057795,0.0862274,0.169964,-0.00857879,0.0720948,0.392205,-0.140944,-0.102131,0.0952962,-0.0795103,-0.0285645,-0.318926,0.440163,0.0214341,-0.12108,0.15043,0.0547599,0.168245,0.27504,0.0794255,0.377424,0.192066,15.5494,14.5573,11.7851,15.1484,5.75336,5.28784,8.85651,8.09222,6.66182,2.90544,11.9775,8.58524,11.9489,10.2733,8.38146,12.3678,3.72991,10.1991,7.66529,9.48417,7.47029,39.9172,1.27691,8.91994,18.797,6.93598,8.45781,1.33957,4.26457,3.26873,1.57788,1.18017,-0.542252,-0.58831,-0.57062,-0.219996,-0.285586,-0.443745,-0.584879,-0.118414,-0.441272,-0.189504,-0.390018,-0.361586,-0.277849,-0.456392,-0.375719,-0.0556084,-0.588757,-0.549944,-0.352517,-0.527324,-0.476378,-0.76674,-0.00765044,-0.426379,-0.568893,-0.297383,-0.393053,-0.279568,-0.172773,-0.368388,-0.070389,-0.255747,0.632336,0.642977,0.638906,0.554778,0.570915,0.609151,0.642189,0.529569,0.608562,0.547235,0.596287,0.589424,0.569019,0.612158,0.59284,0.513899,0.64308,0.634123,0.587228,0.628859,0.616892,0.682815,0.501913,0.605009,0.638508,0.573803,0.597018,0.56944,0.543086,0.591069,0.51759,0.563591
91.1669,0.996941,0.0806108,5,63,0,-58.9317,-0.607516,0.13001,0.160631,-0.428128,-0.716118,0.853597,-0.382977,-1.01682,1.21701,0.0977786,0.641089,0.548435,0.691431,1.46261,-0.351526,-0.348407,-0.653084,0.335876,0.144657,-0.503849,-0.646143,0.836296,0.618395,-0.197729,-1.3499,1.17249,-0.94992,0.0882555,1.86601,-0.184868,0.242451,0.969656,0.54263,1.4312,-0.194196,1.43692,1.0245,1.45708,1.55386,0.501048,0.733898,6.53737e-06,-0.388784,1.24759,0.475169,0.594963,-1.8459,0.538415,0.885069,1.30554,0.992323,-0.417872,0.2734,-0.447101,0.668083,0.79885,0.104496,1.57074,2.1849,-1.50636,0.534574,0.890582,0.765632,0.0907606,-1.66534,-0.213926,0.238552,-0.936364,-1.65267,0.0612394,0.0149793,0.267124,0.0684921,-0.0333221,0.3255,0.145716,0.232989,0.218106,0.241075,0.364951,0.0735441,0.074045,0.0251045,0.183962,0.153247,0.0490762,0.0262194,0.264345,0.229344,0.0982486,-0.0868259,0.318348,-0.0225767,0.144187,0.429749,0.100315,0.168955,0.285767,0.217173,0.359905,0.0988161,18.7221,20.6736,7.0304,8.92449,4.20774,2.82528,15.1058,6.84645,7.74046,0.634946,7.30476,10.4195,16.0298,11.6296,2.74233,5.5679,2.66142,8.34257,9.53856,4.68317,21.0341,39.4627,0.899111,7.27607,10.4785,9.21941,4.61773,0.763965,3.37958,5.37262,1.61222,0.773947,-0.546277,-0.592537,-0.340392,-0.539024,-0.640838,-0.282016,-0.4618,-0.374527,-0.38941,-0.366441,-0.242565,-0.533972,-0.533471,-0.582412,-0.423554,-0.45427,-0.55844,-0.581297,-0.343171,-0.378173,-0.509268,-0.694342,-0.289168,-0.630093,-0.46333,-0.177767,-0.507202,-0.438561,-0.321749,-0.390343,-0.247612,-0.5087,0.633271,0.643947,0.584286,0.631585,0.654943,0.57004,0.613441,0.592552,0.596141,0.590599,0.560346,0.630409,0.630292,0.641622,0.604333,0.611654,0.636092,0.641366,0.584961,0.593432,0.624635,0.666932,0.571793,0.652511,0.613804,0.544325,0.62415,0.607916,0.57975,0.596365,0.561589,0.624502
94.9487,0.703145,0.0806108,5,31,0,-55.1145,-0.71795,0.247943,0.244062,-1.54292,0.177029,0.041167,-0.0300635,-0.461516,0.139861,-0.208088,-0.951949,0.3696,0.286256,-0.263804,-0.0225285,0.732447,-0.553946,0.523627,0.0414838,0.463022,-0.94254,0.822505,0.327223,0.660761,-1.27212,0.902729,0.298105,-0.515473,1.98511,0.0632547,1.08663,1.0036,1.60318,1.93569,0.917464,1.63622,1.05853,1.09526,1.26967,1.13767,0.845268,0.569427,-0.397019,0.359082,-0.0800467,-0.104187,-0.636676,0.175765,0.825724,1.2528,0.692973,0.0625846,0.195785,-0.257853,0.602779,1.09547,0.298449,1.52782,1.48734,-0.982839,0.16651,0.931905,-0.363014,0.22289,-1.06893,0.0676324,0.441276,-0.993709,-1.14809,-0.128626,0.291149,0.257991,0.240606,0.135305,0.282078,0.197157,0.0156084,0.338149,0.317808,0.183559,0.242445,0.426706,0.112746,0.375741,0.258068,0.360949,0.0179047,0.448686,0.327806,0.40921,-0.062534,0.468265,0.3207,0.122136,0.732435,0.263381,0.513149,0.492884,0.639219,0.720371,0.471862,16.3722,19.6918,17.1239,12.5656,9.3837,3.37355,7.51062,4.71849,4.59944,2.61766,6.1859,12.3083,19.3432,10.6947,5.48747,6.31839,3.90898,9.7209,16.3758,7.04372,25.8797,24.7943,1.81459,6.12559,13.7724,3.49719,6.5023,1.65653,5.51687,8.19335,1.79383,1.52338,-0.846577,-0.426801,-0.45996,-0.477344,-0.582646,-0.435872,-0.520794,-0.702342,-0.379802,-0.400143,-0.534392,-0.475505,-0.291244,-0.605204,-0.34221,-0.459882,-0.357001,-0.700046,-0.269265,-0.390144,-0.30874,-0.780484,-0.249685,-0.397251,-0.595815,0.0144843,-0.454569,-0.204801,-0.225066,-0.078731,0.00242114,-0.246089,0.699849,0.60511,0.613005,0.617121,0.641676,0.607275,0.627333,0.668707,0.593825,0.598722,0.630507,0.616686,0.572301,0.646846,0.584727,0.612986,0.588314,0.668198,0.566912,0.596317,0.576578,0.685784,0.562099,0.598027,0.644698,0.496379,0.611725,0.551022,0.55603,0.519673,0.499395,0.561214
99.9543,0.887244,0.0806108,6,63,0,-65.113,-0.587693,0.165933,0.215279,-1.24979,-0.705083,-0.401322,-0.532847,-1.30669,0.823557,0.395754,0.265916,1.37525,-0.126896,0.237283,0.273515,-0.0557073,0.360845,0.135807,0.396377,1.18516,-0.535617,0.192572,0.818358,-0.175954,-1.44078,0.526457,0.685321,0.469201,1.01789,0.0426349,1.10194,0.617398,-0.188843,1.0403,1.56833,1.57467,1.15879,0.960251,1.07157,0.715622,0.587841,0.317453,-0.495919,0.487927,0.0061081,-0.00111906,-1.16408,0.485543,0.36365,1.06712,1.05965,0.300022,0.381096,-0.480587,0.339714,0.175007,-0.100744,1.68102,1.40618,-1.16536,0.223073,0.357989,-0.387588,0.242333,-1.21344,0.0195063,0.173446,-0.898818,-1.83724,-0.103119,0.0141438,0.0795371,0.0512227,-0.11537,0.343228,0.251131,0.223179,0.461996,0.138615,0.217015,0.224815,0.153941,0.243616,0.19517,0.251265,0.421073,0.0506263,0.20739,0.342108,0.128054,-0.144235,0.279268,0.313468,0.266942,0.385063,0.175112,0.403158,0.298846,0.125279,0.389887,0.503562,14.6934,16.7164,11.0665,9.54343,6.97638,2.71828,8.50006,4.86344,4.82288,1.25325,8.47662,7.36002,16.6306,16.4871,6.83688,7.51033,2.76701,7.15868,5.91484,4.29704,33.8729,24.6342,1.2514,6.25364,7.3119,3.08186,6.39478,1.18357,4.93954,5.90415,1.70425,0.574465,-0.690812,-0.573549,-0.508156,-0.53647,-0.703063,-0.244465,-0.336562,-0.364514,-0.125697,-0.449078,-0.370678,-0.362878,-0.433752,-0.344077,-0.392523,-0.336428,-0.16662,-0.537067,-0.380303,-0.245585,-0.459639,-0.731928,-0.308425,-0.274225,-0.320751,-0.20263,-0.412581,-0.184535,-0.288847,-0.462414,-0.197806,-0.0841314,0.666148,0.639582,0.624374,0.630991,0.668867,0.560814,0.583355,0.590133,0.531383,0.61042,0.591623,0.589737,0.606769,0.585181,0.59689,0.583323,0.541559,0.63113,0.593946,0.561089,0.612928,0.675228,0.576501,0.56813,0.579507,0.550485,0.601707,0.546003,0.571714,0.613587,0.549291,0.52102
98.7351,0.992505,0.0806108,5,31,0,-73.661,-0.166383,-0.239751,0.187534,0.226277,-0.576725,-0.41742,-0.718353,-0.574965,-1.06339,-0.174311,0.0487491,-0.828701,0.513717,-0.657908,-0.548029,-0.422748,-1.51366,-0.243967,1.17891,0.841659,-0.234645,-0.0627849,0.0950811,-0.946022,-1.68379,2.07299,-0.210316,0.359816,0.992037,-0.406966,0.860526,0.423407,1.12129,-0.568697,2.68779,1.77001,1.15904,0.645684,0.719396,0.646334,1.10492,0.26705,-0.841805,0.0418623,0.223357,0.495294,-1.13733,0.35668,0.730934,0.803967,0.68321,0.0480685,0.0975703,0.404702,0.0755628,0.825966,0.875097,-0.181984,1.77059,-1.11314,0.568523,0.68499,0.408253,-0.0506819,-1.16064,-0.444609,-0.380015,-1.21472,-1.25584,-0.197316,-0.347907,-0.318032,-0.374467,-0.347577,-0.439172,-0.27244,-0.230609,-0.395161,-0.143412,-0.363131,-0.342525,-0.319031,-0.523614,-0.285503,-0.0186654,-0.0819116,-0.283755,-0.251525,-0.22192,-0.417162,-0.555519,0.149005,-0.279192,-0.172273,-0.0537106,-0.316071,-0.0783733,-0.160348,-0.0294708,-0.346401,0.2643,12.4085,13.5152,12.4179,21.1292,8.00072,2.21295,6.16279,7.60563,10.4236,1.57114,8.87658,13.6972,14.9071,12.9601,6.20728,6.57384,9.38465,6.40828,15.2921,16.1882,4.75447,45.7044,1.61582,11.347,12.9869,9.42336,5.53598,1.52926,3.50675,3.77937,1.43634,1.3695,-0.363699,-0.514289,-0.484414,-0.540849,-0.513959,-0.605555,-0.438823,-0.396992,-0.561543,-0.309795,-0.529514,-0.508908,-0.485413,-0.689996,-0.451886,-0.185048,-0.248294,-0.450138,-0.417908,-0.388303,-0.583545,-0.721902,-0.0173781,-0.445575,-0.338656,-0.220093,-0.482454,-0.244756,-0.326731,-0.195854,-0.512784,0.0979174,0.589936,0.625811,0.61879,0.63201,0.625734,0.646926,0.607979,0.597965,0.63681,0.576835,0.62937,0.62455,0.619025,0.665966,0.611088,0.54613,0.561757,0.610672,0.602983,0.595874,0.641883,0.673026,0.504344,0.609587,0.583864,0.554802,0.618327,0.560885,0.580964,0.548807,0.625459,0.47554
92.9731,0.971806,0.0806108,5,31,0,-60.7919,-0.211368,-0.226062,0.18264,-0.843721,-0.864268,-0.324878,0.156968,0.989859,0.528718,0.238779,0.290352,-0.244734,2.23362,0.00957326,-0.399447,-0.294117,-0.168308,0.90838,0.237465,0.335865,-0.0474722,0.69471,0.505753,1.07999,-1.25116,-0.985715,0.597658,0.34795,-0.192171,0.2068,-0.448869,0.525219,0.785127,1.97107,0.894554,1.54928,1.18967,0.676158,0.473723,0.10918,0.60967,-0.106788,-0.502232,1.21503,-0.218657,0.329471,-0.528658,0.521148,0.439319,1.32532,1.11433,0.510777,0.661016,-0.500379,-0.033304,0.264947,0.13247,0.970727,1.12232,-1.12423,0.10877,0.231092,0.243761,-0.286675,-0.971743,-0.477789,0.13752,-0.586549,-1.56997,-0.380159,-0.383912,-0.285397,-0.197393,-0.0452736,-0.129497,-0.182451,-0.173032,-0.27076,0.181886,-0.224313,-0.299017,-0.279779,-0.256802,-0.060155,-0.182691,-0.164719,-0.234732,-0.0991796,-0.133691,-0.0288128,-0.454573,-0.406093,-0.116905,-0.162512,-0.26116,-0.188292,-0.308043,-0.130135,-0.0826659,0.133934,-0.0626802,10.5243,8.27183,5.36109,9.7239,4.14639,2.59034,19.9808,3.6297,6.9674,2.51017,8.75194,7.94009,22.7822,17.7248,8.64462,10.3364,2.59605,4.52519,6.45258,5.51172,14.9413,17.8941,1.23592,5.35848,6.19786,6.29198,3.34756,1.48175,2.66677,5.54493,2.34311,0.727263,-0.591527,-0.59528,-0.496765,-0.408761,-0.256641,-0.340864,-0.393819,-0.3844,-0.482128,-0.0294815,-0.435681,-0.510385,-0.491147,-0.468169,-0.271523,-0.394059,-0.376087,-0.4461,-0.310548,-0.345059,-0.240181,-0.665941,-0.617461,-0.328273,-0.37388,-0.472528,-0.39966,-0.519411,-0.341503,-0.294034,-0.0774335,-0.274048,0.643715,0.644576,0.621699,0.600791,0.563811,0.5844,0.597202,0.594934,0.61825,0.50737,0.607229,0.624897,0.620377,0.61495,0.567467,0.597259,0.592929,0.609712,0.577019,0.585419,0.559758,0.660594,0.649641,0.581339,0.592396,0.615982,0.598606,0.62701,0.584556,0.572983,0.519349,0.568086
88.5911,0.790097,0.0806108,5,31,0,-61.7025,0.0213071,-0.256003,0.241664,-0.274042,-1.54417,-0.711951,-1.44367,-1.55441,0.584122,-0.788701,-0.292605,-0.410614,-0.930651,-0.429572,-0.124828,-0.0306804,-0.537741,-0.705275,0.513223,0.824259,-0.486049,-1.02142,-1.10253,-2.02568,-2.0201,2.96982,-0.730796,-0.866213,0.100327,-0.6118,1.47918,0.678964,0.466792,0.00352106,1.41276,1.46781,0.887174,1.49297,1.09534,1.22874,1.00972,1.2121,-0.144269,-0.112157,0.869507,0.322573,-1.51133,0.547014,0.652832,1.33635,0.560858,-0.237403,-0.391003,0.876335,0.506352,1.25516,0.775341,0.445512,1.65073,-0.523834,0.916734,1.56453,0.432997,0.742604,-1.01808,-0.267882,0.492973,-1.68642,-1.64453,-0.322229,-0.629173,-0.428056,-0.604886,-0.631647,-0.114841,-0.446604,-0.326715,-0.355233,-0.480908,-0.359815,-0.286169,-0.263417,-0.385956,-0.426443,-0.131975,-0.0568088,-0.373463,-0.502843,-0.522444,-0.745538,-0.74419,0.461697,-0.43261,-0.465336,-0.231757,-0.403853,0.101463,-0.0919213,-0.143196,-0.255152,0.0854118,16.319,11.468,12.9089,10.6292,12.7197,3.81834,3.92869,9.38594,5.77759,1.13541,7.05054,7.7445,14.2021,7.13767,3.51553,3.06768,9.44296,6.80073,13.215,8.63367,6.44339,18.7707,2.72666,9.78755,17.3887,6.37224,8.38653,1.75873,3.42174,6.72049,0.972062,1.00886,-0.300922,-0.607866,-0.406749,-0.583579,-0.61034,-0.0935342,-0.425297,-0.305408,-0.333926,-0.459601,-0.338508,-0.264862,-0.24211,-0.364649,-0.405136,-0.110668,-0.0355017,-0.352156,-0.481536,-0.501137,-0.724231,-0.722883,0.483004,-0.411303,-0.444028,-0.21045,-0.382546,0.12277,-0.0706142,-0.121889,-0.233845,0.106719,0.574668,0.647454,0.600308,0.64189,0.648018,0.523367,0.60475,0.575764,0.582714,0.612919,0.583828,0.565831,0.560234,0.590165,0.599921,0.527639,0.508875,0.58714,0.618111,0.622726,0.673538,0.673241,0.381543,0.6014,0.609219,0.552419,0.594487,0.469346,0.517646,0.530434,0.558196,0.473346
95.1808,0.996235,0.0806108,5,63,0,-64.0772,0.240283,-0.498482,0.234506,-0.892545,-0.980542,-0.605253,-1.18351,-0.542187,0.486376,-0.732844,-0.993307,-0.67678,-1.037,0.613856,-0.748471,0.0387183,-0.268046,-0.316081,-0.916665,0.471099,-0.324453,-0.798954,-1.05342,-1.14587,-1.57216,1.06473,-1.12351,-0.927304,-0.263835,-0.581497,2.22329,-0.161164,-0.346709,0.387884,1.11901,1.57908,0.957385,1.25692,0.856562,0.748037,0.842829,0.683478,-0.232205,0.099424,0.631534,-0.0932757,-1.34096,0.247225,0.788448,0.788621,0.225926,-0.0398676,-0.047868,0.30519,0.709962,1.04358,0.737077,0.592609,1.74069,-1.1257,1.29829,1.56426,0.290036,0.528861,-1.63939,-0.333334,0.000909262,-1.36342,-2.17437,-0.707789,-0.728425,-0.640418,-0.776021,-0.625628,-0.384425,-0.670338,-0.731419,-0.657191,-0.741665,-0.35453,-0.674003,-0.489403,-0.561341,-0.572605,-0.713446,-0.388007,-0.574568,-0.685842,-0.745515,-0.767195,-0.867163,-0.248797,-0.761952,-0.715941,-0.560353,-0.634847,0.0228919,-0.536276,-0.579788,-0.407521,-0.236068,16.1584,11.0137,9.92683,10.8699,9.33185,3.88364,5.33489,8.87912,4.43613,1.34349,6.14581,10.3184,10.3201,6.02176,4.66885,4.63323,6.49651,9.57149,13.1733,9.82321,8.55432,25.677,1.65096,16.8112,21.6863,6.40294,8.04785,1.0096,3.52526,4.85473,1.3149,0.604938,-0.467507,-0.488142,-0.400135,-0.535739,-0.385346,-0.144142,-0.430056,-0.491136,-0.416909,-0.501383,-0.114247,-0.433721,-0.24912,-0.321058,-0.332323,-0.473163,-0.147725,-0.334286,-0.445559,-0.505233,-0.526912,-0.62688,-0.00851406,-0.521669,-0.475658,-0.320071,-0.394564,0.263174,-0.295994,-0.339505,-0.167239,0.00421444,0.614793,0.619669,0.59872,0.630821,0.595162,0.535973,0.605887,0.620374,0.602743,0.622784,0.528531,0.606762,0.56196,0.579582,0.582324,0.616132,0.536864,0.582802,0.609583,0.623688,0.628763,0.651782,0.502129,0.627538,0.616722,0.579341,0.597381,0.434584,0.573463,0.58407,0.541713,0.498946
80.2451,0.810912,0.0806108,6,63,0,-54.894,-0.26617,-0.0580358,0.166749,-1.66381,-1.14258,-1.03734,-0.284182,-0.452532,0.100697,-0.717089,-0.394782,0.679099,0.921115,0.311609,0.018758,-0.865881,1.009,-0.440217,1.85964,1.06108,-2.53479,-0.252275,0.5633,-0.0223777,-1.3225,1.07713,0.362927,-0.657797,0.798737,-0.376535,-0.70616,-0.213287,0.559304,1.40311,1.04726,1.70667,0.92268,1.3448,0.284138,0.88317,0.88601,0.251458,-0.739905,1.01029,-0.634708,0.587445,-1.12153,-0.0806191,0.564436,2.13143,0.12105,-0.869657,0.0713374,0.544596,-0.285899,0.759368,-0.317916,1.7868,0.412233,-1.23513,-0.455636,1.78393,0.718597,0.40706,-1.36214,-0.564936,-0.161359,-1.19664,-1.42704,-0.335475,-0.24856,-0.231011,-0.105423,-0.133495,-0.0412446,-0.17761,-0.123865,0.0552033,0.0955593,-0.00607531,-0.0549079,-0.202421,0.110213,-0.131442,0.252058,0.118899,-0.480709,-0.100102,0.0358939,-0.0617672,-0.278562,0.121575,0.00248188,-0.167723,0.0751529,-0.120823,-0.175787,-0.0936012,0.0352277,0.175932,0.116594,19.058,7.16235,12.4479,12.4806,6.9496,2.78424,13.9969,3.06803,9.47534,1.95787,5.11554,9.2763,39.3817,6.16174,2.47009,5.88549,9.10803,4.23285,11.1042,4.10964,28.6546,8.06092,1.76303,3.61923,28.5789,10.6942,8.02254,1.56808,3.27204,4.7483,1.82678,1.47693,-0.601645,-0.51473,-0.497181,-0.371593,-0.399665,-0.307415,-0.44378,-0.390035,-0.210967,-0.170611,-0.272245,-0.321078,-0.468591,-0.155957,-0.397612,-0.0141122,-0.147272,-0.746879,-0.366273,-0.230276,-0.327937,-0.544732,-0.144595,-0.263688,-0.433893,-0.191017,-0.386993,-0.441957,-0.359771,-0.230942,-0.0902385,-0.149576,0.646033,0.625915,0.621797,0.591844,0.598607,0.576254,0.609159,0.596291,0.552547,0.54255,0.567644,0.579587,0.61505,0.53891,0.598114,0.503528,0.536751,0.678498,0.590558,0.557316,0.581257,0.632913,0.536086,0.565543,0.606803,0.54761,0.595559,0.608725,0.588985,0.55748,0.522544,0.537324
76.599,0.999577,0.0806108,6,63,0,-43.3439,-0.548951,0.166884,0.126315,-3.01585,-0.192612,-2.39203,-0.438135,-0.340624,0.6627,-0.0733118,0.692831,0.63525,-0.786215,1.81593,0.296178,-0.231642,-0.42072,0.363303,1.69352,1.40367,0.129915,0.57423,-0.876374,-1.0215,-1.23377,-0.856026,1.24947,-0.325182,1.06008,-0.860178,0.909579,-0.127141,0.703278,-0.13962,1.40114,1.83902,0.796997,1.02672,-0.647302,0.907243,0.975357,0.0836473,-0.865134,0.952481,0.287512,0.200228,-2.41499,0.0954698,1.30231,1.09958,0.236628,-0.889561,0.794991,0.369665,0.262093,0.297138,-0.22726,0.595632,1.08041,-2.31481,0.142823,0.442293,-0.252779,-0.109428,-1.45833,-0.620433,0.10283,-2.12813,-2.32547,-0.214063,0.142554,-0.135265,0.111541,0.123858,0.250593,0.157624,0.254399,0.247126,0.0675733,0.396262,0.204296,0.137624,0.113741,0.212775,0.380801,0.344188,0.183294,0.239418,0.056185,0.0378528,0.0110408,0.0587552,0.32471,0.125809,0.300788,0.0582308,0.281777,0.150824,0.255718,0.149248,0.343869,14.258,3.75514,12.9629,13.6861,6.72405,3.15666,13.4388,7.91034,7.37876,0.917854,6.78771,17.7603,15.1105,7.59596,3.0958,11.8536,8.44561,7.75169,7.97126,5.24827,10.1122,14.8813,0.994148,7.04878,8.9489,5.14261,5.76503,1.96745,3.83643,6.82764,1.15363,0.985734,-0.763014,-0.406397,-0.684217,-0.43741,-0.425093,-0.298359,-0.391328,-0.294553,-0.301826,-0.481378,-0.152689,-0.344656,-0.411327,-0.435211,-0.336177,-0.16815,-0.204763,-0.365657,-0.309534,-0.492766,-0.511099,-0.537911,-0.490196,-0.224241,-0.423143,-0.248163,-0.490721,-0.267174,-0.398127,-0.293233,-0.399703,-0.205083,0.682008,0.600224,0.664679,0.607642,0.604701,0.574041,0.596602,0.57311,0.574889,0.618073,0.538098,0.585321,0.601406,0.607117,0.583262,0.541939,0.551013,0.590409,0.576771,0.620758,0.625064,0.631326,0.620153,0.555827,0.604235,0.561724,0.620276,0.566399,0.598238,0.572787,0.598616,0.551092
