lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,aHS.1,aHS.2,aHS.3,bP,bA,m_c,s_c,re_i.1,re_i.2,re_i.3,re_i.4,re_i.5,re_i.6,re_i.7,re_i.8,re_i.9,re_i.10,re_i.11,re_i.12,re_i.13,re_i.14,re_i.15,re_i.16,re_i.17,re_i.18,re_i.19,re_i.20,re_i.21,re_i.22,re_i.23,re_i.24,re_i.25,re_i.26,re_i.27,re_i.28,re_i.29,re_i.30,re_i.31,re_i.32,SI.1,SI.2,SI.3,SI.4,SI.5,SI.6,SI.7,SI.8,SI.9,SI.10,SI.11,SI.12,SI.13,SI.14,SI.15,SI.16,SI.17,SI.18,SI.19,SI.20,SI.21,SI.22,SI.23,SI.24,SI.25,SI.26,SI.27,SI.28,SI.29,SI.30,SI.31,SI.32,Ht.1,Ht.2,Ht.3,Ht.4,Ht.5,Ht.6,Ht.7,Ht.8,Ht.9,Ht.10,Ht.11,Ht.12,Ht.13,Ht.14,Ht.15,Ht.16,Ht.17,Ht.18,Ht.19,Ht.20,Ht.21,Ht.22,Ht.23,Ht.24,Ht.25,Ht.26,Ht.27,Ht.28,Ht.29,Ht.30,Ht.31,Ht.32
# Adaptation terminated
# Step size = 0.0646997
# Diagonal elements of inverse mass matrix:
# 0.142392, 0.138159, 0.104566, 0.100634, 0.0160722, 0.015724, 0.1378, 0.0239006, 0.199949, 0.190608, 0.195262, 0.186205, 0.186244, 0.199059, 0.177666, 0.18713, 0.204007, 0.180218, 0.18552, 0.206862, 0.260063, 0.267256, 0.224003, 0.243095, 0.274911, 0.218608, 0.270841, 0.221828, 0.2211, 0.223873, 0.195116, 0.27387, 0.183329, 0.223086, 0.172643, 0.218807, 0.232248, 0.199591, 0.223919, 0.190458
-3892.92,0.984032,0.0646997,5,63,0,3917.23,-0.102514,0.421892,-0.445799,-0.250868,-0.0851536,0.0670049,-0.543887,0.670068,0.553792,-0.216442,0.117486,-1.70226,-0.694347,0.482768,-0.85247,-0.296076,-0.107312,0.661396,-0.786709,0.24472,-0.614969,-0.437365,-0.340139,-0.397838,-0.540678,-0.847238,-0.266433,-0.139649,-0.271982,-1.28787,-1.5765,-1.77516,-1.25864,-1.63907,0.353047,-0.061761,-0.852953,-0.910556,-0.826243,-0.699352,1.20594,0.38944,0.729977,-1.07655,-0.0256802,1.14483,-0.163976,0.43868,0.511788,1.33998,-0.144478,1.00261,-0.93387,-0.822355,-0.792134,-0.86966,-0.849665,-1.42333,-0.64151,-0.518946,-0.677714,-1.83991,-1.87321,-1.95769,-1.5091,-1.8853,-0.0536331,-0.34104,-1.35546,-1.04866,-1.06256,-0.903544,0.230421,0.403852,0.3252,0.74584,0.50642,0.241435,0.540902,0.392055,0.374775,0.207514,0.536057,0.268429,0.71786,0.694736,0.688289,0.704675,0.700497,0.80586,0.655095,0.626901,0.663228,0.862938,0.86683,0.876283,0.818927,0.868219,0.513405,0.584443,0.795021,0.740517,0.74318,0.711677
-3893,0.996457,0.0646997,5,31,0,3909.62,-0.0484042,0.788719,0.0742503,-0.542454,-0.0165933,0.0100262,-0.799451,0.662275,0.55198,-0.444155,0.204606,-1.31534,-1.19875,0.686768,-1.09027,-0.535113,-0.12355,0.37979,-1.4282,0.363931,-0.761948,-1.31467,-0.451252,-1.24817,-1.12261,-0.802105,-0.77295,-0.174926,-0.913461,-0.91148,-0.673693,-1.01407,-1.34586,-0.968883,0.0777209,0.4347,-1.00521,-0.408083,-0.923275,-1.10108,1.34502,0.339867,0.989915,-0.52745,-0.402495,1.48174,-0.290153,0.274021,0.663047,1.17798,-0.637095,1.17757,-0.700489,-1.26609,-0.412698,-1.21348,-1.05921,-0.781672,-0.722438,-0.122206,-0.865892,-0.889391,-1.25957,-1.58376,-1.92272,-1.54795,-0.526553,-0.15081,-1.62816,-0.963052,-1.50041,-1.66893,0.206686,0.415842,0.270929,0.628888,0.599287,0.185165,0.572034,0.43192,0.340055,0.235416,0.654097,0.235489,0.668296,0.780073,0.601735,0.770914,0.74254,0.68604,0.673144,0.530514,0.70389,0.708764,0.778952,0.829736,0.872441,0.824618,0.628679,0.537631,0.835917,0.723732,0.817636,0.841433
-3892.93,0.989224,0.0646997,5,31,0,3911.68,-0.185097,0.7684,0.135155,-0.605881,-0.212365,0.0214479,-0.555198,0.692036,0.400533,-0.397662,0.0035257,-1.8527,-0.843951,0.327993,-1.07895,-0.575798,-0.18677,0.48361,-0.927853,-0.0483825,-1.15387,-0.618545,-0.460236,-0.507562,-0.83276,-1.01157,-0.759449,-0.175297,-0.52369,-1.49302,-1.04614,-1.30139,-0.735602,-1.13222,0.938195,0.637156,-0.227928,-0.579304,-0.298909,-0.28803,1.2311,0.317531,0.735201,-1.08806,0.0278213,1.18328,-0.157735,0.460794,0.561387,1.3801,-0.12201,1.0459,-1.06865,-0.698143,-0.561282,-0.658054,-0.722815,-1.13079,-0.814324,-0.09504,-0.509361,-1.69793,-1.98712,-2.24891,-1.5612,-2.09295,-0.13136,-0.405985,-1.53647,-1.12471,-1.23492,-0.998256,0.225989,0.421278,0.324055,0.748016,0.493045,0.234462,0.539352,0.386797,0.363227,0.200992,0.530465,0.260014,0.74434,0.667776,0.636749,0.658823,0.673227,0.755985,0.69303,0.523742,0.624657,0.845264,0.879438,0.904557,0.826526,0.890216,0.532793,0.600125,0.822951,0.754861,0.774678,0.730715
-3892.76,0.977804,0.0646997,5,31,0,3911.98,0.0999012,0.917607,-0.056818,-0.648889,-0.162631,-0.0625295,-0.310223,0.660859,0.689099,-0.316524,0.0225072,-1.50077,-1.25905,0.623506,-1.10804,-0.876202,-0.068233,0.161506,-1.39307,0.018244,-0.873876,-0.877816,-0.299121,-0.757242,-0.757236,-0.966747,-0.243485,-0.244103,-1.09901,-1.39862,-0.776201,-0.550251,-0.723535,-1.05005,0.7514,0.614132,-0.0262082,-0.344472,-0.735269,-0.883069,1.58015,0.486169,0.837822,-0.660208,-0.33645,1.53349,-0.147572,0.172622,0.759704,1.10304,-0.520952,1.11124,-0.964145,-1.09431,-0.453082,-0.949069,-0.828573,-0.976716,-0.441042,-0.259221,-1.16462,-1.55316,-1.59797,-1.53494,-1.45695,-1.9659,-0.0898791,-0.364828,-1.05051,-0.863307,-1.63219,-1.52812,0.170775,0.380796,0.301994,0.659307,0.583328,0.177484,0.536826,0.456951,0.318711,0.24917,0.62737,0.247639,0.723951,0.749192,0.611372,0.720928,0.696053,0.726456,0.608507,0.564445,0.76217,0.82537,0.831734,0.822728,0.811065,0.87717,0.522455,0.590209,0.740872,0.703351,0.836469,0.821732
-3892.66,0.95662,0.0646997,5,31,0,3909.82,-0.0786709,0.422735,-0.18659,-1.04935,-0.0583446,0.0972749,-0.525251,0.744322,0.165879,-0.581275,0.231904,-1.62602,-0.848503,0.383215,-1.05795,-0.309259,-0.193702,0.580358,-0.901543,0.268988,-0.926332,-0.842616,-0.609568,-1.00141,-1.34963,-0.899599,-1.14596,-0.266181,-0.241785,-0.875392,-0.53141,-1.19133,-0.757176,-0.652342,0.863942,0.898132,-0.476931,-0.296259,-0.0945924,-0.406928,0.943405,0.164554,0.982261,-0.866608,-0.0596555,1.16753,-0.255522,0.52487,0.561183,1.376,-0.130809,1.11897,-0.880311,-0.841877,-0.706103,-1.11153,-1.29682,-1.18389,-1.13843,-0.312906,-0.306623,-1.09184,-1.51788,-1.99683,-1.71194,-1.55285,-0.249231,-0.0250199,-1.65576,-1.17405,-0.98831,-1.33,0.280213,0.458954,0.272443,0.704039,0.514909,0.237301,0.563535,0.371714,0.363274,0.201653,0.532656,0.246203,0.706887,0.69886,0.66954,0.752414,0.785299,0.765647,0.757391,0.577594,0.576061,0.748729,0.820225,0.880464,0.847088,0.825325,0.561987,0.506255,0.839668,0.763876,0.728754,0.79084
-3886.59,0.999338,0.0646997,5,31,0,3904.29,0.229838,0.63705,-0.253832,-0.833671,-0.056792,-0.0831009,-0.323873,0.57531,1.0798,-0.0184825,0.425511,-1.46055,-0.849946,1.03436,-0.772877,-0.433156,0.190935,0.507473,-1.05354,0.270957,-0.570719,-0.655442,-0.452003,-0.563981,-0.522195,-0.60198,-0.524759,-0.0711922,-0.78898,-1.16411,-0.831638,-0.80527,-0.914155,-1.08739,0.534688,0.50886,-0.444797,-0.302252,-0.643933,-0.4633,1.65747,0.52833,0.976732,-0.900514,-0.26126,1.61864,-0.170968,0.199607,0.746564,1.10277,-0.482482,0.919148,-0.825076,-0.953876,-0.667337,-0.792537,-0.769941,-0.6445,-0.816582,-0.238041,-0.97346,-1.31838,-1.65326,-1.80631,-1.70492,-2.00313,-0.23248,-0.428918,-1.27588,-1.01808,-1.55306,-1.22321,0.160102,0.370906,0.273541,0.711055,0.564946,0.165393,0.542638,0.450263,0.321571,0.249221,0.618334,0.285132,0.695313,0.721894,0.660907,0.688376,0.683508,0.65577,0.69351,0.559231,0.725809,0.788913,0.839331,0.858916,0.846176,0.881126,0.55786,0.605615,0.781747,0.734599,0.825355,0.772628
-3887.16,0.994363,0.0646997,5,31,0,3898.71,-0.0345149,1.05126,-0.212294,-0.611298,-0.140282,-0.100434,-0.347854,0.656506,0.207493,-0.372237,0.147164,-1.25251,-0.835715,0.272416,-1.05359,-0.385106,-0.116947,0.635039,-0.879482,0.281324,-0.430675,-0.240545,0.0737143,-0.590005,-0.747362,-1.04056,-0.0418014,0.0529532,-0.057274,-0.734368,-0.572195,-0.64278,-0.944165,-0.407726,0.557956,1.06349,-0.494001,-0.57556,-0.0424093,-0.75905,0.929162,0.27322,0.803509,-0.57439,-0.0868266,1.01042,-0.272042,0.472658,0.550285,1.40026,-0.174144,1.17719,-0.932004,-0.85075,-0.436056,-1.13244,-1.23236,-1.33313,-0.635675,-0.337054,-0.490832,-1.19814,-1.54629,-1.85041,-1.84205,-1.50948,-0.386478,-0.0927029,-1.5963,-1.28836,-1.12783,-1.58072,0.283095,0.432117,0.309276,0.639776,0.521693,0.266898,0.567594,0.383987,0.365798,0.197775,0.543426,0.235557,0.717482,0.700724,0.607319,0.756288,0.774231,0.791358,0.653775,0.583475,0.620302,0.768194,0.824378,0.864175,0.863191,0.818984,0.595435,0.523159,0.831501,0.783869,0.755438,0.829307
-3886.67,0.783375,0.0646997,5,31,0,3902.76,-0.0170504,1.0706,-0.216675,-0.512263,-0.181355,-0.0980934,-0.274098,0.65184,0.365328,-0.409243,0.239778,-1.37492,-0.941683,0.282286,-1.12144,-0.549675,-0.0626657,0.480592,-0.709896,0.173027,-0.414429,-0.384053,0.0234395,-0.60845,-0.654391,-0.913345,-0.126244,0.350583,0.0971994,-0.640325,-0.51572,-0.649063,-0.953801,-0.512807,0.369268,0.803434,-0.469937,-0.664924,-0.0645352,-0.456656,1.1644,0.291297,0.954394,-0.632151,-0.107427,1.10247,-0.244958,0.425334,0.666026,1.33596,0.0680587,1.1973,-0.881956,-0.992332,-0.486746,-1.16086,-1.1008,-1.20623,-0.71341,-0.0047748,-0.314459,-1.12279,-1.40594,-1.7777,-1.7455,-1.53631,-0.514353,-0.290449,-1.55765,-1.21734,-1.06693,-1.14983,0.23787,0.427686,0.278002,0.652977,0.526831,0.249278,0.560935,0.395241,0.339387,0.208175,0.482992,0.231956,0.707227,0.729548,0.61934,0.761489,0.750411,0.769631,0.671154,0.501194,0.577973,0.754507,0.803126,0.855413,0.851384,0.822928,0.625826,0.572106,0.826016,0.771595,0.744012,0.759479
-3887.3,0.996835,0.0646997,5,31,0,3902.33,-0.10115,0.990191,-0.364334,-0.679901,-0.0586232,-0.0581815,-0.323819,0.511186,0.623196,-0.227369,0.226553,-1.53286,-0.979929,0.738315,-0.95898,-0.552269,-0.118107,0.43204,-1.42489,0.0776245,-0.218934,-0.0661307,-0.0178083,-0.178574,-0.331489,-0.39632,0.0607469,-0.0243102,-0.556862,-0.867773,-0.771332,-0.639069,-0.9881,-0.990824,0.763293,0.852234,-0.377992,-0.166078,-0.554987,-0.60247,1.32408,0.441671,0.900143,-0.850172,-0.267665,1.44603,-0.233067,0.205493,0.560032,1.15113,-0.730821,0.851311,-0.839413,-0.732108,-0.625604,-0.80002,-0.945143,-0.880928,-0.598406,-0.582058,-1.13281,-1.44014,-1.72199,-1.71974,-1.90691,-2.01104,-0.158761,-0.190732,-1.36602,-1.00754,-1.56838,-1.48943,0.210139,0.391343,0.289021,0.700603,0.56652,0.190614,0.558004,0.448807,0.36354,0.240283,0.674985,0.299158,0.698341,0.675268,0.651492,0.689979,0.720137,0.707015,0.645291,0.641541,0.756357,0.808476,0.848385,0.848096,0.870672,0.881952,0.539607,0.547539,0.796736,0.732539,0.827553,0.815993
-3888.29,0.997462,0.0646997,5,31,0,3903.16,-0.127226,0.396473,-0.482372,-1.08341,-0.126571,0.110194,-0.242718,0.532232,0.0103065,-0.207487,0.585411,-1.58203,-0.831656,0.443,-1.13958,-0.671869,0.115639,0.216921,-1.05989,-0.0946679,-0.634698,-0.481021,-0.313989,-0.372625,-0.673893,-0.39808,-0.0778235,-0.03635,-0.470601,-0.651535,-0.344437,-0.923621,-0.934675,-0.722919,0.849635,0.765867,-0.0768705,-0.0873,-0.382686,-0.565681,0.816568,0.530011,1.33273,-0.815058,-0.000835399,1.264,-0.279291,0.257185,0.872784,1.06248,-0.268364,0.868768,-0.871504,-0.816061,-0.759223,-0.847329,-0.895963,-1.04897,-0.398128,-0.373527,-0.847071,-1.25608,-1.44965,-1.83791,-1.97112,-1.74249,-0.42962,-0.302823,-1.49856,-0.956748,-1.38752,-1.53336,0.306493,0.370514,0.208708,0.693186,0.500209,0.220287,0.569372,0.436056,0.294675,0.256836,0.566691,0.295511,0.705059,0.6934,0.681185,0.700007,0.710119,0.740576,0.598238,0.592311,0.699952,0.778351,0.809944,0.862702,0.877731,0.851003,0.605783,0.575132,0.81736,0.72247,0.800197,0.822498
-3891.99,0.885379,0.0646997,6,63,0,3922.84,0.180592,0.908003,-0.273364,-1.10294,-0.16454,0.0158884,-0.452974,0.535706,0.47024,-0.907978,-0.732028,-1.78966,-1.58479,0.0145148,-1.46256,-0.9772,-0.791989,-0.00220184,-1.6188,-0.219004,-0.733612,-0.860875,-0.197033,-0.919468,-0.903592,-0.834163,-0.806664,-0.138213,-0.610563,-1.15286,-0.534905,-0.566562,-0.576719,-0.562265,0.899536,0.756228,-0.112078,-0.458174,-0.154482,-0.237183,1.7475,0.279887,0.468607,-0.563487,-0.275612,1.31093,-0.115066,0.459685,0.421417,1.32614,-0.360702,1.26258,-0.723846,-0.978812,-0.330858,-1.0916,-0.874671,-0.98061,-0.905445,-0.131565,-0.654997,-1.36643,-1.57492,-1.61311,-1.52735,-1.61832,-0.239377,-0.363679,-1.43616,-1.19171,-1.19138,-1.09842,0.148363,0.430481,0.384946,0.637259,0.56847,0.212332,0.528735,0.387061,0.396178,0.209799,0.58921,0.220531,0.673453,0.726872,0.581968,0.748684,0.705717,0.727229,0.712067,0.532844,0.658136,0.796802,0.828484,0.833843,0.821618,0.834563,0.55956,0.589931,0.807859,0.767046,0.766988,0.749963
-3884.27,0.993452,0.0646997,5,31,0,3909.48,-0.139384,0.583248,-0.424296,-0.953035,-0.1804,0.116276,-0.526259,0.653372,-0.0133839,-0.517996,0.272392,-1.8513,-1.09171,0.249613,-1.40804,-0.95873,-0.105562,0.0867849,-1.26523,-0.323596,-0.845005,-0.545519,-0.355007,-0.394362,-0.896061,-0.334343,-0.278282,-0.129823,-0.35176,-0.547378,-0.594757,-1.11228,-0.661881,-0.74171,1.00795,0.868196,-0.0160001,-0.280627,-0.324547,-0.618983,1.03275,0.430131,1.23452,-0.861171,-0.0105681,1.31675,-0.284898,0.262419,0.870567,1.18892,-0.240101,0.946558,-0.999697,-0.840222,-0.765986,-0.847344,-1.02975,-0.956871,-0.551984,-0.38679,-0.66473,-1.14464,-1.61848,-1.94546,-1.5876,-1.68416,-0.223057,-0.144262,-1.45002,-0.968324,-1.246,-1.44669,0.262551,0.394095,0.225391,0.702905,0.502642,0.21136,0.570747,0.434769,0.295136,0.233451,0.559739,0.279578,0.730999,0.698512,0.682652,0.70001,0.736868,0.722495,0.634596,0.59551,0.660322,0.75853,0.834586,0.874951,0.830278,0.843455,0.555534,0.536003,0.810002,0.724785,0.776606,0.809489
-3887.22,0.927267,0.0646997,6,63,0,3907,-0.439748,1.16882,0.187114,0.199005,-0.228036,-0.000939628,-0.622127,0.577913,0.107391,-0.353165,0.406158,-1.62262,-0.942836,0.375539,-1.20702,-0.786322,0.0726489,0.143223,-1.08957,-0.233325,-0.826221,-0.397857,-0.347795,-0.416977,-0.785025,-0.478387,-0.152072,-0.136482,-0.389415,-0.601281,-1.34049,-1.4659,-1.07588,-1.29883,0.236918,0.154863,-0.729742,-1.06231,-0.858251,-1.20621,1.0061,0.421653,1.19867,-0.794706,0.000114775,1.30079,-0.210975,0.333612,0.882863,1.11272,-0.217414,0.948553,-1.00563,-0.754246,-0.703244,-0.825521,-0.937883,-0.80541,-0.481913,-0.29725,-0.620976,-1.04428,-1.79024,-1.97062,-1.40174,-1.79376,-0.326929,-0.428561,-1.55021,-1.0873,-1.32664,-1.40819,0.267745,0.396121,0.231711,0.688841,0.499971,0.214032,0.552549,0.417362,0.292585,0.247364,0.55414,0.279176,0.732163,0.680103,0.668907,0.695407,0.718672,0.691131,0.6182,0.57377,0.650441,0.739675,0.856956,0.877678,0.80246,0.857388,0.581012,0.60553,0.824945,0.747873,0.790284,0.80348
-3888.31,0.928879,0.0646997,5,31,0,3902.88,-0.493654,1.4057,0.285294,0.279013,-0.248421,-0.0504767,-0.44173,0.67971,0.451231,-0.802972,-0.0572478,-1.56988,-1.15544,0.258184,-1.19101,-0.674265,-0.233348,0.247319,-0.98567,-0.121066,-0.468097,-0.364125,0.00614624,-0.552318,-0.692339,-0.671155,-0.533678,0.185578,-0.472606,-0.937275,-1.11484,-0.911183,-1.36954,-0.965876,0.229593,0.385365,-0.709197,-1.12254,-0.954822,-0.735492,1.35026,-0.0389075,0.726097,-0.747976,-0.208211,1.18613,-0.185938,0.465768,0.569277,1.22347,-0.115564,1.08645,-0.745042,-0.833874,-0.413126,-1.02943,-0.940364,-0.960554,-0.974507,-0.0216103,-0.756916,-1.40247,-1.65607,-1.61121,-1.77582,-1.60579,-0.386489,-0.350951,-1.60485,-1.20105,-1.56582,-1.0068,0.205828,0.509726,0.326052,0.678737,0.551866,0.233951,0.546351,0.385618,0.361404,0.227327,0.528859,0.252288,0.678097,0.697174,0.601837,0.736806,0.719173,0.723233,0.726017,0.505402,0.680684,0.802576,0.83971,0.83358,0.85518,0.832826,0.595437,0.586848,0.832695,0.768711,0.827186,0.732394
-3892.02,0.844806,0.0646997,5,31,0,3915.32,-0.333289,1.26991,0.12816,-0.198841,-0.18667,-0.0124549,-0.706377,0.642585,0.660848,-0.305847,-0.0880693,-1.94684,-1.34526,0.739964,-1.37322,-1.0579,-0.465069,0.0948237,-1.72402,-0.307102,-0.736628,-0.574204,-0.349698,-0.470611,-0.862003,-0.757708,-0.144386,-0.263316,-0.327245,-0.791055,-0.788325,-1.44334,-0.934761,-1.02918,0.598617,0.636738,-0.344377,-0.763948,-0.622313,-1.14072,1.68959,0.621475,0.853741,-0.976056,-0.280306,1.79043,-0.264797,0.151938,0.491229,1.18151,-0.717019,0.95344,-0.916869,-0.899324,-0.662363,-0.826739,-1.02051,-1.02373,-0.447774,-0.416615,-0.538495,-1.1637,-1.51492,-2.2383,-1.55994,-1.80444,-0.209691,-0.210967,-1.36276,-1.14283,-1.37585,-1.66449,0.15583,0.349446,0.298649,0.726325,0.569621,0.14302,0.565815,0.462088,0.379604,0.23478,0.67195,0.278193,0.714404,0.710811,0.659791,0.695665,0.735073,0.735699,0.61011,0.602673,0.631462,0.762005,0.819789,0.903637,0.826345,0.858689,0.552231,0.552547,0.796208,0.758199,0.798323,0.840839
-3885.67,0.997434,0.0646997,5,31,0,3903.07,-0.285671,1.26341,0.168156,-0.0145427,-0.235086,-0.0497184,-0.56561,0.639178,0.559152,-0.695843,0.0340223,-1.53194,-0.945652,0.335665,-1.17264,-1.04632,-0.376633,0.102985,-1.5596,-0.183567,-0.756254,-0.431153,-0.338567,-0.716393,-0.674445,-0.496468,-0.606302,-0.336009,-0.540567,-1.0253,-0.766192,-1.09857,-1.21421,-0.818104,0.500898,0.64196,-0.392829,-0.754267,-0.47292,-1.00908,1.51676,0.134051,0.882162,-0.647311,0.0575744,1.32065,-0.114677,0.139362,0.489752,1.13358,-0.629351,1.06597,-0.944526,-0.801879,-0.659574,-1.09214,-0.835349,-0.690671,-0.949659,-0.456317,-0.733856,-1.38782,-1.37937,-1.86592,-1.69967,-1.52661,-0.181157,-0.157778,-1.33944,-0.929556,-1.15406,-1.36682,0.179938,0.466537,0.29273,0.656404,0.48561,0.210711,0.528638,0.465216,0.379952,0.243501,0.652342,0.25617,0.720013,0.690376,0.659165,0.748784,0.697485,0.666116,0.721047,0.61214,0.675651,0.800244,0.79889,0.865986,0.845492,0.82151,0.545166,0.539363,0.792398,0.716985,0.760252,0.796866
-3899.29,0.938199,0.0646997,5,31,0,3914.8,0.14884,1.0935,0.0627118,-0.354708,-0.357095,-0.144804,-0.467467,0.58528,0.0996842,-0.433669,-0.0709383,-1.4196,-1.9264,0.0201865,-1.44714,-0.795359,0.0316486,0.407597,-0.903081,-0.0906669,-0.753621,-0.567958,-0.495117,-0.338795,-1.03305,-1.06109,-0.138127,-0.28704,-0.698867,-1.28564,-0.781861,-0.404381,-0.793992,-0.730693,0.498589,1.04943,-0.634141,-1.00889,-0.336549,-0.612296,1.03432,0.306967,0.697412,-0.595824,-0.92247,0.996397,-0.360073,0.485714,0.827713,1.4531,-0.0100141,1.28741,-0.857396,-0.94888,-0.731235,-0.658057,-1.09526,-0.96603,-0.477477,-0.218296,-0.740981,-1.51553,-1.60169,-1.59696,-1.41981,-1.76461,-0.356579,-0.123063,-1.89117,-1.16356,-1.32889,-1.04412,0.262247,0.423855,0.332386,0.6447,0.715545,0.26965,0.589058,0.380904,0.304129,0.189526,0.502504,0.216292,0.702116,0.72089,0.675076,0.658824,0.74937,0.724327,0.617152,0.554358,0.67721,0.819879,0.832254,0.831593,0.805309,0.853786,0.588212,0.530727,0.868889,0.761979,0.790658,0.739643
-3899.74,0.91929,0.0646997,5,63,0,3919.02,0.151442,1.09463,0.04247,-0.379625,-0.372988,-0.131732,-0.466275,0.575612,0.114291,-0.430855,-0.0511349,-1.41676,-1.9139,0.00649057,-1.44474,-0.821942,-0.00854987,0.366574,-0.917462,-0.0920974,-0.797404,-0.548647,-0.498113,-0.295559,-1.07745,-1.05777,-0.130256,-0.262721,-0.713967,-1.28569,-0.720126,-0.40528,-0.785611,-0.72942,0.450505,1.01324,-0.607684,-0.972201,-0.31008,-0.569405,1.11704,0.369256,0.777924,-0.529801,-0.838776,1.05266,-0.282775,0.54266,0.849457,1.48512,0.0418644,1.37382,-0.874301,-0.915027,-0.732762,-0.617052,-1.11092,-0.98553,-0.453214,-0.178938,-0.745977,-1.53335,-1.55056,-1.58602,-1.41341,-1.76396,-0.43636,-0.166039,-1.9143,-1.10787,-1.30119,-0.994562,0.246561,0.408721,0.314768,0.629437,0.698207,0.258714,0.570227,0.367569,0.299547,0.184656,0.489535,0.202003,0.70564,0.714028,0.675411,0.649548,0.752301,0.728204,0.611403,0.544616,0.678302,0.822496,0.824994,0.830056,0.804303,0.853704,0.607391,0.541415,0.871501,0.751733,0.786036,0.729988
-3895.97,0.998935,0.0646997,5,31,0,3918.92,0.277284,0.648977,-0.434989,-0.871548,-0.251643,-0.0199536,-0.48916,0.748935,0.54865,-0.615972,0.0977719,-2.05411,-0.647343,0.604494,-1.48256,-0.836691,-0.402512,0.0708677,-1.53489,-0.273752,-0.874174,-0.500073,-0.234514,-1.11881,-0.87864,-0.758536,-0.28236,-0.34552,-0.596778,-0.94027,-0.727717,-0.978743,-1.29872,-0.774824,0.823987,0.559673,0.10419,-0.623781,-0.37111,-1.1206,1.58643,0.285098,1.01837,-1.09444,0.439267,1.67157,-0.337362,0.445223,0.53762,1.18677,-0.526407,1.07652,-1.00782,-0.829024,-0.543511,-1.4864,-0.98299,-0.99833,-0.582015,-0.439682,-0.769062,-1.32697,-1.59046,-1.93998,-2.02475,-1.70634,-0.145746,-0.469498,-1.14874,-1.01779,-1.27333,-1.70991,0.169886,0.429204,0.265344,0.749218,0.391916,0.158215,0.58355,0.390497,0.368742,0.233837,0.628645,0.254165,0.732593,0.696149,0.632629,0.815537,0.727701,0.73073,0.641531,0.608183,0.683318,0.790338,0.83068,0.87435,0.883371,0.846361,0.536372,0.615265,0.75928,0.734542,0.781313,0.846825
-3893.75,0.995168,0.0646997,5,31,0,3909.34,0.0461372,0.0194179,-0.523752,-0.810463,-0.276991,0.151371,-0.538517,0.685349,0.148114,-0.201268,0.0283137,-1.33101,-1.58118,0.167893,-1.11035,-0.86861,-0.0429936,0.506634,-0.908839,-0.146612,-0.913201,-0.928255,-0.335125,-0.282779,-1.16272,-0.587103,-0.895666,-0.0570998,-0.60859,-0.776406,-0.830125,-1.35529,-1.13306,-1.22946,0.554962,0.654701,-0.643828,-0.888999,-0.807635,-0.462378,1.02976,0.529897,0.780977,-0.535347,-0.645787,1.08179,-0.110461,0.281762,0.731167,1.47427,-0.0594365,1.079,-0.844331,-1.07436,-0.632603,-0.64475,-1.0616,-1.15508,-1.00953,-0.118102,-0.755584,-1.33274,-1.5433,-1.83022,-1.69575,-1.84501,-0.44932,-0.0683371,-1.95983,-1.08623,-1.39094,-0.874585,0.26313,0.370541,0.314109,0.630729,0.65606,0.253168,0.527587,0.430022,0.324939,0.186294,0.514855,0.253695,0.699377,0.745426,0.65308,0.655826,0.742996,0.760437,0.732927,0.529491,0.680394,0.791294,0.823944,0.861787,0.844978,0.86354,0.610478,0.517078,0.876514,0.747671,0.800742,0.705699
-3898.55,0.980414,0.0646997,5,31,0,3916.16,0.162877,-0.0104618,-1.06483,-1.00541,-0.139772,0.149588,-0.269699,0.500647,0.589158,-0.633882,0.104114,-1.82643,-0.630384,0.624972,-1.2547,-0.535681,-0.371022,0.116444,-1.49449,0.0471237,-0.538777,-0.391617,0.107022,-0.747088,-0.455467,0.0463749,0.0329983,0.0449617,-0.0750593,-0.482862,-1.08475,-1.2966,-0.955596,-1.06447,0.707999,0.165368,-0.0465492,-0.524833,-0.673255,-1.16448,1.4462,0.147228,0.896071,-1.01277,0.253781,1.49829,-0.337992,0.456964,0.431783,1.01688,-0.65372,1.07774,-0.945357,-0.906677,-0.557626,-1.44428,-0.845775,-0.901178,-0.465789,-0.500359,-0.663771,-1.35134,-1.75506,-1.70027,-1.54997,-1.61231,-0.182412,-0.436715,-1.09426,-0.934792,-1.20483,-1.68292,0.190587,0.463259,0.289859,0.733562,0.436893,0.182681,0.583703,0.387706,0.393701,0.265635,0.657848,0.253935,0.72018,0.71232,0.635903,0.809117,0.69968,0.711192,0.614387,0.622544,0.660107,0.794348,0.85259,0.845571,0.82491,0.833732,0.545477,0.607476,0.749182,0.718047,0.769382,0.843291
