# 0.18785, 0.0981655, 0.0872169, 0.0934277, 0.0145608, 0.00698448, 0.183476, 0.0225353, 0.258956, 0.193301, 0.192757, 0.249309, 0.186448, 0.266252, 0.291272, 0.247749, 0.195809, 0.182695, 0.181703, 0.224791, 0.211314, 0.159837, 0.261476, 0.230703, 0.171658, 0.207893, 0.173941, 0.229319, 0.142782, 0.209673, 0.26239, 0.275103, 0.18536, 0.25586, 0.233366, 0.263691, 0.198275, 0.208762, 0.179472, 0.194528, 0.164952, 1.30386, 0.966963, 0.869605, 0.885337, 0.946839, 0.907727, 0.839872, 0.966122, 0.872162, 0.951156, 0.937014, 1.03069, 1.11182, 1.05177, 0.876183, 0.960753, 1.01274, 1.06183, 1.05665, 1.01326, 0.971755, 1.05896, 1.22316, 1.03846, 1.07877, 0.850587, 0.926085, 1.01809, 1.00962, 1.03288, 0.851261, 1.0213, 1.00731
-59.2826,0.997985,0.0272912,7,127,0,97.8213,-0.217294,-0.179761,0.0543017,-0.421085,-0.261418,0.251466,-0.165651,0.488181,-1.11603,-0.947573,-0.130576,0.972015,0.758469,1.34641,1.5821,0.552002,0.817686,0.558472,-0.0964689,-0.338665,1.9296,-0.64865,-0.0461774,0.716668,-0.0125746,0.845705,-0.147248,-1.74755,0.215169,-1.71116,-0.405432,-0.15861,-0.0595273,0.996823,0.289285,0.261005,-0.46993,1.8168,-0.646144,0.238254,-0.742207,0.0429793,0.195551,-0.30544,1.22585,-0.31597,0.0366177,-0.912892,-0.307634,-0.389461,0.826654,0.800243,-2.13766,0.176129,0.510234,-1.40426,0.553616,-0.835238,-1.41556,-0.492539,-0.366371,-0.683635,-0.5946,0.167355,0.484745,-0.654026,-1.106,0.0707077,0.737599,1.54169,1.73658,-0.703794,-1.11418,-0.779656,-0.710473,-0.628237,-0.229396,0.308868,0.204619,0.491642,0.606701,0.103826,0.233528,0.106985,-0.212745,-0.33098,0.776345,-0.482309,-0.188194,0.184213,-0.171789,0.247206,-0.237534,-1.01877,-0.0606092,-1.00101,-0.363575,-0.243081,-0.194711,0.320979,-0.0244274,-0.0382332,-0.395061,0.721276,-0.481086,-0.0493395,-0.733802,-0.755335,-0.689521,-0.755787,-0.740633,-0.781443,-0.755429,-0.758946,-0.706678,-0.707813,-0.834082,-0.734637,-0.720278,-0.802561,-0.718413,-0.778105,-0.803047,-0.763376,-0.757953,-0.771589,-0.767763,-0.735014,-0.721373,-0.770317,-0.789742,-0.739168,-0.710506,-0.675946,-0.66757,-0.772456,-0.790094,-0.775716,0.19072,-0.180873,0.192519,0.285252,0.102299,1.39934,0.231613,0.785505,0.78325,0.688659,-0.24051,-0.0049222,1.1489,-0.226908,-0.000845882,-0.0355164,-0.0293965,0.694319,-0.244251,-0.341493,0.216093,-0.884063,-0.600713,-1.12991,-0.730067,-0.391289,0.10941,0.0210498,-0.923916,0.731455,-0.882133,-0.17347
-54.6351,0.998555,0.0272912,7,255,0,85.6478,-0.207876,-0.119764,-0.293971,-0.763813,-0.159645,0.11421,0.0502598,0.592275,-1.47357,-1.03421,-0.681207,0.249418,-0.216111,1.05046,0.551672,-0.188438,-0.0575388,0.573939,-0.498208,-1.39317,1.5123,-0.648356,-0.196963,0.502069,-0.188974,0.846754,-0.386657,-0.626711,0.276293,-1.3044,-0.158747,-1.2195,-0.505849,0.288658,0.0441876,1.48522,-0.452418,1.88542,-0.501391,0.261415,-0.351101,0.0299908,0.78695,0.797209,1.67395,0.0150993,-0.975904,-1.02949,0.03278,0.286867,0.0383545,-0.743558,-0.265213,-1.28749,-0.218002,-0.137996,0.354707,-0.808694,0.367483,-0.0285723,0.322852,-0.125109,-0.304231,-0.359068,-1.40375,-0.0643871,-0.827063,1.02762,-0.274489,0.628775,0.237704,-0.238271,1.57616,0.605163,-0.8225,-0.562275,-0.353202,0.197984,-0.0777377,0.67242,0.377002,-0.0613475,0.016181,0.39019,-0.244817,-0.774882,0.94596,-0.333746,-0.0663963,0.347623,-0.0616648,0.551771,-0.178747,-0.320926,0.213901,-0.722306,-0.0437622,-0.67202,-0.249342,0.221225,0.076431,0.929919,-0.217696,1.16695,-0.246702,0.20509,-0.3275,-0.327192,-0.300898,-0.350648,-0.380369,-0.381976,-0.350118,-0.342498,-0.349951,-0.373401,-0.359055,-0.389714,-0.357639,-0.35524,-0.340463,-0.375354,-0.34008,-0.351958,-0.341418,-0.354853,-0.360225,-0.36187,-0.393201,-0.353032,-0.375905,-0.320282,-0.359333,-0.332243,-0.343972,-0.358247,-0.30383,-0.332952,-0.475387,-0.452952,-0.29878,0.0983991,-0.264744,0.984146,0.0627768,0.191068,0.148654,0.542176,-0.386293,-0.778998,0.692452,-0.6588,-0.472368,-0.228231,-0.416374,0.343793,-0.624516,-0.427702,-0.0981444,-1.13192,-0.809775,-1.83479,-1.19747,-0.795587,-0.581105,0.226853,-1.20122,0.473255,-1.15217,-0.531269
-68.548,0.955238,0.0272912,7,127,0,103.326,-0.820483,-0.272846,-0.255131,0.0365386,-0.433529,0.0645834,-0.40214,0.504117,-1.46697,-1.97548,-0.00188452,-0.274781,0.144609,1.57822,0.542941,-0.722413,0.576391,0.606621,-0.846489,-0.328027,1.87153,0.0816061,0.907213,0.995925,-0.217736,1.14357,-0.268878,-1.13955,0.476252,-1.68386,-2.26216,-0.863216,-1.35474,-0.680718,-0.0765334,0.282689,-0.957916,1.10107,-1.48706,-0.783197,0.666487,0.0509062,0.491216,-0.198166,-0.320463,-0.838691,-0.821326,0.808081,0.524344,-0.146241,-0.307351,0.434158,-0.16664,-1.96855,0.233724,0.86862,1.47471,-0.63198,-0.622952,0.829628,0.173315,-0.29683,1.1152,-1.5575,0.0515651,2.23608,0.144418,-1.83774,-0.53208,0.42749,0.574241,1.67651,0.655788,2.17668,-1.14167,-1.39801,-0.40309,-0.540662,-0.329241,0.393469,-0.128434,-0.766321,-0.111572,-0.0963324,-0.82887,-0.567504,0.541328,-0.361001,0.0552008,0.099922,-0.511905,0.17435,-0.537686,-0.976605,-0.162054,-1.251,-1.54254,-0.837302,-1.08509,-0.745302,-0.440722,-0.259632,-0.885042,0.152926,-1.15179,-0.796963,0.691493,0.656399,0.650174,0.623793,0.624677,0.707624,0.69318,0.659043,0.650841,0.688589,0.658004,0.566276,0.678385,0.710705,0.741559,0.634315,0.634775,0.70872,0.67531,0.651377,0.723258,0.587201,0.669112,0.780318,0.673839,0.572935,0.639401,0.688249,0.69572,0.751832,0.699871,0.777294,-1.13934,-1.79586,-1.19559,-1.01469,-1.28623,0.0541343,-1.18533,-0.775591,-0.692118,-0.62389,-1.66222,-1.51897,-0.351027,-1.44765,-1.49674,-1.42222,-1.43352,-0.594366,-1.70658,-1.71606,-1.21337,-2.56726,-2.01351,-2.38571,-2.05062,-1.65178,-1.35381,-1.29636,-2.19224,-0.612791,-2.24704,-1.43297
-57.0855,0.929419,0.0272912,7,255,0,99.0175,-0.984398,-0.109726,0.0164647,0.1956,-0.148905,0.104073,0.0477932,0.715507,-0.400431,-0.253966,0.513893,0.607963,0.597017,1.66294,1.08864,0.743129,0.481402,0.650109,0.137171,-0.00925957,1.66783,-0.460748,0.0153022,0.645297,0.0383799,0.876346,0.0129948,-0.443638,0.171484,-0.840362,-1.06932,-1.41543,-0.883235,-0.667519,-0.414332,0.649042,-0.876198,0.953459,-1.07726,-0.470995,-0.0621513,0.0162013,0.618426,0.359337,0.805435,0.762487,0.749309,-1.6254,-0.655096,0.709451,0.823684,-0.348003,-1.04365,0.296163,-1.91801,-0.0608238,-0.677256,0.393021,1.0532,-0.707276,-0.61386,-0.0948785,0.603797,0.106412,1.24441,-0.292346,1.83666,0.919583,0.0626219,-0.387427,1.00203,0.140292,-1.6969,0.681575,-0.238718,-0.133921,0.415488,0.482795,0.474963,1.23764,0.82672,0.579507,0.392239,0.512951,0.14594,0.0411679,1.24114,-0.281875,0.058742,0.509508,0.0752542,0.674825,0.057091,-0.269633,0.170492,-0.553491,-0.717316,-0.964955,-0.584167,-0.429822,-0.248664,0.512187,-0.579133,0.73,-0.722992,-0.289207,-0.052132,-0.0563296,-0.0491022,-0.049798,-0.0500115,-0.0884849,-0.0727647,-0.0506573,-0.0488065,-0.0677894,-0.0790598,-0.0573531,-0.0932255,-0.0631367,-0.0731237,-0.0557838,-0.0450881,-0.0736101,-0.0720966,-0.0636884,-0.052369,-0.0604273,-0.0419902,-0.0668877,-0.032395,-0.0472529,-0.0611367,-0.0684281,-0.0459171,-0.0598784,-0.0896432,-0.0511089,-0.710843,-0.825386,-0.329637,-0.398617,-0.490442,0.730056,-0.254892,0.0215086,-0.280085,-0.141174,-0.776998,-0.758557,0.499933,-1.08982,-0.827125,-0.529906,-0.757893,-0.0239157,-0.86099,-0.876434,-0.625316,-1.4403,-1.31673,-1.93443,-1.35345,-1.26071,-0.754256,-0.0358718,-1.38387,0.193134,-1.45493,-0.863413
-68.2306,0.962693,0.0272912,7,127,0,101.109,-0.390379,-0.299491,0.0954391,-0.220395,-0.376117,0.167097,-0.927251,0.633013,-0.898293,-0.771461,-0.361381,0.163198,0.422323,0.862525,1.1903,-0.158921,0.753872,0.530446,-0.0398984,-0.588394,1.0896,-0.700596,-0.305121,0.896923,-0.444309,0.815957,-0.305723,-1.24131,-0.224878,-1.92167,-0.986823,-0.489326,-0.886121,0.170237,0.0772167,1.05287,-0.470732,1.47733,-0.844055,-0.129846,0.456705,0.0289483,-0.430969,-2.90178,-1.29658,-0.837282,-0.470221,1.71345,0.171707,0.803341,0.0664165,1.01372,-0.128179,-1.0775,1.00516,-1.00366,0.224206,1.11517,0.579678,0.753875,-0.110682,0.198895,0.119761,-0.53797,-1.31637,0.760433,-2.60218,-0.638278,0.282508,-1.15997,-0.327808,-1.05145,1.09626,0.759183,-1.49588,-1.4156,-1.15601,-0.823944,-0.659915,-0.381262,-0.173779,-1.02785,-0.45004,-0.591472,-0.952507,-1.29971,-0.23752,-1.37074,-1.1204,-0.359487,-1.2085,-0.41074,-1.12078,-1.71301,-1.0696,-2.14369,-1.55192,-1.237,-1.48818,-0.819489,-0.878372,-0.260774,-1.22523,0.00791749,-1.46155,-1.00944,0.44423,0.372704,0.419172,0.432467,0.443093,0.506307,0.461676,0.479961,0.458628,0.486051,0.452995,0.425514,0.485803,0.427651,0.463196,0.488987,0.473486,0.478529,0.453501,0.462463,0.460172,0.441132,0.418599,0.478719,0.381377,0.438228,0.464883,0.423126,0.447216,0.426268,0.48844,0.478682,-0.901995,-1.27996,-1.25169,-0.976528,-1.12044,0.0272782,-0.832043,-0.555089,-0.361834,-0.457295,-1.30576,-1.5333,-0.151336,-1.45311,-1.49539,-0.930759,-1.25877,-0.217291,-1.38558,-1.38312,-1.12133,-2.42527,-1.78011,-2.39993,-2.14543,-1.53657,-1.15692,-0.646587,-2.06783,-0.253843,-2.12026,-1.26974
-65.0942,0.987934,0.0272912,7,255,0,100.758,-0.215284,0.043554,0.295731,-0.319007,-0.278345,0.137615,-0.092618,0.556292,-0.729196,-0.59779,0.724304,1.03241,0.599268,1.62456,1.16015,-0.271518,0.663322,0.73234,-0.0721706,-0.194849,1.49605,-0.303286,-0.112657,1.34018,-0.222154,0.738425,-0.542244,-1.48555,0.26644,-1.39674,-0.318814,0.366291,0.12484,0.351896,0.336747,1.67648,0.0206865,2.32337,0.18608,0.635451,-0.870551,0.0202396,-1.55959,2.11179,-0.821551,-0.106923,0.956185,-0.226815,-0.844558,0.765788,-1.29665,0.155513,0.304875,-0.813533,-2.00776,-0.916703,0.00286114,0.327368,0.513928,-0.0112826,-0.130788,-1.30452,0.615464,-0.0304863,1.24957,-0.103911,-0.326455,0.604516,-0.275883,0.415715,-0.385944,-0.274075,-0.19119,-0.235611,-0.498264,-0.425164,0.310306,0.481706,0.24075,0.811112,0.552765,-0.243662,0.276383,0.314777,-0.132766,-0.201011,0.739624,-0.261334,-0.155288,0.652915,-0.216201,0.318162,-0.394264,-0.91902,0.0556007,-0.869613,-0.269972,0.111147,-0.0231703,0.103139,0.0947114,0.839997,-0.0811103,1.19986,0.0108966,0.260878,-0.902116,-0.827809,-0.887179,-0.872715,-0.851198,-0.875142,-0.887644,-0.855052,-0.896794,-0.867403,-0.86438,-0.887016,-0.911187,-0.889105,-0.870493,-0.863925,-0.860149,-0.870779,-0.873198,-0.896954,-0.858094,-0.871168,-0.84526,-0.872654,-0.877158,-0.858316,-0.876135,-0.862137,-0.878362,-0.876098,-0.874421,-0.87532,0.321916,0.0419354,0.620173,0.707596,0.252706,1.50808,0.404425,0.472924,0.722333,0.794748,-0.0414283,0.00679243,1.13003,0.00432986,-0.0922182,0.542817,0.0592719,0.787951,-0.277556,-0.334296,0.343945,-0.751374,-0.507175,-0.817815,-0.577902,-0.509825,-0.137897,0.528007,-0.759053,0.965716,-0.530963,0.0138666
-63.6883,0.9863,0.0272912,8,383,0,112.172,-0.246677,-0.0760138,-0.297299,0.313981,-0.208857,0.105971,0.195556,0.645236,-0.844206,-1.27376,-0.276646,0.318095,-0.188947,1.48748,0.178621,-0.125774,0.115498,0.0382127,-0.39693,-0.730105,1.99399,-0.11893,0.184918,1.07554,0.455451,1.21563,0.0581246,-0.582784,0.418995,-1.29909,-1.69174,-1.86023,-1.60422,-1.18226,-1.12675,0.0838478,-1.61176,0.487161,-2.21263,-1.01419,-0.652261,0.0210426,0.259348,-0.196697,1.1341,-1.80314,0.710402,0.305839,-0.138437,0.564545,-0.0459285,0.706466,0.232941,-1.18437,0.314953,0.830064,-0.16389,-1.03313,0.773701,-1.06227,-0.3949,0.526832,0.934258,-1.51158,0.578847,-2.0467,0.995347,-1.21813,1.34501,-0.138372,-0.569673,0.547541,-0.453847,0.704036,-0.349156,-0.62632,0.017054,0.400802,0.0736404,1.15533,0.310808,0.114402,0.270079,0.220212,-0.0605578,-0.275534,1.48215,0.118818,0.314872,0.889532,0.489429,0.979925,0.23306,-0.180477,0.465907,-0.642665,-0.896013,-1.00473,-0.839546,-0.567277,-0.531462,0.249658,-0.844408,0.50989,-1.23211,-0.458838,-0.646804,-0.6564,-0.628397,-0.690204,-0.637312,-0.645825,-0.655174,-0.640382,-0.653228,-0.637395,-0.647359,-0.677183,-0.645634,-0.634794,-0.65571,-0.674001,-0.63598,-0.674614,-0.660571,-0.641175,-0.632602,-0.684069,-0.640081,-0.695329,-0.631316,-0.677894,-0.623959,-0.655173,-0.664248,-0.640739,-0.661811,-0.637446,0.0805686,-0.464242,0.063863,0.376466,-0.108511,1.49532,0.00566768,0.463683,0.418999,0.39466,-0.183144,-0.305308,1.17617,-0.280758,-0.23401,0.205292,0.0945025,0.733515,-0.280996,-0.337935,0.0833492,-1.15286,-0.603077,-1.23086,-0.784869,-0.559006,-0.226946,0.494609,-0.879472,0.810546,-1.16506,-0.170551
-71.9839,0.996795,0.0272912,7,255,0,106.598,-1.17614,-0.0101468,0.240397,-0.371875,-0.352853,0.227927,-0.0716187,0.555063,-1.90652,-0.458052,0.0240293,0.732115,0.641156,0.543739,1.29689,0.0135947,0.480539,0.350076,-0.281535,-1.15362,1.8735,-0.491637,0.0386384,0.681893,-0.519175,0.714113,0.0554521,-1.39854,0.422391,-1.64244,-0.084136,0.174855,-0.141084,1.08387,0.748383,0.919853,0.269591,1.84173,-0.790066,0.469397,-0.00596417,0.0827546,0.81651,0.994126,0.896353,-0.444396,0.867834,0.501652,0.0832659,0.816836,0.0367876,0.07521,2.1522,0.606746,-0.0411575,0.176573,0.667163,-0.30724,-0.681255,1.07911,-0.725625,0.525178,2.26366,0.421528,0.492459,0.582131,0.617435,0.172576,-0.174168,-0.613595,-1.37154,-0.651141,-2.74586,1.36547,-1.12985,-0.325866,-0.058281,0.334751,0.284263,0.230191,0.648235,-0.0640728,0.19511,0.122696,-0.227889,-0.711952,0.96829,-0.344508,-0.050172,0.306875,-0.359794,0.324759,-0.0408393,-0.847894,0.162835,-0.983276,-0.118319,0.0254369,-0.149929,0.529995,0.343781,0.438957,0.0780213,0.950656,-0.510155,0.188926,0.0616058,0.0763043,0.0682132,-0.04274,0.0658531,0.0355499,0.000926467,0.0616328,-0.00291983,0.000259805,0.17214,0.0442469,-0.00937015,0.00864807,0.0492467,-0.0313897,-0.0623411,0.0833369,-0.066013,0.0374967,0.181364,0.0289192,0.0347891,0.0422099,0.0451314,0.00831726,-0.0203774,-0.056742,-0.119465,-0.0598491,-0.233196,0.107035,-0.898299,-0.595378,-0.473639,-0.347487,-0.615699,0.359028,-0.508406,-0.0173162,-0.047737,-0.0770243,-1.02722,-1.25669,0.532423,-0.93851,-0.847523,-0.816947,-0.994836,-0.010478,-0.877144,-0.983956,-0.402416,-1.76416,-1.23625,-1.96942,-1.67039,-1.11776,-0.607902,-0.613356,-1.54515,-0.0564432,-1.96082,-0.887965
-73.3489,0.998313,0.0272912,7,127,0,116.499,-1.82594,0.245119,0.444371,-0.203602,-0.324966,0.129231,0.126809,0.592303,-0.991867,-1.1305,0.0906157,0.376069,0.418351,1.47401,1.13436,0.317905,0.359566,-0.0442617,-0.411905,-0.820479,1.34091,-0.643996,0.0928988,1.20514,-0.583297,0.370116,0.00127803,-0.87492,0.231108,-1.42517,-0.383269,-0.525012,0.0212554,0.690273,0.833647,1.32455,0.431011,2.70986,-0.565712,0.517592,0.466936,0.0577527,-0.525147,1.27502,-0.315685,-0.257944,-0.348329,-0.749639,0.501898,-1.15028,-1.01777,0.0174546,0.479846,-0.397022,0.655294,-1.05073,-0.275069,1.33699,0.411037,1.56115,0.998383,-0.19151,1.48393,-1.44844,0.489243,0.0171685,-1.06393,0.534103,0.204323,0.701667,0.466112,-1.62735,-2.1148,0.424993,-0.460677,-0.542788,0.180481,0.349556,0.3746,0.999869,0.798696,0.315106,0.339781,0.100593,-0.117164,-0.359163,0.921037,-0.254631,0.181834,0.840615,-0.218679,0.34603,0.127566,-0.391408,0.263695,-0.717322,-0.100202,-0.184157,0.139399,0.53566,0.620581,0.911345,0.382099,1.73187,-0.208264,0.433381,0.436607,0.540572,0.448704,0.452039,0.446819,0.423642,0.495922,0.400505,0.408157,0.467944,0.494648,0.444007,0.504781,0.406253,0.45105,0.544151,0.490675,0.557097,0.524595,0.455876,0.552637,0.383285,0.495191,0.467928,0.405492,0.497782,0.478736,0.507459,0.493855,0.372952,0.344801,0.491481,-0.977754,-1.44065,-0.932383,-0.76705,-1.02321,0.30751,-0.75482,-0.291483,-0.614206,-0.813675,-1.42229,-1.59118,-0.161526,-1.48283,-1.31433,-0.79485,-1.40399,-0.643854,-1.2431,-1.27854,-0.938025,-2.11764,-1.81433,-2.70591,-1.94544,-1.58574,-1.18249,-0.9844,-1.87803,-0.0415554,-2.30951,-1.32363
-61.1504,0.998205,0.0272912,7,127,0,96.5043,0.0647781,-0.201015,-0.353036,-0.737564,-0.173434,0.181436,-0.0870516,0.48292,-1.5812,-0.994445,-0.192476,1.15419,0.603478,1.17975,0.924459,-0.392756,-0.0873996,-0.0217286,-0.420235,-1.43295,1.83416,-0.300755,-0.106524,1.19606,-0.320555,1.02856,0.0428666,-1.40709,0.0894392,-1.3252,-0.644845,-0.813096,-0.186784,0.635604,0.062034,1.44809,-0.305728,1.50557,-0.692715,0.351099,-0.62933,0.0354741,-0.207163,-0.294579,0.589432,0.493974,0.156156,0.0289404,-0.120241,-0.5339,0.688339,0.978105,1.45004,-0.324274,-0.146742,-0.921017,0.690447,-0.652744,0.255628,0.936771,-0.961212,-0.504888,-2.05134,0.572221,-0.104094,0.963258,-0.542182,-0.0995802,-0.212837,0.659286,0.394948,0.215499,0.0543176,0.299479,-0.850646,-0.567289,-0.180002,0.470332,0.20438,0.482676,0.359389,-0.276722,-0.129259,-0.0975448,-0.289992,-0.779053,0.7987,-0.232292,-0.138494,0.490548,-0.241854,0.40966,-0.0663504,-0.766564,-0.0438596,-0.727015,-0.39846,-0.479712,-0.177253,0.219894,-0.0570941,0.61226,-0.234694,0.640017,-0.421578,0.0825012,-0.636679,-0.63978,-0.608421,-0.611807,-0.623791,-0.628303,-0.633595,-0.64827,-0.604912,-0.594633,-0.577891,-0.640833,-0.634536,-0.662002,-0.604837,-0.652486,-0.620262,-0.596099,-0.663428,-0.647241,-0.702099,-0.609031,-0.633023,-0.595159,-0.648563,-0.632863,-0.63688,-0.605943,-0.61532,-0.621685,-0.627403,-0.618706,-0.0817678,-0.1141,0.270906,0.581848,0.278285,1.27047,0.237726,0.331919,0.406442,0.459354,-0.166625,-0.391738,0.894953,-0.213766,-0.150512,0.179253,-0.312905,0.555375,-0.236325,-0.453545,-0.0112007,-0.800347,-0.790445,-1.30272,-0.767086,-0.501912,-0.159148,0.460744,-0.805609,0.44132,-0.907701,-0.219906
-79.7816,0.992646,0.0272912,7,127,0,116.143,-1.11734,-0.176526,-0.0429934,0.029182,-0.197383,0.220306,-0.0946634,0.504399,-0.843301,-0.526287,0.0277912,1.47566,1.04554,1.91968,1.47791,0.320992,0.106872,0.284782,0.562232,-1.29016,2.09784,-0.30828,-0.013908,1.30049,0.143965,1.53755,-0.107664,-1.21319,0.408958,-1.50778,-1.2791,-1.63725,-1.10186,-0.107575,-0.742874,0.416597,-1.24231,1.10422,-1.4989,-0.25276,0.113271,0.00941052,1.434,-0.579064,-0.148371,0.167762,1.17305,-0.820963,-1.24417,-1.15366,0.484685,0.437265,-0.39681,1.45231,-1.21155,0.181104,0.357957,-0.364668,2.8802,-0.643729,1.08124,3.06203,2.90849,0.00155157,0.203927,1.90439,0.0820483,0.441008,-0.481664,0.538488,0.9109,-0.946143,-1.78858,-1.4463,-0.520023,-0.360122,-0.0806456,0.649657,0.432706,0.873622,0.650794,0.0672443,-0.0407571,0.0489801,0.188926,-0.745418,0.963486,-0.25016,-0.101679,0.5613,-0.0220476,0.680876,-0.148969,-0.706596,0.111614,-0.855185,-0.739839,-0.920491,-0.65044,-0.148924,-0.469368,0.115467,-0.721285,0.462306,-0.850707,-0.222155,0.126766,0.107822,0.111875,0.11485,0.12431,0.105545,0.101563,0.102414,0.117832,0.117386,0.109537,0.126938,0.10187,0.114975,0.116639,0.109839,0.140375,0.107213,0.123446,0.142086,0.140641,0.113286,0.11519,0.131192,0.114043,0.117421,0.108738,0.118338,0.121843,0.104367,0.0964394,0.0996604,-0.742339,-0.955536,-0.664839,-0.362244,-0.608182,0.686652,-0.626484,-0.351252,-0.52845,-0.414588,-0.795671,-1.40199,0.268394,-1.03371,-0.906175,-0.611433,-0.921362,0.0420757,-1.16087,-1.14117,-0.655853,-1.74328,-1.4946,-2.1658,-1.63037,-1.29287,-0.852716,-0.324173,-1.66587,-0.0448474,-1.69879,-0.861155
-77.5086,0.973291,0.0272912,7,127,0,123.545,0.281356,-0.0814067,-0.200969,-0.2917,-0.240536,0.164536,-1.08436,0.420165,-1.53207,-1.53168,-0.234062,0.822652,-0.00895356,1.59114,1.08738,-0.416124,0.0494406,0.627487,-0.300931,-0.713809,2.45435,-0.0515299,0.076988,1.33799,0.284814,1.52793,0.113916,-0.654244,0.390438,-1.80716,-0.869065,-0.151489,-0.430127,0.12682,-0.157148,0.236255,-1.07524,1.01796,-1.32501,-0.249548,-0.0123401,0.0316326,-0.700579,-0.0704646,-1.4224,0.327402,-0.672421,-0.23762,0.00628144,-1.11417,0.643339,-1.388,-0.213102,0.904581,2.24806,-1.75619,-0.944976,0.449386,-1.66304,-0.74462,0.182732,-0.654643,-0.43836,-0.277122,-1.85782,-0.233378,2.71655,0.0843697,-0.166083,1.36828,-0.15217,-0.862011,0.0806801,1.56799,-1.72808,-1.72792,-1.18271,-0.738711,-1.08812,-0.41582,-0.62748,-1.2592,-1.06359,-0.820712,-1.2108,-1.38428,-0.0531295,-1.10601,-1.05201,-0.522183,-0.964692,-0.442376,-1.0365,-1.35925,-0.920312,-1.84366,-1.44951,-1.14801,-1.26508,-1.03108,-1.15039,-0.985095,-1.53614,-0.656649,-1.64108,-1.18921,-0.0345013,-0.0145691,-0.0573342,-0.00198354,-0.0336106,-0.0198567,-0.0121414,-0.0475844,0.00801038,-0.0562462,-0.0190811,0.0162741,0.058772,-0.0678929,-0.0422322,0.00187515,-0.0649464,-0.0358944,-0.00655982,-0.0330482,-0.0262066,-0.0211062,-0.0711079,-0.0197225,0.0735916,-0.00967128,-0.0175937,0.0309422,-0.0171537,-0.0396078,-0.00978799,0.0372595,-0.534118,-0.88469,-0.429737,-0.195154,-0.683826,0.717282,-0.407319,-0.200374,-0.19302,0.0792542,-0.737905,-0.719508,0.386341,-0.77434,-0.849802,-0.560844,-0.670157,0.0656933,-0.879161,-0.706245,-0.569041,-1.63939,-1.15751,-1.4538,-1.24748,-1.10941,-0.717574,-0.620879,-1.57939,-0.270772,-1.56674,-0.860072
-74.256,0.937859,0.0272912,7,127,0,117.297,-0.73218,-0.282824,0.221494,-0.14828,-0.396156,0.260066,-0.00918039,0.478142,-1.86068,-0.858162,-0.00188051,0.914199,1.51122,0.872179,2.07304,-0.279981,0.102556,-0.10493,0.30275,-0.231034,1.29071,-0.871814,0.0100415,0.949178,-0.492529,0.289712,-0.375207,-2.77754,0.154975,-1.48999,-1.01113,-0.648704,-0.750686,0.363316,-0.875534,0.390314,-0.206283,1.76317,-0.72599,-0.638491,-0.343043,0.0125002,-0.277252,0.0816576,-1.14691,0.299256,1.42796,-0.205643,-0.282208,-0.0144836,-0.177296,0.839523,-0.329008,0.410389,-1.96527,0.992468,-0.299129,-0.556421,0.579294,-1.62211,-0.617683,0.996037,-0.336472,-1.53181,1.61814,-0.0600933,0.0718741,0.579757,0.0878369,0.518371,0.179099,1.77943,-0.467608,-2.94772,-0.898849,-0.419504,-0.0100795,0.427937,0.713399,0.407845,0.982027,-0.143051,0.039856,-0.0593518,0.135577,-0.119648,0.607963,-0.426031,-0.00437914,0.444662,-0.244679,0.129343,-0.188583,-1.33724,0.0649195,-0.721608,-0.492645,-0.319353,-0.368115,0.164537,-0.42781,0.177445,-0.107813,0.833868,-0.356307,-0.31447,-0.346508,-0.342022,-0.357379,-0.339302,-0.325193,-0.345613,-0.34657,-0.343224,-0.345259,-0.332549,-0.347155,-0.337913,-0.367609,-0.330637,-0.346782,-0.349998,-0.335802,-0.363319,-0.350764,-0.330592,-0.347249,-0.362191,-0.322816,-0.343794,-0.342144,-0.335796,-0.341945,-0.336563,-0.340804,-0.3208,-0.348888,-0.37989,-0.3095,-0.396883,-0.147036,-0.0211539,0.0240303,0.886038,0.000312561,0.234652,0.0965813,0.0457938,-0.44081,-0.401865,0.666839,-0.544697,-0.347182,-0.273012,-0.413589,0.3012,-0.583455,-0.937598,-0.0214659,-1.05009,-0.886068,-1.69732,-1.21346,-0.827895,-0.62208,-0.129805,-1.06432,0.573214,-1.11913,-0.657649
