# 0.156427, 0.116003, 0.0932595, 0.0917322, 0.0201421, 0.0135218, 0.15191, 0.0272021, 0.246575, 0.229901, 0.254939, 0.220191, 0.227338, 0.19945, 0.229787, 0.241406, 0.244309, 0.267876, 0.231171, 0.256835, 0.245548, 0.263071, 0.236104, 0.22852, 0.257018, 0.204606, 0.27061, 0.241076, 0.192606, 0.258882, 0.229043, 0.368086, 0.249317, 0.275866, 0.233373, 0.268057, 0.265314, 0.211874, 0.254333, 0.207968, 0.0209969, 0.0910605, 0.0999671, 0.0956757, 0.119678, 0.237081, 0.100118, 0.290961, 0.118908, 0.114853, 0.159966, 0.122781, 0.10017, 0.0742758, 0.132842, 0.105895, 0.138285, 0.149875, 0.105768, 0.17066, 0.1182, 0.11455, 0.18646, 0.14446, 0.150456, 0.143086, 0.158564, 0.168294, 0.114571, 0.130001, 0.150114, 0.577845, 0.137665, 0.153414
112.406,0.990452,0.0834969,5,31,0,-84.6784,-0.187054,0.235863,-0.251611,-0.62362,-0.338637,-0.0669586,0.0409163,0.645608,0.167453,-0.521956,0.854861,-0.855971,-0.239968,0.511725,-0.757504,0.200337,1.02442,1.36519,0.227996,-0.223644,-0.250085,-0.140899,-0.0678999,-0.0677307,-0.462295,-0.440348,-0.273905,-0.0766575,-0.701239,-0.910881,-0.670279,0.173927,-0.894316,-0.306238,0.229874,1.00208,0.336205,-0.084797,1.02548,-0.109629,1.45663,0.536433,1.83077,4.70031,3.86941,13.236,4.89635,3.944,3.81527,6.26209,1.76187,5.49168,5.25001,1.55686,5.94767,5.45683,4.75392,3.85781,4.93112,5.73757,8.31312,3.90353,5.18055,4.50234,3.72414,2.64043,10.5715,8.43027,5.18677,9.6095,7.98898,12.4108,3.54435,5.89412,0.205911,-0.667473,0.735626,-0.922641,-0.135804,0.589606,-0.574494,0.567323,0.931464,1.50878,0.227031,0.23533,-0.776695,-0.93033,-0.790373,-0.86905,-0.949481,-0.98948,-1.02391,-0.510026,-1.23974,-1.69781,-1.92245,-1.29101,-1.96251,-1.69108,-1.12618,-0.514173,-1.40094,-0.706199,-0.319931,-0.993852,0.448703,0.660937,0.323961,0.71558,0.533899,0.356725,0.639799,0.361855,0.282628,0.18112,0.443485,0.441438,0.684967,0.717142,0.687911,0.704548,0.721011,0.728985,0.735734,0.624813,0.775518,0.845248,0.872412,0.784318,0.876805,0.844366,0.755133,0.625784,0.802332,0.669561,0.579307,0.729848
123.223,0.996929,0.0834969,6,63,0,-86.6612,-0.385651,0.399987,-0.40832,-0.306427,-0.286091,0.00428813,-0.1274,0.553459,0.11214,-0.431161,0.704931,-0.416918,-0.214644,0.661993,-0.752248,0.141465,0.789332,1.14424,-0.299204,-0.253273,-0.159961,0.356357,0.551603,-0.0161155,-0.338762,0.108216,0.161361,-0.756193,-0.12091,-0.9108,-0.429842,-1.21674,-1.21996,-0.470616,0.98726,0.451671,-0.0838952,0.0605504,0.176181,-0.38876,1.51892,0.487804,2.68406,4.26296,3.92865,8.94867,3.37076,7.71309,3.38065,4.34138,3.17569,7.31534,4.33674,2.82176,6.5977,3.59325,3.79944,4.03353,4.78863,7.0975,11.3784,5.8847,8.19357,3.52915,2.92903,5.43542,9.03731,5.51005,4.13639,8.87278,7.70153,10.8268,3.93353,6.80763,0.361159,-0.33757,0.820726,-0.256715,0.0898855,0.944318,-0.381106,0.668035,0.927331,1.48208,-0.0834905,0.351011,-0.845659,-0.551382,-0.360424,-0.994754,-0.991153,-0.779081,-0.713072,-1.42397,-0.877508,-1.93813,-1.3732,-2.21813,-2.00789,-1.4652,-0.104714,-0.65393,-1.49783,-0.349911,-0.785094,-1.02126,0.410679,0.5836,0.30561,0.563829,0.477544,0.280029,0.59414,0.338937,0.283467,0.185114,0.520861,0.413137,0.699656,0.634456,0.589143,0.730026,0.729316,0.685482,0.67108,0.805961,0.706306,0.874147,0.797897,0.901866,0.881623,0.812326,0.526154,0.657896,0.81725,0.586596,0.686777,0.735218
111.185,0.733879,0.0834969,6,63,0,-81.0504,-0.57197,0.382792,-0.167023,-0.342264,-0.284389,0.03785,-0.114817,0.566761,-0.177267,-0.702203,0.425225,-0.8366,-0.515479,0.40231,-1.03762,-0.280946,0.959329,0.152089,0.0182634,-0.522908,-0.230066,0.290194,0.451823,-0.193241,-0.0961079,0.0786091,0.43382,-0.679238,-0.151651,-0.933678,-1.21589,-0.284564,-0.525134,-0.167363,1.01695,0.227417,0.0148612,-0.125187,0.273442,-0.38876,1.58546,0.930729,1.91506,3.7378,3.67799,16.9229,3.42668,3.96498,2.84877,4.03761,8.19969,2.12387,2.58866,1.84536,7.72644,4.99232,8.11234,8.23292,3.52956,7.01204,1.93439,2.3784,10.1947,3.3753,11.0486,2.54552,2.37862,6.91092,3.67987,5.04199,5.83528,64.9865,6.16903,5.99003,0.00119029,-0.67825,0.471251,-0.74643,-0.281841,0.613875,-0.73777,0.173411,1.02743,0.418835,0.163613,0.00870127,-0.760669,-0.461129,-0.337349,-1.04863,-0.593603,-0.753155,-0.284395,-1.22562,-0.78632,-1.87106,-2.31274,-1.37193,-1.46748,-1.28154,-0.26121,-0.997119,-1.58335,-0.692306,-0.807626,-1.1766,0.499702,0.663348,0.38432,0.6784,0.569998,0.351176,0.676508,0.456756,0.263583,0.396796,0.459188,0.497825,0.681499,0.613282,0.583547,0.740512,0.644191,0.679866,0.570623,0.773051,0.687041,0.866581,0.909927,0.797691,0.812673,0.782712,0.564934,0.730492,0.829678,0.66648,0.691603,0.764336
106.718,0.998473,0.0834969,6,63,0,-66.1348,-0.106364,0.436638,-0.578398,-0.587892,-0.081678,0.0469805,-0.169888,0.701996,-0.364911,-0.981621,0.162825,-1.39796,-0.787937,0.260172,-1.36243,-0.0219395,0.149348,0.308954,-0.73096,-0.0133891,-0.29708,-0.101015,-0.272203,-0.312486,-0.343811,-0.436741,0.0353369,0.0330276,-0.277864,-0.815642,-0.747497,-0.845902,-1.03902,-0.446933,-0.351325,0.277757,-0.175198,0.120834,0.352311,-0.377182,1.61003,0.826592,1.67579,3.10563,3.20299,10.4617,5.21575,1.89921,4.11978,6.462,6.03282,3.36954,2.55837,2.38596,8.4269,4.59411,5.86658,9.35392,4.42837,8.82262,5.89606,5.62599,3.54659,2.8369,6.3948,4.94603,5.04946,4.22282,4.48128,15.028,5.36795,37.2175,6.49357,5.21429,0.21539,-0.445694,0.70509,-0.843013,-0.191789,0.849981,-0.747259,0.637601,0.697953,0.914611,-0.160168,0.668338,-0.813662,-0.680988,-0.899157,-0.958458,-0.850884,-1.14815,-0.535128,-0.524195,-0.860444,-1.52127,-1.42198,-1.44544,-1.66913,-1.09028,-1.11399,-0.397289,-1.02978,-0.401509,-0.281531,-0.962916,0.44636,0.609615,0.330685,0.699099,0.547801,0.299437,0.678581,0.345789,0.332266,0.286057,0.539957,0.338869,0.692889,0.663959,0.710776,0.722813,0.700753,0.759172,0.630678,0.628128,0.702753,0.820726,0.805649,0.809296,0.84146,0.748435,0.752873,0.598036,0.736874,0.59905,0.569921,0.723705
117.9,0.870743,0.0834969,5,31,0,-76.9577,0.194679,0.771237,-0.360614,-0.417543,-0.0933151,-0.132312,-0.521675,0.545651,0.0577107,-1.26087,0.222057,-0.961463,-1.31538,0.256459,-1.85738,-0.238397,0.575933,0.689084,-0.0120169,-0.581012,-0.136147,-0.237126,-0.324045,-0.315173,-0.365356,-0.462653,-0.0802352,-0.417047,-0.141176,-1.14225,-1.43754,-0.949733,-1.02321,-0.796882,0.387204,0.294143,-0.312674,-0.0292826,0.141404,-0.572983,1.51302,0.480932,1.77697,3.08187,2.97951,10.2967,2.65856,9.98055,3.27482,6.78818,4.41543,3.4775,4.26698,2.01927,8.1541,3.72563,7.60133,7.39607,3.70768,12.7051,5.40975,4.25759,5.25195,3.17949,7.76348,3.61812,5.56342,6.36039,3.84641,9.69862,8.74693,33.6031,4.80321,6.24345,0.565332,-0.803948,0.686225,-0.482811,-0.789656,0.774944,-1.30993,0.359754,1.04734,1.22568,0.484741,0.0424875,-0.667898,-0.8413,-0.795908,-0.808763,-0.886243,-0.659029,-0.673546,-0.809244,-0.562342,-1.51801,-2.00978,-1.80833,-1.54476,-1.51954,-0.099805,-0.464731,-0.904697,-0.427711,-0.570395,-1.04384,0.362315,0.690818,0.334873,0.618411,0.687757,0.315411,0.787501,0.411019,0.259736,0.226939,0.381133,0.48938,0.661032,0.698739,0.689098,0.691846,0.708114,0.659042,0.662297,0.691948,0.636994,0.820245,0.88182,0.85916,0.824155,0.820471,0.524931,0.614136,0.711914,0.605327,0.638854,0.739589
101.745,0.998981,0.0834969,5,31,0,-80.1502,0.11689,0.63857,-0.390178,-0.286263,-0.234945,-0.0966747,-0.295704,0.56981,-0.926877,-0.564023,-0.078991,-1.05445,-0.77726,0.44407,-0.623826,-0.668007,0.122749,-0.0955957,-1.16251,-0.801203,-0.353085,0.145131,0.294595,-0.971063,-0.0147989,-0.0879351,-0.251957,-0.632621,-0.855019,-1.01413,-1.05961,-0.548488,-1.65476,-0.995652,-0.167019,0.327046,-0.175741,-0.349176,0.320255,-0.579825,1.61921,0.641946,1.47242,4.16659,3.989,17.5186,4.83678,12.4733,2.87754,2.33629,7.17695,3.53467,1.91438,2.72852,15.3386,4.59179,2.10555,4.68401,3.82047,5.36227,5.65486,3.91503,16.2697,4.21736,5.09801,2.80844,7.58082,10.0666,6.1499,7.03837,6.55544,16.4478,4.94133,2.7033,-0.379475,-0.144262,0.359004,-0.579989,-0.184271,1.01882,0.0238665,0.107327,0.578979,0.524745,-0.642459,0.0379514,-0.838046,-0.522175,-0.276036,-1.5964,-0.472408,-0.437865,-0.891911,-1.00267,-1.29801,-1.57926,-1.63573,-1.37266,-2.10324,-1.71404,-0.764991,-0.482511,-1.03811,-0.48767,-0.370777,-0.900665,0.593746,0.536003,0.411201,0.641065,0.545938,0.265257,0.494034,0.473194,0.359168,0.371743,0.655309,0.490513,0.698053,0.627656,0.568574,0.831514,0.615953,0.60775,0.709284,0.731584,0.7855,0.8291,0.836953,0.79781,0.891218,0.847359,0.682436,0.618341,0.738486,0.619557,0.591647,0.711086
107.988,0.995254,0.0834969,6,63,0,-68.4365,-0.58761,0.114488,-0.0580793,-0.650596,-0.00165023,0.151832,-0.110526,0.610821,0.221343,-1.35248,0.507799,-0.56032,-0.563262,0.7838,-1.08754,0.251756,0.633166,1.15041,0.427229,-0.305792,-0.247464,-0.698707,-0.365291,-0.254143,-0.818709,-0.327032,-0.453678,-0.234842,-0.434912,-0.936991,-1.07168,-1.35697,-0.518227,-0.916347,0.683044,0.206634,-0.22429,0.0786262,-0.318898,0.183292,1.52743,0.484943,1.39756,4.45283,3.01266,8.69634,2.53111,10.0604,3.7807,2.18225,4.00141,4.42681,2.46493,1.76159,3.84184,4.23567,2.51032,3.31315,3.50266,7.30994,8.0474,4.01936,8.61816,3.42058,10.5805,7.20208,5.38358,12.5263,6.76478,7.55432,3.85472,10.3976,3.11209,5.13941,0.356802,-1.21792,0.64249,-0.425373,-0.427483,0.919451,-0.951378,0.388816,0.767985,1.28638,0.562496,-0.168284,-0.437109,-0.889632,-0.708048,-0.597284,-1.00816,-0.97326,-0.644411,-0.57619,-0.776772,-1.43222,-2.00772,-1.98973,-1.45337,-1.70088,-0.405662,-0.578537,-1.31485,-0.854341,-1.10324,-0.750957,0.411734,0.771698,0.344684,0.604768,0.605272,0.28507,0.721392,0.404002,0.316915,0.216466,0.36297,0.541972,0.60757,0.708814,0.66997,0.645035,0.73266,0.725769,0.65575,0.64019,0.684984,0.807247,0.881606,0.879715,0.810517,0.845649,0.600047,0.640731,0.788324,0.701477,0.750866,0.679387
103.521,0.968338,0.0834969,6,63,0,-61.7084,-1.38682,0.619688,-0.21973,-0.726679,0.0124415,0.241561,0.0757238,0.74079,0.0398283,-0.370701,0.203472,-0.590592,-0.008387,0.894433,-0.567137,0.270578,0.961547,0.907577,-0.207497,0.215706,0.0806717,0.144146,0.0111758,0.2576,0.178711,0.319645,-0.0278351,0.682875,0.0142721,-0.172883,-0.257241,-0.714163,-0.249026,0.210502,1.41725,1.0066,0.678486,1.00896,0.336513,0.664642,1.48131,0.739955,2.51361,2.12501,4.51272,6.87097,2.99367,20.4358,3.18422,6.59137,8.93551,3.4341,2.49773,2.21963,12.7014,3.34864,7.4459,11.8892,5.79307,6.36911,2.80453,5.49223,9.33404,4.2441,4.73102,3.61352,5.48781,2.25344,3.43784,4.93037,11.4689,52.1934,9.83561,4.74639,0.229481,-0.174289,0.398919,-0.397076,0.178852,1.08264,-0.382795,0.448161,1.15603,1.09337,-0.0163957,0.38991,-0.805343,-0.732213,-1.10674,-0.857423,-0.708752,-1.28284,-0.905642,-0.445666,-1.11041,-1.52754,-1.87632,-1.84722,-1.87486,-1.1646,-0.437108,-0.36367,-1.16187,-0.633293,-1.04004,-0.967952,0.44288,0.543462,0.401572,0.597985,0.455406,0.253007,0.594547,0.389798,0.23939,0.250985,0.504099,0.403739,0.691116,0.675291,0.751522,0.702122,0.670125,0.782934,0.712108,0.609608,0.752205,0.821645,0.867187,0.8638,0.86702,0.762167,0.60757,0.589929,0.761673,0.653236,0.738857,0.724711
104.667,0.990843,0.0834969,6,63,0,-59.8386,-1.01007,0.201861,-0.374946,-0.716932,-0.0800954,0.192269,0.299491,0.497737,0.27517,-0.356554,0.807428,-0.532177,-0.39669,0.910197,-0.43226,0.82182,1.1846,1.36281,-0.31388,0.536369,0.0206815,0.592736,0.558451,0.0588701,0.12029,0.746903,0.482514,0.140029,-0.103587,-1.16531,-0.61704,-0.228955,-0.645369,0.253255,1.04392,0.576309,-0.16178,0.677879,0.825738,0.479013,1.72411,0.969418,2.95802,1.94589,2.67166,9.841,3.162,26.5858,2.59372,5.57624,5.76442,7.15078,1.81248,2.39006,14.1881,2.40001,3.71228,7.42809,4.58807,3.0479,3.35168,3.87791,8.85893,11.6908,8.28293,2.04317,8.00506,2.62504,4.18037,4.9888,8.17759,87.6366,4.78087,7.41829,0.296936,-0.378303,0.791896,-0.535277,-0.359384,0.941287,-0.376305,0.92129,1.17528,1.40944,-0.301439,0.657596,-0.76082,-0.250929,-0.477483,-0.995713,-0.651887,-0.664245,-0.351827,-0.827526,-1.09601,-2.4246,-2.03226,-1.27828,-2.01707,-0.985235,-0.603972,-0.693262,-1.89981,-0.588146,-0.403427,-0.849176,0.426307,0.593464,0.311762,0.630713,0.588891,0.28064,0.592982,0.284695,0.235901,0.196322,0.574794,0.34128,0.681532,0.562405,0.617153,0.730215,0.657436,0.660213,0.587061,0.695831,0.749511,0.918684,0.884143,0.782157,0.882578,0.728146,0.646564,0.666692,0.86987,0.64294,0.599511,0.700394
111.079,0.99136,0.0834969,6,63,0,-70.6564,0.328522,0.450275,-0.684363,-0.919362,-0.342772,-0.133244,-0.278498,0.620917,-0.604616,-1.33168,0.434229,-1.08139,-1.1221,0.432374,-1.38711,-0.269832,0.810235,0.397983,-0.294129,-0.81696,-0.144901,0.550581,0.185735,-0.157369,-0.427349,-0.275772,0.302154,-0.396177,-0.563922,-0.475843,-0.722734,-0.762643,-0.682265,-0.515959,-0.0974524,0.735999,-0.0120249,-0.0395663,0.923905,-0.273653,1.52569,0.868422,1.07141,3.5559,4.10342,24.5899,2.92861,9.72644,3.33803,3.35511,6.87277,2.50808,5.71433,1.49397,5.63982,3.74415,6.5806,9.99996,3.69542,20.4406,11.9565,3.78403,12.593,1.7709,6.35537,7.06693,4.07148,17.6,3.45086,10.7381,8.54327,26.6605,5.70173,9.08961,-0.0981667,-1.01146,0.78106,-0.681357,-0.549146,0.978728,-0.734342,0.569157,1.18367,1.01084,0.172416,0.11514,-0.786163,-0.356714,-0.588315,-1.01123,-1.02871,-0.743429,-0.565235,-0.877592,-1.15175,-1.24966,-1.8914,-2.27761,-1.66471,-1.88438,-1.3058,-0.765437,-1.60612,-0.569759,-0.404611,-1.06988,0.524522,0.733305,0.314091,0.664042,0.633937,0.273144,0.675757,0.361431,0.234393,0.266815,0.457003,0.471247,0.687007,0.588245,0.642978,0.733261,0.736665,0.677745,0.637663,0.706323,0.75983,0.777242,0.868915,0.907006,0.840869,0.868113,0.786809,0.682533,0.832871,0.638707,0.599795,0.744574
111.271,0.913276,0.0834969,6,63,0,-74.8408,0.0222891,1.02293,-0.188057,0.0419679,-0.295277,-0.135141,-0.322578,0.474235,-0.327375,-1.10418,-0.300354,-0.948129,-0.732519,0.33787,-0.949198,-0.752642,0.108586,0.229605,-0.400464,-0.757993,-0.372118,-0.0247038,-0.202073,0.00772087,0.166537,-0.536999,-0.326105,-0.53303,-0.343832,-0.818722,-1.08681,-0.620601,-1.00608,-0.699893,0.566873,0.388874,-0.7016,-0.734651,0.168116,-0.651611,1.2546,0.767058,1.25959,4.46355,2.74942,6.99313,2.93016,28.9567,2.02206,2.3565,5.77569,6.74663,2.48373,1.20497,13.0919,4.27022,6.30454,5.52403,2.37151,6.4411,3.58569,3.68694,8.37373,2.4749,3.87986,4.31631,5.00211,5.66854,2.50041,6.06834,5.33362,65.8977,2.63212,4.23381,0.401794,-0.535426,0.291313,-0.310629,0.0539418,1.10141,-0.0939859,0.262989,0.72317,1.05044,0.294329,0.337847,-0.844837,-0.726593,-0.768821,-0.627778,-0.271807,-0.79909,-0.993619,-0.847691,-0.750162,-1.36491,-1.56104,-1.43386,-1.31988,-1.36655,0.0788293,-0.392369,-1.52194,-0.658869,-0.464167,-0.804998,0.400881,0.630748,0.427682,0.577039,0.486518,0.249475,0.523479,0.434629,0.326695,0.25914,0.426944,0.416332,0.699483,0.674057,0.683266,0.651985,0.567537,0.68978,0.729802,0.700083,0.679214,0.796557,0.826502,0.807502,0.789162,0.796822,0.480303,0.596853,0.820824,0.659006,0.614002,0.691043
110.892,0.970662,0.0834969,6,63,0,-84.2255,-0.292065,-0.0982328,-0.201479,-0.604383,-0.0942501,0.0856414,-0.308237,0.641995,-0.29999,-0.709575,1.0268,-0.742777,-0.391101,0.87487,-1.06567,0.397146,0.721868,0.949055,-0.259807,-0.103099,-0.469675,-0.454074,-0.194626,-0.552875,-0.559349,-0.208171,-0.537215,-0.147917,-0.363365,-0.586536,-0.39559,-1.04978,-1.08686,-1.09687,-0.0875846,0.252855,-0.362242,0.0808211,0.113001,-0.291098,1.38096,0.718136,2.72902,1.71145,3.94068,25.047,2.56291,7.86481,3.70304,5.61569,6.11924,2.18771,2.63658,1.62952,6.79075,2.67024,6.41944,5.21631,5.78901,6.93062,8.40954,5.49178,7.85446,3.16682,4.31763,4.46432,7.40549,10.5214,5.32675,13.2633,6.76211,29.8541,7.35437,15.6398,-0.276058,-0.736848,1.00684,-0.748105,-0.348882,0.909774,-1.00151,0.512514,0.709225,1.00225,-0.246848,0.0378715,-0.674863,-0.732411,-0.558605,-0.938798,-0.753564,-0.73246,-0.804579,-0.431431,-0.67614,-1.07273,-1.20636,-1.71122,-1.84643,-1.84029,-1.03155,-0.527138,-1.41227,-0.554393,-0.619446,-0.999461,0.56858,0.676306,0.267599,0.678766,0.586347,0.287046,0.731355,0.374604,0.32977,0.2685,0.5614,0.490533,0.662591,0.675334,0.63613,0.718857,0.679955,0.675345,0.690953,0.606215,0.662877,0.745116,0.769655,0.846994,0.863708,0.862983,0.737215,0.628815,0.804124,0.635154,0.650092,0.730953
110.991,0.767376,0.0834969,5,63,0,-70.6228,-0.532965,0.656776,-0.284046,-0.619493,0.0888706,0.0338257,0.0618252,0.634775,0.176633,-0.700176,0.161014,-1.03095,-0.279471,0.384543,-0.753139,0.235613,0.907375,0.661749,0.0230259,-0.403109,0.0532526,0.575792,0.250987,-0.0756408,0.0232328,0.434344,0.29554,-0.325284,-0.430473,-1.20413,-0.868003,-1.09297,-0.846319,-0.859076,0.863678,0.269872,-0.247201,0.556128,0.333905,-0.239162,1.56298,0.648313,3.23383,5.69295,5.0509,7.36814,3.07468,8.09997,5.69294,4.11166,5.9963,3.83239,3.69155,0.749297,6.3034,3.07557,4.89687,5.23141,4.22991,3.09156,5.24239,3.13053,7.5137,2.8066,3.3934,3.57936,6.20828,6.09499,3.81438,4.88993,5.88005,35.5349,4.87172,5.41734,0.368174,-0.460354,0.393939,-0.811825,-0.105174,0.565737,-0.599534,0.340936,1.1334,0.8257,0.224912,-0.321927,-0.691919,-0.100405,-0.459036,-0.764972,-0.732285,-0.353676,-0.391003,-1.11118,-1.18878,-1.91349,-1.87209,-2.00871,-1.89869,-1.81209,-0.1294,-0.648658,-1.14027,-0.613496,-0.629458,-1.33981,0.408982,0.613098,0.402769,0.692498,0.526269,0.362221,0.64555,0.415582,0.243534,0.304555,0.444008,0.579794,0.666394,0.52508,0.612786,0.682432,0.675306,0.587509,0.596524,0.752349,0.766522,0.87141,0.8667,0.881709,0.869743,0.859615,0.532305,0.656708,0.757729,0.648738,0.652367,0.792459
112.941,0.984332,0.0834969,6,63,0,-77.3612,-0.483953,0.459254,-0.773406,-0.53111,-0.00600985,0.0715591,-0.200314,0.620178,0.306408,-0.620502,0.852746,-1.00217,-0.0487609,0.552379,-0.911617,0.523346,0.721846,0.538355,-0.425127,0.286431,0.23152,0.101912,0.0418423,-0.397121,-0.0457081,0.684969,-0.166672,-0.270863,0.130107,-0.676651,-0.977465,-1.03009,-0.642681,-0.725751,0.0390289,0.416758,-0.103704,0.479508,0.459098,-0.365504,1.65159,0.577631,2.43794,4.41836,3.94748,11.1824,2.08954,12.0941,3.73236,3.7443,6.679,2.51338,3.61198,0.901669,9.61413,3.39663,5.63289,6.09117,5.27606,4.18653,5.10024,5.16542,8.22839,6.18924,4.14136,7.04778,3.86187,8.10893,3.09213,4.10548,5.80706,33.2514,6.33289,4.82486,0.572515,-0.35766,1.11605,-0.737926,0.218512,0.819186,-0.642944,0.795284,0.985621,0.806328,-0.159719,0.560001,-0.809158,-0.94343,-1.07506,-1.51542,-1.08569,-0.574351,-1.21131,-1.38263,-0.983529,-1.86744,-1.85487,-1.76578,-1.51682,-1.53276,-0.912965,-0.392584,-1.06246,-0.3867,-0.347212,-1.23638,0.360657,0.588474,0.246744,0.676542,0.445588,0.305937,0.655419,0.311035,0.271778,0.308674,0.539845,0.363547,0.69193,0.719792,0.745558,0.819863,0.747568,0.639767,0.770531,0.799414,0.727808,0.866162,0.864698,0.853932,0.82007,0.82241,0.713606,0.596905,0.743161,0.595488,0.585941,0.774933
117.503,0.95881,0.0834969,6,63,0,-81.6306,-0.0822729,0.630264,0.000837727,-0.221303,-0.158249,0.0145485,-0.61702,0.566005,-0.315697,-0.958681,0.263048,-1.30598,-0.67478,0.334826,-1.44057,-0.208237,-0.0294179,0.336023,-0.939153,-0.276306,-0.782669,-0.448004,-0.766582,-1.09451,-0.575022,-0.405368,-0.347002,-0.936493,-0.68432,-0.892338,-1.65152,-0.91857,-1.45743,-1.1029,-0.331783,0.0123997,-0.501043,-0.266637,0.0294124,-0.979678,1.70154,0.44387,1.78858,3.2254,3.38958,8.27138,4.87358,6.53988,3.06493,4.10141,4.86747,6.2373,3.28111,4.39331,5.41796,3.86158,3.53991,5.4853,3.66723,14.2035,4.131,3.06288,8.76772,2.8361,7.17137,2.67196,6.9656,5.56331,5.79683,10.9346,7.81951,12.1082,3.99462,6.85782,0.410813,-0.318145,0.915866,-0.628598,0.0824354,1.07976,-0.646509,0.671798,0.635682,1.11166,-0.231065,0.646717,-0.767684,-0.55584,-0.888966,-1.25374,-0.541615,-0.538426,-0.436414,-0.923775,-0.72073,-1.09068,-2.06973,-1.34454,-1.78967,-1.53727,-0.844382,-0.483384,-1.19173,-0.390085,-0.386538,-1.22595,0.398717,0.578872,0.285801,0.652171,0.479403,0.253552,0.656223,0.338094,0.346223,0.247561,0.557511,0.34373,0.68302,0.635489,0.708677,0.777947,0.632188,0.631446,0.607404,0.715811,0.672768,0.74851,0.887926,0.793235,0.856887,0.823068,0.699387,0.618547,0.76705,0.596303,0.595449,0.773108
118.932,0.94615,0.0834969,5,31,0,-84.5766,-0.0874299,0.716013,-0.30074,-0.195366,-0.166361,0.0369646,-0.722572,0.66955,-0.673133,-1.45428,-0.128188,-1.81191,-1.20253,-0.0668917,-1.27694,-0.585921,0.497704,0.685194,-0.785544,-0.968945,-0.498695,-0.429565,-0.226626,-0.365351,-0.818679,-1.09351,-0.556162,-0.495203,-0.916013,-1.7643,-1.44684,-1.4325,-1.55718,-1.13763,0.0774625,-0.144656,-0.903812,-0.856389,-0.333386,-0.550192,1.40723,0.594236,2.44795,5.2227,4.15803,17.8063,2.94776,19.4929,4.35196,4.25156,3.41657,2.92805,2.5537,1.85282,6.98745,4.14117,7.48621,5.38053,4.51809,4.23113,5.16982,4.18741,10.2387,3.77483,6.87352,3.40767,7.08787,7.78056,4.16774,6.068,4.95432,9.98237,8.16957,4.1801,0.229801,-0.641729,0.697276,-0.960623,-0.267318,0.85541,-0.302989,0.478409,1.33608,1.63978,0.0980232,0.140576,-0.720491,-0.780477,-0.614503,-0.791963,-1.02111,-1.53594,-0.887707,-0.741052,-1.21351,-2.2537,-1.80682,-1.75728,-1.82678,-1.49292,-0.403401,-0.564501,-1.57189,-0.906484,-0.669306,-0.729402,0.442801,0.655144,0.332416,0.723247,0.566434,0.298299,0.575173,0.382628,0.208155,0.162496,0.475514,0.464914,0.672715,0.685783,0.648967,0.688253,0.735188,0.822874,0.708417,0.677226,0.770919,0.904969,0.858977,0.852869,0.861377,0.816516,0.599504,0.637493,0.828053,0.71228,0.661348,0.674674
118.049,0.998259,0.0834969,5,31,0,-87.5708,-0.00118729,0.806448,-0.15692,-0.248937,-0.147224,-0.0215246,-0.616554,0.608587,-0.519983,-1.49034,-0.40609,-1.346,-1.18204,-0.090811,-1.59321,-0.463447,-0.255595,-0.0205873,-0.869567,-0.553303,-0.558651,-0.279788,-0.809216,-0.696338,-1.09885,-0.129128,0.159024,-0.789054,-0.653512,-1.19924,-1.26986,-1.39185,-1.44287,-1.23907,0.278658,0.11379,-0.834266,-0.241189,-0.137432,-1.29104,1.59655,0.561532,1.57073,5.38772,4.26148,17.8197,3.37706,9.46462,3.08549,3.983,6.18096,2.60447,3.51252,1.91456,8.8493,4.3915,8.11779,4.45513,5.5279,5.87414,5.79645,3.44181,10.7743,3.34433,4.94363,3.4294,6.3346,9.78344,4.27146,11.688,3.9811,18.827,6.06746,6.65301,0.311121,-0.739219,0.356457,-0.560598,-0.322374,0.757433,-0.69926,0.510487,0.518378,0.856223,-0.055602,0.460623,-0.732235,-0.567635,-1.07554,-0.99694,-1.25529,-0.335262,-0.111683,-0.929687,-0.83985,-1.50117,-1.69676,-1.89608,-1.78979,-1.71606,-0.200986,-0.42033,-1.47959,-0.393854,-0.597281,-1.55797,0.422841,0.676825,0.411818,0.636591,0.579903,0.319204,0.668024,0.375079,0.373232,0.298129,0.513897,0.386838,0.675295,0.638217,0.745649,0.730456,0.778215,0.583039,0.527892,0.717012,0.698434,0.817748,0.845111,0.869447,0.856901,0.84762,0.550078,0.603562,0.814511,0.59721,0.645034,0.826061
