# 0.147558, 0.102459, 0.0890595, 0.113047, 0.0197102, 0.00960475, 0.16151, 0.63398, 0.570155, 0.450372, 0.504648, 0.632093, 0.539317, 0.69265, 0.663015, 0.469916, 0.498815, 0.650573, 0.511229, 0.521155, 0.40383, 0.485174, 0.465113, 0.417143, 0.562237, 0.478296, 0.478233, 0.494474, 0.43757, 0.46199, 0.562769, 0.882486, 0.623733, 0.671332, 0.745889, 0.687857, 0.439512, 0.516392, 0.457742, 0.497198, 0.0178551, 0.020765, 0.0201534, 0.0193491, 0.0198507, 0.020173, 0.0157374, 0.0183886, 0.0211551, 0.0201345, 0.0162599, 0.0172846, 0.0187041, 0.0175172, 0.0190362, 0.0185511, 0.0163752, 0.0233177, 0.0198161, 0.0218611, 0.0182352, 0.0234661, 0.0231498, 0.0217257, 0.019984, 0.0213046, 0.0179278, 0.0242394, 0.0215339, 0.0185758, 0.0217854, 0.0200541, 0.725601
-43.1071,0.806967,0.0986047,6,63,0,79.5341,-1.05372,0.334222,-0.258508,-0.629779,-0.10298,0.084337,0.537296,0.269694,0.42785,-1.01516,0.485722,0.0422097,0.0531216,1.07874,-0.854934,0.597312,0.599399,-0.00925021,-1.15251,-0.265445,-1.85593,1.52372,0.401254,0.546156,0.00830597,0.0608424,0.0949048,-0.49677,0.998185,1.24406,-1.70991,-0.586609,0.988214,-1.79637,1.34292,1.03972,-1.02948,-0.393329,0.0969865,-0.243295,0.699766,-0.298394,0.317438,-1.17846,-0.399561,0.362279,-0.79635,0.0570479,0.272555,0.328297,-0.489131,0.543902,-1.07411,-0.37166,-0.677413,-0.691328,-1.32064,-0.477796,-0.829338,-0.354521,-0.470508,-0.736813,-2.10467,-2.43031,-1.83176,-1.78842,-0.148713,0.0934981,-1.10395,-0.60546,-1.21075,-1.13839,0.602791,0.350329,-0.153521,0.170744,0.0167272,0.26838,0.177292,-0.091196,0.326986,0.281677,-0.108247,-0.225207,0.167413,-1.08027,-0.137984,-0.632315,-0.432207,-0.822388,-0.467766,-0.51568,-0.675491,-0.295007,-0.289857,-1.57678,-1.28936,-1.01754,-1.47323,-0.734094,-0.628319,-1.26282,-1.1259,-0.894035,-1.09642,0.652684,0.263513,0.668292,0.548679,0.551622,0.828224,0.306725,0.698387,0.69895,0.534801,0.22647,0.465707,0.0367619,0.948233,0.645512,0.684591,0.539536,0.553705,0.562891,0.40332,0.8065,0.872813,0.0761444,0.379091,0.803811,0.0528253,0.899474,0.817701,0.259651,0.431217,0.563452,0.471681
-28.498,0.997971,0.0986047,5,31,0,70.8213,-0.0188164,0.370236,0.411284,0.283491,-0.493437,0.084314,-0.935833,0.501451,-0.100826,-0.0644504,0.0666743,-1.68831,-0.769165,0.609813,-2.02654,-0.503658,0.729122,1.63089,-0.172773,0.997641,-1.67933,-0.616578,0.154703,-0.425761,0.294257,-0.835353,-1.3347,0.243067,-0.187992,-0.183846,-0.827596,-1.96459,-0.608076,-0.0219691,1.09476,-0.179615,0.436062,-0.839582,-0.445699,0.0730867,0.508063,-0.315063,0.143683,-1.18048,-0.201133,0.323357,-1.10441,0.051384,0.466502,0.29547,-0.538076,0.823933,-1.02945,-0.583669,-0.447944,-0.862419,-1.35455,-0.690786,-0.885103,-0.139337,-0.650258,-0.504537,-1.83387,-2.18803,-1.73993,-1.8698,-0.102373,-0.13269,-1.11484,-0.830252,-0.879406,-1.22105,0.425838,0.404433,-0.12682,-0.127065,-1.17195,0.160876,0.0499299,-1.01913,0.191385,0.589765,0.279936,-0.0273389,0.654928,-1.08977,-0.728967,-0.620735,-0.779814,-0.953717,-0.208643,-1.05244,0.0573836,-0.587318,-0.878303,-1.25942,-1.58418,-1.63662,-1.20694,-0.522516,-0.582695,-0.640292,-1.12616,-0.771072,-1.36075,-0.986392,-0.968151,-0.902399,-1.78244,-1.32153,-0.630042,-1.95204,-1.18839,-0.570214,-0.11802,-1.02247,-0.435565,-1.77794,-1.24502,-0.858257,-1.14933,-0.788277,-1.35472,-1.60512,-0.813947,-1.0301,-1.02802,-1.35083,-1.92098,-1.24075,-0.946849,-0.386864,-1.0259,-0.717169,-1.35684,-1.15933,-0.899183
-13.9223,0.366194,0.0986047,6,63,0,49.3972,-0.274131,0.429251,0.001114,0.0243893,-0.310818,0.0186955,-0.47618,0.560879,1.01049,-0.327212,0.242211,-1.33889,-1.02249,1.0112,-1.25029,0.0807178,0.494353,0.702198,-1.20444,0.962047,-1.06965,0.0376504,-0.207941,0.289808,-0.749568,-0.19987,-0.495441,0.438653,0.221507,-0.0607895,-1.07732,-2.82334,-0.878922,-1.51333,1.91896,0.726745,-0.196433,-0.869737,0.694903,0.349708,0.625372,-0.240708,0.0685932,-1.2397,-0.361664,0.462762,-1.15631,-0.0291804,0.515605,0.393205,-0.616375,0.740578,-0.942185,-0.640459,-0.707695,-0.758273,-1.3236,-0.466091,-0.76946,-0.12132,-0.779057,-0.784177,-1.60306,-2.49915,-1.80169,-1.93934,0.0245575,-0.179945,-0.926555,-1.08981,-0.786159,-1.14107,0.206033,0.797188,-0.299232,0.0129879,-0.977659,-0.285381,0.453059,-0.759278,0.303152,0.396699,0.0676873,-0.659959,0.546421,-1.23171,-0.753478,-0.997841,-0.704349,-1.55546,-0.455425,-1.0294,-0.270356,-0.696507,-1.03944,-1.47372,-2.26404,-1.63497,-2.04292,0.029386,-0.309091,-1.05763,-1.30398,-0.361563,-1.1249,0.0905843,-0.659706,-0.340329,-1.22714,-1.04967,0.0909832,-1.17744,-0.430907,-0.198907,-0.0823316,-1.15173,0.0634122,-1.07612,-0.455062,-0.592809,-0.313632,-0.896596,-0.588282,-0.754062,-0.230149,-0.351941,-0.510275,-1.08042,-2.05973,-0.969148,-1.32497,0.600125,-0.0685638,-0.586355,-0.963997,-0.0864236,-0.280036
-22.0965,0.772713,0.0986047,6,63,0,58.9021,-0.198066,0.13873,0.0700543,-0.187157,-0.209122,0.0160731,-0.423162,0.67305,1.02673,0.499973,1.54919,-1.26536,0.0727425,1.95722,-0.741173,-0.0771651,0.106157,1.11564,-0.676117,1.44439,-0.365675,0.439399,0.299027,0.815313,-0.774533,-0.499442,-0.264056,0.209834,-0.607741,-0.432789,-1.2815,-1.79488,-1.76551,-1.20171,0.809523,1.88346,0.0208152,-0.780527,0.308259,0.572261,0.674658,-0.055847,0.414284,-1.24962,-0.263922,0.38106,-0.960788,-0.179422,0.309637,0.490455,-0.713866,0.655096,-0.905295,-0.605442,-0.492131,-0.621435,-1.45169,-0.715483,-0.749899,-0.220666,-0.677734,-0.777332,-1.68613,-2.18868,-1.97869,-2.1183,-0.115703,0.195361,-0.776289,-0.88284,-0.947701,-0.927227,0.237511,0.590071,0.00265739,0.700526,-1.26367,-0.0131981,0.974051,-0.793883,-0.137929,-0.107695,0.268446,-0.704069,0.724235,-0.711292,-0.262041,-0.43524,-0.0711328,-1.32858,-0.607258,-0.719976,-0.246319,-0.997869,-1.00432,-1.76399,-1.98586,-2.2766,-1.91823,-0.472516,0.475959,-0.932944,-1.38745,-0.607516,-0.80965,0.267879,-0.086655,0.619524,-1.27481,-0.374203,0.894145,-0.922008,-0.475098,-0.351713,0.327719,-0.878223,0.548986,-0.66928,-0.127425,-0.221902,0.125585,-0.944462,-0.759312,-0.600885,-0.281933,-0.832202,-0.714451,-1.28567,-1.6312,-1.61144,-1.23197,0.121687,0.844498,-0.409152,-0.948496,-0.215688,-0.0380017
-21.149,0.72909,0.0986047,4,21,1,49.9941,-0.221016,-0.198519,-0.15344,-0.910458,-0.190053,0.049671,-0.14439,0.525093,1.59926,0.427944,1.41086,-0.466164,-1.63628,1.72451,-0.939934,0.11505,1.57594,1.69852,0.168028,0.854391,-0.283124,-1.03526,-0.304,-0.857191,-0.990904,-0.602608,-0.75106,0.565055,-0.0856661,0.595333,-0.744391,-1.72755,-1.16843,-0.813365,2.77063,1.89218,0.845527,1.20534,0.990312,-0.588673,0.807897,-0.204525,0.190398,-0.925553,-0.558876,0.629605,-0.760244,0.144812,0.399231,0.317845,-0.292025,0.561896,-0.701687,-0.681295,-0.527483,-0.97097,-1.27472,-0.407417,-0.998187,0.0259439,-0.420555,-0.630706,-1.73652,-2.33694,-1.9602,-1.90315,-0.094906,-0.0821455,-1.26361,-0.625169,-0.818443,-1.46656,0.165562,0.727764,-0.0989295,0.374575,-0.674529,-0.935921,0.46815,-0.781918,-0.0730351,0.609411,0.363075,-0.193368,0.238159,-0.519227,-0.963266,-0.720956,-0.926201,-1.23685,-0.510616,-0.799924,-0.00330665,-0.492859,-0.248149,-1.71628,-2.15521,-2.14381,-1.83629,0.0591754,-0.161939,-0.852627,-0.621652,-0.65667,-1.79591,0.695369,0.0803202,0.596441,-0.38917,-1.00359,0.761139,-0.637943,-0.0839781,0.683126,0.747489,-0.0561597,0.304244,-0.293056,-0.687999,-0.304018,-0.594495,-0.664707,-0.460815,-0.538767,0.152316,-0.189373,0.168215,-0.535265,-1.05151,-0.757924,-0.571482,1.31045,0.849181,0.29959,0.488523,0.375615,-0.453498
-31.1753,0.996924,0.0986047,5,31,0,67.1138,-0.055125,-0.0494994,0.115513,-0.515362,-0.256972,-0.151056,-0.0915891,0.426579,1.87238,0.542125,1.39606,-1.27314,-0.355545,0.912382,-0.598621,-0.156608,0.705297,1.632,0.382991,1.57261,0.518839,0.162119,-0.867493,1.16937,-2.39916,-0.570971,-0.0490801,-0.298369,-0.223484,-0.431466,-1.07783,-2.57826,-0.896738,-0.371968,1.61386,2.39671,0.0713539,0.420102,-0.607734,0.591234,0.601712,-0.266352,0.387615,-1.22505,-0.294452,0.348044,-0.880397,0.216901,0.337454,0.395716,-0.432099,0.69332,-0.835761,-0.7151,-0.586451,-0.710801,-1.4225,-0.484139,-0.893246,-0.189575,-0.820962,-0.871549,-1.62604,-2.08262,-1.82221,-2.03331,0.0121261,-0.18707,-0.891463,-0.752005,-1.16125,-1.19067,0.262658,0.558908,-0.294715,0.23015,-0.994325,-0.343782,0.364093,-0.733639,-0.117402,0.135802,0.329233,-0.0875367,0.0796595,-0.045812,-0.482582,-0.676912,-0.129221,-1.54015,-0.272231,-0.553597,-0.299027,-0.685227,-0.92657,-1.40705,-1.72435,-1.3886,-1.8739,-0.572049,-0.13161,-1.31434,-0.890506,-1.44186,-1.56794,0.707127,0.13967,0.50394,-0.634686,-0.243257,0.297614,-0.346948,-0.158395,0.209276,0.604588,0.0717867,0.579251,0.129737,-0.0224327,-0.461643,0.407239,-1.11502,-0.335153,-0.112526,-0.218867,-0.186923,-0.275643,-0.551368,-1.19142,-0.474118,-0.250263,0.596851,0.930798,-0.061151,0.0876175,-0.350836,0.160619
-28.0891,0.920477,0.0986047,5,63,0,72.601,-0.321509,-0.0961899,-0.183765,-0.778032,-0.263677,-0.0148398,-0.0420978,0.532091,1.56145,-0.269182,0.693554,-1.29595,-0.33208,0.845811,-0.731614,0.600137,-0.11249,1.53262,-0.095622,0.480393,-0.841044,-0.104623,-0.219221,-0.515211,-0.52757,-0.676851,0.196791,0.149697,-0.171079,0.0103968,0.0879179,-1.93882,-0.366621,0.0221032,1.2935,2.244,1.41812,-0.00478464,0.0258595,0.469233,0.627638,-0.408454,0.172162,-1.34428,-0.17238,0.259737,-0.904026,0.272123,-0.121381,0.230836,-0.671599,0.578686,-0.856726,-0.549081,-0.359313,-0.959772,-1.22051,-0.460461,-0.752203,0.0393066,-0.563059,-0.687385,-1.58177,-2.11099,-2.11273,-1.94613,-0.17465,-0.107546,-0.825742,-0.887802,-1.02533,-1.10598,0.278568,0.74678,-0.520917,0.0159739,-1.13071,-0.211814,0.165819,-0.718034,0.289263,-0.207372,0.320672,-0.286487,-0.0488249,-0.956661,-0.716686,-0.80671,-1.01346,-1.18611,-0.624602,-0.536731,-0.331619,-0.791198,-0.85124,-1.24734,-2.13473,-1.68969,-1.64987,-0.787091,-0.0319092,-0.667108,-1.28214,-1.24153,-1.51962,0.788738,-0.185327,0.326936,-0.731661,-0.218795,0.407951,-0.431383,0.27723,-0.101953,0.773398,-0.0929774,0.213515,-0.48961,-0.0977667,-0.158743,-0.316237,-0.322813,-0.402244,0.062613,0.0375547,-0.133127,-0.0365658,0.00468252,-1.07373,-0.237174,-0.0303369,0.646162,1.15191,0.71247,-0.0446437,-0.0283382,0.207577
-20.5506,0.812103,0.0986047,5,31,0,50.7158,-0.355449,-0.312067,-0.0939616,-0.765999,-0.259797,0.00632867,0.00729968,0.717904,0.847681,0.058629,0.803691,-1.68427,-0.148889,0.856376,-0.381537,0.639496,0.429188,1.38891,-0.0695971,0.856504,-0.334862,0.0977121,-0.00891744,-0.0941626,-0.403061,-0.463902,-0.0814271,0.570213,-0.596681,0.325579,-0.942496,-1.36041,-0.291181,-0.555648,1.23246,1.95886,0.540231,0.655072,-0.0927224,0.472329,0.661625,-0.396057,0.175823,-1.27763,-0.163978,0.25801,-0.804555,0.209646,-0.124275,0.23942,-0.70988,0.571641,-0.805443,-0.582343,-0.515517,-0.961932,-1.26629,-0.531222,-0.810113,-0.0198737,-0.532668,-0.749174,-1.57197,-2.14715,-2.07462,-1.8852,-0.199742,-0.143398,-0.89255,-0.912756,-1.06464,-1.21721,0.206275,0.3814,-0.474375,0.0638234,-1.80909,-0.285822,0.127563,-0.742153,0.26419,-0.00251579,0.323324,-0.447389,0.191545,-0.602949,-0.421086,-0.568155,-0.635983,-1.06327,-0.454495,-0.530403,0.143245,-0.958168,-0.450373,-1.92006,-2.05282,-1.67097,-1.94159,-0.516265,0.271936,-0.939381,-0.737896,-1.22984,-1.30969,0.615853,0.0493897,0.584273,-1.20185,-0.099588,0.622095,-0.266607,0.466396,0.315415,1.0044,-0.0426643,0.622187,-0.233099,0.0774476,0.000897816,-0.0603,-0.282059,-0.325738,-0.0511571,0.416658,-0.42106,0.241034,-0.669322,-0.96934,-0.201741,-0.391602,0.892084,1.41358,0.395133,0.477578,-0.0592661,0.346386
-15.7287,0.113604,0.0986047,6,63,0,51.263,-0.251752,0.362212,-0.503364,-0.682579,0.00415873,0.254831,-0.629171,0.593228,0.589856,-0.502976,0.504823,-1.53169,-0.447596,1.35578,-1.90446,-0.0948527,-0.133566,0.258687,-1.09301,0.290287,-0.231958,-0.987838,0.521253,-0.0895817,-0.221945,0.0963991,-0.592513,1.0982,-0.12885,-0.387975,-0.473174,-0.65578,-1.2367,-2.28089,1.95688,0.726203,-0.0664453,1.26641,-0.693234,-0.661131,0.604588,-0.0935674,0.251445,-1.21632,-0.385322,0.811813,-0.879134,0.0235875,0.083577,0.117018,-0.510514,0.436529,-0.7597,-0.910589,-0.592857,-0.862737,-1.24363,-0.468171,-0.940119,-0.198757,-0.671016,-0.652445,-1.83968,-2.04979,-2.0015,-1.99568,-0.00997619,-0.101257,-0.845239,-0.554266,-1.02303,-1.00141,0.214353,0.589074,-0.0545934,0.288275,-0.918451,-0.0271438,0.282806,-0.886766,-0.0725635,-0.0936769,-0.110101,-0.661454,0.669435,-1.0133,-1.20472,-0.818218,-0.67061,-1.25571,-0.822368,-0.970506,-0.225757,-0.694523,-0.845773,-1.5872,-1.95314,-2.29158,-1.89,0.111831,-0.367577,-0.834711,-0.300864,-1.20916,-0.927415,-0.279252,-0.92755,-0.329696,-1.53781,-0.894698,0.175116,-1.75895,-0.68544,-0.708406,-0.47571,-1.27757,-0.456964,-0.766775,-1.21518,-0.319949,-0.682313,-0.760835,-0.571984,-0.980666,0.0223107,-0.705608,-0.859329,-0.909871,-1.0182,-1.36282,-1.98226,0.531704,-0.198367,-0.668588,0.122096,-1.04042,-1.02137
-13.4887,0.465465,0.0986047,4,17,1,48.482,-0.432404,0.444271,-0.349494,-0.903951,-0.123748,0.168581,-0.212271,0.614453,0.60902,-0.991216,0.504524,-2.36432,-1.27457,1.50483,-1.72117,0.0369382,-0.246335,0.128759,-1.34247,-0.207168,-0.293979,-0.497937,0.67873,-1.03835,-0.0792617,-0.441157,-0.097962,0.451371,-0.145765,0.148662,-0.353182,-1.1675,-0.570806,-1.73346,2.29168,1.31993,0.666906,0.816124,0.342677,0.0381216,0.815374,-0.0946088,0.59056,-1.2608,-0.282516,0.791128,-0.943011,-0.0248252,0.107362,0.141676,-0.490285,0.61609,-0.696463,-0.668485,-0.43576,-1.21381,-1.2747,-0.557118,-0.600498,-0.265559,-0.847221,-0.65721,-1.95299,-2.27297,-2.00804,-2.12621,0.0465812,-0.358169,-0.873111,-0.5285,-0.92025,-1.03427,0.170435,0.87679,-0.244287,0.510788,-1.29332,-0.257623,0.806639,-0.66984,0.375065,0.145885,0.0378192,-0.568982,0.447397,-0.805776,-0.826827,-0.468544,-1.19563,-1.03535,-0.781371,-0.571874,-0.301858,-0.628808,-0.521393,-1.66166,-2.24791,-2.06501,-2.15561,0.053982,-0.25051,-0.743632,-0.76081,-0.864765,-1.11759,0.161943,-0.821327,0.0977356,-1.66503,-0.995438,0.712375,-1.26985,-0.189574,-0.363632,-0.133155,-1.03716,-0.339566,-0.392908,-0.51823,0.204777,-0.850289,-0.260974,-0.483342,-0.272464,0.065075,-0.301837,-0.120925,-0.429285,-0.929643,-0.563005,-1.2774,1.19586,0.598762,0.197511,0.289199,-0.00171212,-0.188847
-19.2357,0.0350455,0.0986047,6,63,0,47.0148,-0.507603,0.510692,-0.326706,-0.972649,-0.113689,0.158069,-0.115224,0.588977,0.227276,-0.380121,0.290263,-1.93446,-0.794192,1.16246,-2.13384,-0.727374,-0.197795,0.347202,-1.45392,-0.174672,-0.282609,-0.2998,0.713048,-0.771306,-0.675154,-0.61681,-0.14251,0.457617,-0.532843,-0.0986994,-0.288325,-1.07688,0.167715,-1.66348,2.18415,1.07559,0.661565,0.730093,-0.348129,0.599475,0.724576,0.0288284,0.661164,-1.20541,-0.264695,0.780166,-0.900715,0.0336073,0.0663062,0.20243,-0.536773,0.615311,-0.775834,-0.62445,-0.533414,-1.236,-1.27106,-0.624841,-0.55238,-0.368353,-0.805162,-0.654961,-1.85725,-2.31705,-1.98638,-2.09601,-0.0475377,-0.348521,-0.887256,-0.508855,-0.904282,-1.00844,0.168617,0.677133,0.192786,0.433778,-0.914512,0.0966122,0.648225,-0.819011,-0.0263218,0.234946,0.241723,-0.542866,0.509841,-0.770569,-0.681707,-0.426621,-0.993175,-1.33708,-0.861902,-0.580627,-0.292392,-0.835845,-0.647667,-1.66657,-2.21312,-1.64889,-2.14156,-0.124012,-0.504917,-0.833171,-0.896017,-1.35612,-0.855157,0.0186359,-0.339107,0.0557339,-1.25458,-0.582986,0.569438,-1.37201,-0.543631,-0.231721,0.0892693,-0.971552,-0.218102,-0.281675,-0.2918,0.304745,-0.569506,-0.512874,-0.478511,-0.19916,0.154302,-0.429057,-0.173356,-0.285041,-0.749483,-0.0164444,-1.09497,1.17119,0.518273,0.274422,0.314783,-0.320265,0.237852
-35.7637,0.936943,0.0986047,5,31,0,78.1515,-0.589089,0.801963,0.211569,-0.0630364,-0.144452,0.062266,-0.428467,0.366802,0.541614,-0.567468,-1.01025,-0.718441,-0.108891,0.472246,-1.29013,0.0297013,0.363225,-1.02668,-1.6389,0.566621,-1.23293,0.255793,0.39464,-0.953588,-0.71631,1.19508,-1.04693,0.0439957,0.309045,-0.0798773,-0.24615,-0.46939,-0.512255,-0.749491,1.57033,1.64952,-1.21509,1.00013,1.07211,0.242273,0.632281,-0.474828,0.238883,-1.00541,-0.557139,0.459181,-0.665299,-0.00557749,0.41251,0.107378,-0.619934,0.810451,-0.810638,-0.565919,-0.351994,-0.959006,-1.50602,-0.459165,-0.996677,-0.128128,-0.706532,-0.767952,-1.97907,-2.26478,-1.87232,-2.04104,0.0382419,-0.0275772,-1.2595,-0.801218,-1.04906,-1.292,0.512349,0.400105,-0.167572,-0.386889,-0.328112,0.188309,0.0538104,-0.405836,0.171517,0.229509,-0.540976,-0.553134,0.35894,-1.0965,-0.563233,-0.669008,-1.04973,-1.19447,-0.0718431,-1.03035,-0.574496,-0.565149,-0.7936,-1.18402,-1.23165,-1.46186,-1.3588,-0.546621,-0.310532,-1.46852,-0.648529,-0.538411,-1.054,-0.229802,-0.636616,-0.79903,-0.691993,-0.468409,-0.255246,-0.90169,-0.417573,-0.295235,-0.805057,-1.02962,-0.220629,-0.880708,-0.334642,-0.283712,-0.778245,-0.691211,0.00989247,-0.812483,-0.412329,-0.315109,-0.457766,-0.518756,-0.60064,-0.616364,-0.703382,0.147532,0.176579,-0.874166,-0.0616171,-0.0352141,-0.339601
-55.5896,0.983121,0.0986047,5,31,0,86.9508,0.305642,-0.632082,-0.550184,-1.03305,-0.128991,0.0971079,-0.302283,0.424591,3.0682,1.59041,0.63119,-0.182383,1.09453,0.728801,-1.63785,1.34204,0.589318,0.970073,-0.0338618,0.768742,0.065201,-1.31303,-1.17764,-0.392481,-0.310804,-0.261906,-0.258996,1.36382,-0.81119,-0.251228,-1.54218,-1.80797,-2.03732,-0.558522,0.66022,-0.759558,0.518173,0.559528,-0.647398,0.0193163,0.988852,-0.111106,0.306205,-0.890007,-0.368711,0.288878,-1.30467,0.159072,0.0299354,0.506108,-0.385046,0.576474,-0.884808,-0.657594,-0.723142,-0.848612,-1.45892,-0.789203,-0.866497,-0.296462,-0.526948,-0.608852,-1.67077,-2.35767,-1.66067,-1.78139,0.214476,0.0208577,-1.0641,-0.756888,-1.09301,-1.16398,0.506208,1.17092,0.399821,-0.0997746,-0.488303,0.356859,-0.233393,-0.94693,0.360055,-0.0170017,-0.129606,-0.324692,0.19115,-0.291707,-0.84682,-1.01228,-0.494266,-0.749566,-0.310889,-0.389708,0.307559,-0.652894,-0.491749,-1.65471,-1.77849,-2.06739,-1.10375,-0.703886,-1.08032,-0.633573,-0.650876,-1.04707,-0.911073,1.00045,0.372991,-0.0342855,-0.379721,0.162443,0.00715941,-0.997701,0.267535,-0.0520639,0.109602,-0.31666,0.0241179,-0.274599,-0.859786,-0.8023,-0.468927,-0.434248,-0.413486,-0.41225,0.276785,-0.646707,-0.408952,-0.957077,-1.06993,-1.16731,-0.539427,-0.0219596,-0.624784,-0.0822713,-0.0647123,-0.577162,-0.294081
-48.3512,0.950866,0.0986047,6,63,0,87.6432,-0.797605,0.834755,0.262553,-0.268258,-0.22168,0.0859216,-0.239851,0.34057,-0.79361,-2.18114,0.452369,-2.53503,-0.760412,-0.385754,-0.939685,1.34373,0.398651,0.632549,-0.797843,0.762773,0.671848,1.14638,0.803497,0.271445,-0.445546,-0.668819,-0.738824,1.40096,0.76147,-0.278759,-0.828289,-1.46444,1.71113,-1.82215,1.3055,1.38071,0.374954,0.851697,-0.289824,0.768314,0.400336,-0.0962982,0.234473,-1.23379,-0.545846,0.265062,-0.651634,0.147549,0.43605,0.213275,-0.522808,0.792449,-0.842628,-0.480088,-0.303242,-0.824068,-1.42141,-0.473899,-0.923645,-0.119688,-0.394638,-0.701315,-1.74841,-2.38515,-1.98671,-1.77197,-0.479387,0.0795861,-0.747091,-0.741994,-0.948698,-1.27983,0.316745,0.138109,-0.581305,0.237895,-0.853583,0.190559,-0.186472,-0.11736,0.813014,0.392405,0.0816762,-0.0891437,0.581283,-0.317161,-0.184831,-0.522823,-0.548639,-1.12924,-0.568031,-0.810417,0.0134414,-0.348836,-0.834767,-1.6176,-1.77206,-1.01971,-1.96986,-0.944865,-0.611151,-1.11826,-0.934839,-1.20477,-1.17815,-0.51013,-0.98268,-0.0857877,-1.10321,-0.498824,-0.371227,-0.559879,0.217781,-0.104083,-0.0244238,-0.511572,0.0199264,-0.0110401,0.150572,0.0337957,-0.147405,-0.39159,-0.46763,-0.491472,0.237275,0.0194825,-0.334788,-0.521941,-0.738596,0.342908,-0.860419,0.204761,0.230376,-0.112153,0.0502113,-0.338556,0.0218137
-37.4802,0.990271,0.0986047,6,63,0,71.5458,-0.159002,-0.423636,-0.626492,-0.591235,-0.392437,0.204815,-0.304844,0.44401,-0.412777,-1.24356,0.67107,-0.946338,-1.77926,0.553212,0.68696,-0.733356,0.0575588,-0.0583004,1.01011,0.185069,-1.18349,0.147981,0.91065,-0.068113,-0.622532,-0.474572,-0.866585,-0.648768,-0.696907,-0.138638,-0.890137,-1.3074,-1.03369,-2.2448,1.67603,0.221953,-0.834729,0.749233,-1.12221,-0.0306182,0.855085,0.0381008,0.37062,-1.19066,-0.379913,0.606911,-0.975743,-0.0206142,0.142999,0.201763,-0.286073,0.652008,-0.906549,-0.660493,-0.755525,-0.932535,-1.53646,-0.517666,-1.03675,-0.033731,-0.529961,-0.652665,-1.45679,-2.23923,-2.06336,-1.91982,-0.0524836,-0.127908,-1.04096,-0.852283,-0.890698,-1.24498,0.528752,0.16917,-0.636726,0.0231411,-0.82611,-0.364723,-0.38055,0.293281,-0.119716,0.0566501,-0.738599,0.348486,0.333521,-1.10513,-0.513071,-0.671472,-0.725557,-1.6727,-0.426179,-0.934413,-0.722034,-0.946479,-0.931679,-1.45035,-1.57822,-2.03938,-1.91811,-0.353776,-0.401267,-1.16179,-0.473936,-1.04179,-1.09523,-0.488121,-0.856997,-0.00688285,-0.725028,-1.09485,-0.0592131,0.000172525,-0.630462,-0.279288,-0.33073,0.143654,-0.222672,-0.830323,-0.239139,0.0994931,-0.335087,-0.581255,-0.515559,-0.689616,-0.592904,-0.614278,-0.366401,-0.700074,-0.885342,-0.763812,-1.30156,0.439329,-0.206295,-0.675472,0.0278221,-0.803117,-0.318439
-36.778,0.938632,0.0986047,6,63,0,70.0946,-0.798877,0.247791,-0.250986,-0.367791,-0.281095,0.104607,-0.0496437,0.13636,0.775198,0.552421,-0.817318,0.284737,1.171,-0.387672,-1.03138,0.65717,0.0122505,0.0123439,-1.17461,-1.83255,0.674837,0.308371,-0.298948,-1.74116,0.611103,1.74935,-0.14112,1.4464,0.669251,-0.519553,-0.577794,-0.428638,-0.0762572,-0.798559,0.717764,0.47937,-0.535654,0.63992,0.426953,-0.270696,0.496514,-0.29795,0.105948,-1.336,-0.38983,0.62109,-0.819345,0.0781167,0.382314,0.139354,-0.373947,0.642097,-0.771647,-0.737372,-0.569434,-0.940806,-1.34779,-0.628508,-0.69507,-0.140971,-0.5838,-0.845486,-1.667,-2.23018,-1.93179,-2.02043,-0.111869,-0.102253,-0.974575,-0.806795,-0.958562,-1.14471,0.632227,0.266818,-0.0765886,-0.357538,-0.301171,0.372962,-0.466428,-0.240384,0.187855,-0.0252982,-0.515961,-0.281047,-0.203287,-0.725885,-0.81733,-1.17196,-1.18028,-1.27742,-0.318507,-0.857754,-0.516332,-0.809858,-1.13891,-1.33723,-1.23368,-1.603,-1.39784,-1.23334,-0.879514,-1.22661,-1.03527,-0.917965,-1.44064,0.0560621,0.0256843,-0.161093,-0.0108171,0.110034,-0.102507,-0.190283,0.0399679,-0.0479733,-0.0479605,-0.209813,-0.29953,0.042377,-0.00759437,-0.0904082,-0.287068,0.0336862,0.188897,-0.0688868,0.147587,0.0416152,-0.12049,-0.128432,-0.108093,-0.0600422,-0.158535,0.0482304,0.0157231,-0.122685,0.0376156,0.0085755,-0.0865558
