lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,m_c,s_c,z_re.1,z_re.2,z_re.3,z_re.4,z_re.5,z_re.6,z_re.7,z_re.8,z_re.9,z_re.10,z_re.11,z_re.12,z_re.13,z_re.14,z_re.15,z_re.16,z_re.17,z_re.18,z_re.19,z_re.20,z_re.21,z_re.22,z_re.23,z_re.24,z_re.25,z_re.26,z_re.27,z_re.28,z_re.29,z_re.30,z_re.31,z_re.32,re_i.1,re_i.2,re_i.3,re_i.4,re_i.5,re_i.6,re_i.7,re_i.8,re_i.9,re_i.10,re_i.11,re_i.12,re_i.13,re_i.14,re_i.15,re_i.16,re_i.17,re_i.18,re_i.19,re_i.20,re_i.21,re_i.22,re_i.23,re_i.24,re_i.25,re_i.26,re_i.27,re_i.28,re_i.29,re_i.30,re_i.31,re_i.32,SI.1,SI.2,SI.3,SI.4,SI.5,SI.6,SI.7,SI.8,SI.9,SI.10,SI.11,SI.12,SI.13,SI.14,SI.15,SI.16,SI.17,SI.18,SI.19,SI.20,SI.21,SI.22,SI.23,SI.24,SI.25,SI.26,SI.27,SI.28,SI.29,SI.30,SI.31,SI.32,Ht.1,Ht.2,Ht.3,Ht.4,Ht.5,Ht.6,Ht.7,Ht.8,Ht.9,Ht.10,Ht.11,Ht.12,Ht.13,Ht.14,Ht.15,Ht.16,Ht.17,Ht.18,Ht.19,Ht.20,Ht.21,Ht.22,Ht.23,Ht.24,Ht.25,Ht.26,Ht.27,Ht.28,Ht.29,Ht.30,Ht.31,Ht.32
# Adaptation terminated
# Step size = 0.0673826
# Diagonal elements of inverse mass matrix:
# 0.151116, 0.131662, 0.0192827, 0.0992998, 0.0874991, 0.0805938, 0.145906, 0.0940133, 0.115015, 0.0969005, 0.0667469, 0.0704706, 0.105999, 0.101436, 0.0776744, 0.0806258, 0.0723975, 0.0697971, 0.0804729, 0.0946399, 0.0772536, 0.0838597, 0.0739712, 0.0672451, 0.0657288, 0.0829432, 0.118018, 0.0862225, 0.100077, 0.137086, 0.105778, 0.0665766, 0.0783841, 0.0694422, 0.0760596
-3892.28,0.821797,0.0673826,5,31,0,3912.42,-0.620201,0.604111,1.21559,1.46304,-0.521402,0.952949,-2.03453,-0.964396,1.90784,-1.12002,0.25867,0.571155,1.54597,-0.945049,1.25604,-0.718756,0.0962414,0.423766,-0.219202,-0.406684,-0.0429073,-0.413916,0.879764,0.182962,0.0212266,-0.507927,-1.29129,-0.404684,-1.10387,1.48294,1.52909,0.431291,1.35007,0.641894,-0.139744,2.38256,-0.0296975,1.7625,-1.86904,-0.568194,2.92325,-0.757363,0.918546,1.2984,2.48336,-0.544677,2.13094,-0.269599,0.721101,1.11923,0.337652,0.109751,0.551953,0.10096,1.67354,0.826517,0.629914,-0.0133175,-0.965568,0.112182,-0.737733,2.40675,2.46286,1.12838,2.24524,1.38439,0.43424,1.76236,-0.649898,1.1423,-2.48924,-1.18839,2.30305,-1.37756,0.298346,0.678197,1.86316,-1.16488,1.51074,-0.8898,0.1009,0.499034,-0.282549,-0.510449,-0.0682473,-0.519241,1.05334,0.206316,0.00971294,-0.633518,-1.58577,-0.508018,-1.35793,1.78655,1.84265,0.508182,1.62504,0.764187,-0.185961,0.146495,0.656988,0.241898,0.923384,0.766454,0.0908704,0.798599,0.425962,0.336664,0.134335,0.762218,0.180829,0.708849,0.474796,0.377768,0.570171,0.624912,0.517055,0.62697,0.258585,0.448603,0.497572,0.653287,0.83002,0.624342,0.795424,0.143496,0.136738,0.37562,0.164511,0.317738,0.546357
-3895.73,0.816487,0.0673826,5,31,0,3913.35,-0.267465,0.369619,1.18298,1.20081,-0.65398,1.10011,-1.67006,-0.784399,1.30664,-0.810619,0.462414,0.806763,1.65789,-1.00268,0.762296,-0.645343,0.26991,0.326572,-0.643805,-0.937281,0.132883,-0.426417,0.526046,0.227767,-0.0838266,-0.434087,-0.93664,-0.420257,-1.18062,1.86332,1.30792,0.291089,1.56126,0.67446,0.0163451,1.79016,-0.404028,1.67103,-1.60603,-0.558312,1.91535,-0.589329,0.916646,1.324,2.33087,-0.816533,1.2714,-0.39381,0.688917,0.755948,-0.391991,-0.739168,0.526817,-0.134826,0.991922,0.639063,0.270453,-0.143899,-0.73841,-0.127538,-1.02704,2.5739,1.91686,0.713972,2.21656,1.16749,0.388955,1.52269,-0.671494,1.40357,-1.8735,-0.825777,1.64789,-0.856795,0.649181,1.05654,2.06341,-1.084,1.00394,-0.661275,0.421452,0.488482,-0.659456,-1.00663,0.259352,-0.402291,0.724457,0.371598,0.00298815,-0.411364,-1.00588,-0.395004,-1.2945,2.30643,1.64939,0.446507,1.9491,0.900027,0.121489,0.179065,0.661838,0.197251,0.866863,0.695461,0.161394,0.701991,0.343174,0.257971,0.112705,0.74725,0.268168,0.659547,0.396169,0.380251,0.659138,0.732361,0.435523,0.599238,0.326412,0.408155,0.499253,0.601415,0.732212,0.597487,0.784908,0.0905915,0.161191,0.390192,0.124652,0.289045,0.469665
-3888.15,1,0.0673826,5,31,0,3910.39,-0.0524582,-0.0809024,1.14574,1.59961,-0.354806,0.971955,-1.4975,-0.749568,2.26487,-1.21991,0.260629,0.504126,1.24259,-0.824831,1.22361,-0.334659,0.215547,0.524866,-0.209305,-0.527473,-0.00971106,-0.393126,0.644043,0.118063,0.218907,-0.489924,-1.38864,-0.214886,-0.759744,2.14089,1.77085,0.444992,1.37792,0.534409,-0.0701417,1.75183,-0.487417,1.0327,-1.79664,-0.939711,2.51404,-1.4786,0.21771,0.496694,1.34277,-1.02594,1.32103,-0.464334,0.166058,0.520456,-0.320711,-0.685248,-0.0920287,-0.531322,0.657002,0.0543665,0.169908,-0.642227,-1.67192,-0.327106,-0.95137,2.372,1.94802,0.428942,1.49783,0.53139,-0.161266,1.69937,-0.539875,0.980245,-1.8491,-0.992169,2.46159,-1.53106,0.165252,0.444235,1.29032,-1.0784,1.26858,-0.516793,0.1136,0.467998,-0.373169,-0.737706,-0.144487,-0.58378,0.604544,0.00190826,0.11745,-0.694685,-1.72438,-0.379564,-1.00383,2.31954,1.89556,0.376484,1.44537,0.478932,-0.213725,0.154548,0.631783,0.272843,0.864021,0.729516,0.0785955,0.822161,0.458781,0.390732,0.215799,0.746191,0.219501,0.626397,0.471631,0.38509,0.592225,0.676494,0.536059,0.641937,0.353305,0.499523,0.470671,0.667008,0.848692,0.593768,0.73181,0.0895174,0.130611,0.406975,0.190715,0.382504,0.553229
-3885.18,0.974053,0.0673826,6,95,0,3903.5,0.57739,-0.461155,1.38257,1.23109,-0.624597,0.943068,-1.39935,-0.781283,1.03879,-0.670948,0.0216899,0.588719,1.55579,-0.878622,0.735576,-0.441347,0.0956055,0.235978,-0.585219,-0.795049,0.108921,-0.52501,0.436711,0.247114,-0.148989,-0.402536,-0.822309,-0.440731,-0.826631,1.48112,1.25414,0.223249,0.952219,0.501593,-0.0530322,1.24092,-1.3247,0.842706,-2.39585,-1.54133,0.97505,-1.38879,-0.431167,0.352793,1.68983,-1.67591,0.555832,-1.07135,-0.328973,-0.134897,-1.27026,-1.56037,-0.310564,-1.18702,0.142631,-0.119501,-0.667142,-1.01769,-1.59806,-1.0705,-1.60403,1.5866,1.27279,-0.152497,0.855357,0.232334,-0.534475,1.81831,-0.747315,1.4201,-1.81846,-0.963945,1.55244,-0.811399,0.146223,0.930183,2.26722,-1.09852,1.13322,-0.493958,0.248417,0.442493,-0.692872,-0.982978,0.266826,-0.609629,0.720021,0.457889,-0.0897523,-0.4403,-1.02067,-0.493107,-1.02664,2.16399,1.85018,0.424893,1.43275,0.809725,0.0429147,0.139637,0.678593,0.194647,0.860381,0.723911,0.174734,0.692408,0.463509,0.282888,0.093874,0.749983,0.243567,0.621038,0.438213,0.391147,0.666606,0.727699,0.433686,0.647856,0.327388,0.387487,0.522423,0.608331,0.735102,0.620838,0.736264,0.103031,0.135852,0.395346,0.192671,0.307949,0.489273
-3887,0.844044,0.0673826,5,31,0,3904.42,0.0736425,-0.102139,1.36211,1.3298,-0.261784,0.938504,-1.39156,-0.537917,1.9457,-1.05343,0.283757,0.469928,1.01591,-0.660102,1.17739,-0.245656,0.272287,0.500728,-0.16092,-0.386983,0.0208178,-0.292872,0.575274,0.0302744,0.143555,-0.444155,-1.14986,-0.126412,-0.905336,1.88904,1.51399,0.401539,1.04204,0.470527,-0.0464229,1.70919,-0.458717,1.1762,-1.99759,-0.834838,2.54811,-1.53702,0.284368,0.537953,1.28163,-1.00127,1.5016,-0.436749,0.268745,0.579906,-0.321329,-0.629251,-0.0737826,-0.501062,0.681446,-0.0609016,0.0933981,-0.707125,-1.66836,-0.274324,-1.3353,2.47094,1.96007,0.4448,1.31723,0.538769,-0.165372,1.78283,-0.385074,1.24985,-1.92395,-0.761196,2.62175,-1.46338,0.358011,0.611595,1.35528,-0.927625,1.57524,-0.363106,0.342388,0.653548,-0.247687,-0.555608,-0.00014005,-0.427419,0.755089,0.012741,0.167041,-0.633482,-1.59472,-0.200682,-1.26166,2.54458,2.03372,0.518442,1.39087,0.612411,-0.091729,0.143954,0.595096,0.222727,0.872578,0.681613,0.0677514,0.812049,0.411441,0.351695,0.205009,0.716593,0.171471,0.589792,0.41523,0.34219,0.561607,0.635436,0.500035,0.605257,0.319713,0.496815,0.458337,0.653279,0.831279,0.550003,0.779312,0.0727913,0.115708,0.373217,0.199269,0.351509,0.522916
-3889.4,0.970414,0.0673826,5,31,0,3906.97,-0.104052,0.038911,1.568,1.1914,-0.457644,0.907245,-0.998977,-0.571655,1.25655,-0.451702,0.295432,0.616809,1.77977,-0.670348,0.814294,-0.470318,0.159017,0.440892,-0.414261,-0.597842,0.253809,-0.292709,0.447291,0.283577,0.0594677,-0.254414,-0.691551,-0.322169,-0.325225,1.43945,1.2102,0.259952,1.07156,0.655471,0.0574011,1.90702,-0.678674,1.46147,-1.52748,-0.857442,2.00918,-0.669357,0.502148,1.00607,2.82959,-1.01219,1.31572,-0.698547,0.28825,0.730228,-0.610649,-0.898504,0.436882,-0.420057,0.740262,0.483558,0.132156,-0.36001,-1.04544,-0.46625,-0.47104,2.29597,1.9365,0.446515,1.71911,1.06669,0.128916,1.80296,-0.782727,1.35742,-1.63153,-0.961495,1.90513,-0.773409,0.398095,0.902013,2.72553,-1.11625,1.21167,-0.802599,0.184197,0.626176,-0.714701,-1.00256,0.33283,-0.524109,0.63621,0.379506,0.0281036,-0.464062,-1.14949,-0.570302,-0.575093,2.19192,1.83245,0.342463,1.61506,0.962635,0.0248632,0.141491,0.686267,0.204661,0.83638,0.723421,0.129529,0.684258,0.40177,0.288637,0.0614833,0.753292,0.229406,0.69053,0.45408,0.348378,0.671439,0.731561,0.417552,0.628108,0.346104,0.406246,0.492975,0.613977,0.759418,0.638833,0.639937,0.100479,0.137947,0.415211,0.165887,0.276351,0.493785
-3883.06,0.960195,0.0673826,5,31,0,3907.67,0.361894,-0.437744,1.60568,1.14506,-0.298654,0.904892,-1.12552,-0.448358,1.32822,-0.782988,0.120142,0.47086,0.808878,-0.691746,1.0001,-0.044925,0.258672,0.34117,-0.244597,-0.327228,0.165077,-0.405046,0.486075,0.149174,0.199353,-0.335869,-1.05435,-0.122827,-0.653598,1.62016,1.12991,0.287398,1.0866,0.637754,0.0602199,1.40086,-0.917286,1.01522,-2.24498,-1.15766,1.69496,-1.69497,-0.244834,0.318306,0.861055,-1.54847,1.1681,-0.509879,-0.0223986,0.110066,-0.830487,-0.963166,-0.172682,-1.08812,0.342737,-0.198217,-0.117647,-0.977041,-2.13069,-0.634965,-1.48721,2.16371,1.37653,0.0237252,1.30699,0.586284,-0.34105,1.76276,-0.555392,1.37712,-1.88308,-0.795768,2.05685,-1.33308,0.11706,0.6802,1.22295,-1.18657,1.52999,-0.147984,0.339496,0.47196,-0.468593,-0.601272,0.189212,-0.726222,0.704631,0.163677,0.244247,-0.615147,-1.7688,-0.27307,-1.12532,2.5256,1.73843,0.38562,1.66889,0.948179,0.0208447,0.146445,0.635386,0.201472,0.867965,0.689069,0.113362,0.791349,0.470768,0.336217,0.227418,0.766127,0.177995,0.536929,0.415932,0.384152,0.615051,0.645947,0.452838,0.673976,0.330786,0.459172,0.43924,0.649114,0.854308,0.567846,0.754974,0.0740827,0.149513,0.404772,0.158573,0.279251,0.494789
-3885.44,0.975213,0.0673826,5,31,0,3904.08,0.306822,-0.499462,1.52627,1.27839,-0.292415,0.891984,-1.05474,-0.497819,1.42991,-0.433022,0.366898,0.734899,1.64114,-0.438435,0.657049,-0.385069,0.161153,0.484458,-0.159764,-0.5447,0.141206,-0.133354,0.672472,0.252089,0.0980433,-0.197235,-0.597381,-0.166183,-0.38223,1.58771,1.54803,0.344303,0.955346,0.580651,0.119359,1.4517,-0.945765,0.861942,-2.10928,-1.25927,1.68296,-1.16037,0.0605217,0.622189,2.00535,-1.16863,0.503369,-1.08718,-0.2535,0.23995,-0.743304,-1.33082,-0.283945,-0.702995,0.526909,-0.114707,-0.349822,-0.800494,-1.41122,-0.753101,-1.08285,1.9238,1.86325,0.0260358,0.958649,0.386765,-0.317288,1.75853,-0.638944,1.16876,-1.80246,-0.952445,1.98978,-0.853547,0.367343,0.929011,2.31217,-0.861809,0.810191,-0.780358,0.0533213,0.546772,-0.436482,-1.024,0.0228768,-0.396173,0.833731,0.192115,-0.0430004,-0.493673,-1.1044,-0.446279,-0.776024,2.23062,2.17007,0.332857,1.26547,0.693587,-0.0104662,0.146975,0.654515,0.237078,0.858448,0.721607,0.12028,0.701311,0.409183,0.283125,0.0901199,0.703038,0.30785,0.685757,0.486673,0.366614,0.60742,0.735751,0.494281,0.597768,0.302857,0.452119,0.510748,0.620971,0.751084,0.609754,0.684823,0.0970342,0.102471,0.417546,0.220034,0.333236,0.502617
-3886.14,0.998191,0.0673826,5,31,0,3904.25,0.181215,-0.44767,1.54239,1.35135,-0.272272,0.878055,-1.13144,-0.470893,1.35418,-0.568336,0.375417,0.701229,1.52012,-0.391696,0.709338,-0.372599,0.135979,0.523355,-0.133967,-0.606265,0.202372,0.0207144,0.662797,0.236022,0.112486,-0.255893,-0.583971,-0.268275,-0.37983,1.5737,1.53322,0.329698,0.89936,0.691836,0.105861,1.63663,-0.867619,0.90663,-2.19279,-1.17397,1.64101,-1.32426,0.131368,0.633897,1.89694,-1.05182,0.646404,-1.02236,-0.237937,0.359547,-0.654299,-1.38277,-0.135534,-0.41572,0.574621,-0.0836326,-0.274172,-0.842356,-1.34838,-0.861453,-1.03352,1.97958,1.91716,0.0608526,0.939491,0.619409,-0.284391,1.81785,-0.686404,1.08785,-2.01157,-0.992754,1.82222,-1.14305,0.312583,0.815111,2.07815,-0.870602,0.827619,-0.841147,-0.0567226,0.540762,-0.473084,-1.20155,0.0456811,-0.234506,0.755835,0.0975822,-0.0929576,-0.661141,-1.16717,-0.680239,-0.852301,2.1608,2.09837,0.242067,1.12071,0.800624,-0.103176,0.139692,0.665166,0.252024,0.882007,0.729632,0.139168,0.758239,0.422484,0.306802,0.111239,0.704871,0.304149,0.698707,0.514177,0.36801,0.616114,0.768801,0.488582,0.558359,0.319551,0.475624,0.523223,0.659517,0.762632,0.663792,0.70105,0.103327,0.109255,0.439777,0.24588,0.309892,0.525771
-3885.63,0.998596,0.0673826,5,31,0,3906.77,0.462156,-0.529662,1.48098,1.05542,-0.270566,0.895553,-1.04769,-0.669422,1.58101,-0.781899,0.0559954,0.438638,1.13177,-0.853179,1.05443,-0.320501,0.313203,0.297706,-0.284116,-0.559127,-0.0396596,-0.561224,0.496852,0.072027,-0.00627551,-0.200157,-1.14529,-0.1117,-0.557071,1.65834,1.08775,0.481406,1.06364,0.257575,-0.0362272,1.03339,-0.930365,0.796634,-2.08128,-1.52106,1.81178,-1.68764,-0.446734,0.119951,1.14647,-1.7932,1.03193,-1.00432,-0.0658149,-0.0887649,-0.950432,-1.35772,-0.588397,-1.36082,0.206166,-0.422991,-0.538956,-0.826091,-2.22581,-0.695087,-1.35467,1.9263,1.08128,0.18329,1.04557,-0.148199,-0.583314,1.49554,-0.468208,1.25879,-1.61912,-1.05891,2.27394,-1.22548,0.0154225,0.582108,1.60862,-1.33105,1.49409,-0.542161,0.396341,0.373391,-0.488276,-0.895562,-0.126241,-0.898666,0.668322,0.039165,-0.0767994,-0.363935,-1.76366,-0.232931,-0.892516,2.38846,1.54343,0.645446,1.50773,0.313958,-0.121157,0.183091,0.61496,0.221182,0.834674,0.742481,0.0933044,0.773027,0.496144,0.358448,0.16678,0.791014,0.183309,0.632315,0.402192,0.407722,0.6197,0.710037,0.531518,0.710675,0.338873,0.49021,0.51919,0.589993,0.853667,0.557971,0.709409,0.0840573,0.176037,0.344016,0.181276,0.422149,0.530252
-3882.92,0.964372,0.0673826,5,31,0,3899.83,-0.144959,0.328744,1.38379,1.27458,-0.589842,0.771222,-1.49112,-0.74467,1.43374,-1.04096,0.0328612,0.470574,1.26813,-0.994987,0.5761,-0.618594,0.177875,0.424199,-0.551234,-0.712207,-0.175725,-0.305025,0.326999,0.135365,-0.137989,-0.564435,-0.984136,-0.429222,-1.23538,1.59299,1.57887,0.0262927,0.887703,0.543687,-0.204896,2.0925,-0.487473,1.39595,-1.73465,-0.701722,2.31273,-1.11173,0.374217,0.979919,2.08357,-1.04811,1.12594,-0.52726,0.574886,0.915745,-0.434048,-0.6568,0.0855776,-0.0933473,0.781242,0.516061,0.137796,-0.452315,-1.03309,-0.265209,-1.38076,2.53311,2.51357,0.365127,1.55714,1.08109,0.0452108,1.94754,-0.632432,1.25099,-1.87961,-0.846681,2.16777,-1.25668,0.229258,0.83496,1.93861,-1.19307,0.980986,-0.672219,0.429927,0.770786,-0.579007,-0.801759,-0.0593812,-0.238306,0.636283,0.371102,-0.00716299,-0.597274,-1.17805,-0.410168,-1.52572,2.38815,2.36861,0.220168,1.41218,0.936134,-0.099748,0.124822,0.653041,0.222528,0.867567,0.69987,0.102682,0.778455,0.442935,0.302597,0.125801,0.767289,0.272696,0.662,0.394144,0.316309,0.640839,0.690351,0.514841,0.559296,0.346087,0.408275,0.501791,0.645032,0.764597,0.601128,0.821379,0.084081,0.0855977,0.445179,0.195891,0.281682,0.524916
-3885.23,0.993509,0.0673826,5,31,0,3898.32,0.211151,-0.0328224,1.34654,1.61587,-0.548583,0.889868,-1.77318,-0.715211,1.70512,-0.879283,-0.00190582,0.215462,0.902581,-0.972097,0.973687,-0.547958,0.288272,0.14978,-0.475706,-0.851281,-0.00669752,-0.512811,0.454866,0.0732057,-0.115574,-0.54953,-1.22343,-0.507462,-0.697797,1.54481,1.24238,-0.0496151,1.02352,0.38317,-0.187443,2.143,-0.771509,1.16542,-2.42047,-0.995879,2.26319,-1.21681,-0.0353886,0.257305,1.18254,-1.34179,1.27828,-0.770667,0.355347,0.168862,-0.673378,-1.1791,-0.0418408,-0.723342,0.579671,0.0657518,-0.188447,-0.772785,-1.68021,-0.716138,-0.972432,2.04733,1.64009,-0.0996309,1.34538,0.48313,-0.285222,2.35415,-0.560358,1.37657,-2.20932,-0.784729,2.47434,-1.00566,0.175762,0.468456,1.39369,-1.13064,1.48943,-0.559517,0.566497,0.380012,-0.462228,-0.967952,0.16931,-0.512191,0.790822,0.276902,0.0227033,-0.561634,-1.46906,-0.504987,-0.761281,2.25848,1.85124,0.11152,1.55653,0.694281,-0.0740712,0.0867365,0.636535,0.201561,0.901083,0.686698,0.0776767,0.73217,0.456172,0.384982,0.19882,0.755956,0.184007,0.636341,0.362045,0.406124,0.613543,0.724711,0.457773,0.62532,0.311992,0.431213,0.494324,0.636831,0.812915,0.623631,0.681632,0.0946207,0.135728,0.472149,0.174145,0.333082,0.518509
-3887.35,0.88151,0.0673826,5,31,0,3903.29,0.252718,-0.0324702,1.35858,1.64185,-0.547977,0.88674,-1.7681,-0.676971,1.67934,-0.889472,0.0144237,0.208219,0.897171,-0.970459,0.987545,-0.582008,0.302387,0.144307,-0.473397,-0.854233,-0.0433814,-0.497955,0.42793,0.0542834,-0.116541,-0.548916,-1.20951,-0.518754,-0.713929,1.52477,1.27743,-0.0791754,1.0081,0.394033,-0.215052,2.19811,-0.776939,1.17223,-2.43456,-0.952186,2.24903,-1.24088,-0.0128745,0.250411,1.1864,-1.35091,1.30918,-0.823172,0.378346,0.163581,-0.675616,-1.19301,-0.0914071,-0.708979,0.548905,0.0412779,-0.1908,-0.778214,-1.67568,-0.737237,-1.0024,2.03904,1.70302,-0.140036,1.33711,0.502853,-0.324635,2.45083,-0.524221,1.42495,-2.18185,-0.699468,2.50175,-0.988167,0.239843,0.503128,1.43912,-1.09819,1.5619,-0.570454,0.631063,0.416299,-0.422898,-0.940293,0.16131,-0.456261,0.801622,0.293995,0.0619172,-0.525497,-1.42296,-0.484519,-0.749679,2.29176,1.95574,0.112682,1.58982,0.755571,-0.0719171,0.0793781,0.628134,0.193887,0.898607,0.66807,0.0757355,0.728726,0.440325,0.376806,0.191681,0.749922,0.173374,0.638868,0.347269,0.397403,0.604177,0.719159,0.45976,0.612127,0.309679,0.427026,0.484526,0.628432,0.805802,0.618814,0.679109,0.0918076,0.123929,0.471859,0.169409,0.319609,0.517972
-3884.97,0.970685,0.0673826,5,31,0,3897.64,0.0201844,-0.0571546,1.41086,0.939366,-0.59282,0.855315,-1.46117,-0.773473,1.38641,-1.00719,0.166498,0.82396,1.65601,-0.798794,0.812286,-0.431977,-0.0645541,0.536737,-0.32654,-0.625313,0.0674198,-0.446898,0.472754,0.0671073,-0.0504752,-0.42377,-0.97258,-0.171169,-0.862099,1.76869,1.43328,0.562615,0.988922,0.449905,-0.028446,1.26816,-0.893542,1.14958,-2.11866,-1.14842,1.89889,-1.47816,0.177751,1.10534,2.27926,-1.18414,1.08887,-0.666615,-0.148232,0.700107,-0.517858,-0.939386,0.0379654,-0.687666,0.609836,0.0375245,-0.128368,-0.655035,-1.42933,-0.29865,-1.27346,2.43823,1.96501,0.736619,1.33808,0.577599,-0.0972881,1.28835,-0.873358,1.16976,-2.09847,-1.12823,1.91907,-1.45797,0.197936,1.12552,2.29944,-1.16396,1.10905,-0.64643,-0.128047,0.720292,-0.497673,-0.919202,0.0581499,-0.667481,0.630021,0.057709,-0.108184,-0.634851,-1.40915,-0.278466,-1.25327,2.45841,1.98519,0.756803,1.35826,0.597784,-0.0771036,0.216133,0.705444,0.236898,0.890755,0.755513,0.127965,0.811222,0.450677,0.244988,0.0911694,0.762051,0.248047,0.656206,0.531968,0.327329,0.621912,0.714879,0.485467,0.660939,0.347506,0.485577,0.52702,0.653589,0.803631,0.56917,0.777866,0.0788255,0.120766,0.319341,0.204523,0.354851,0.519266
-3882.8,0.980146,0.0673826,5,31,0,3899.89,0.0226534,0.0567025,1.31311,1.22852,-0.280712,0.85281,-1.35617,-0.734843,1.92864,-0.968452,0.0453993,0.650882,1.44637,-1.13843,1.00304,-0.491532,0.395436,0.344044,-0.520218,-0.694476,0.0314713,-0.671561,0.463257,0.204578,-0.0410951,-0.469455,-1.04347,-0.357264,-0.850979,1.68766,1.48307,0.347794,1.18089,0.342273,-0.190649,1.66988,-0.311902,1.17653,-1.72409,-0.908225,2.58922,-1.21498,0.116317,0.91138,1.95594,-1.43818,1.3738,-0.588732,0.575952,0.508469,-0.6264,-0.855219,0.0980277,-0.82513,0.665009,0.325335,0.00274016,-0.559742,-1.31349,-0.412423,-1.06073,2.27278,2.00414,0.513394,1.60734,0.506143,-0.193641,1.69253,-0.289249,1.19919,-1.70144,-0.885572,2.61187,-1.19233,0.13897,0.934034,1.9786,-1.41553,1.39645,-0.566079,0.598606,0.531123,-0.603746,-0.832566,0.120681,-0.802477,0.687662,0.347988,0.0253936,-0.537089,-1.29084,-0.38977,-1.03807,2.29543,2.02679,0.536047,1.62999,0.528797,-0.170987,0.155443,0.571812,0.23162,0.845723,0.707976,0.0683785,0.767157,0.465313,0.282107,0.121469,0.804636,0.19838,0.637858,0.354663,0.370255,0.646513,0.696897,0.469866,0.690504,0.334553,0.41387,0.493652,0.631135,0.784289,0.596227,0.738478,0.0915022,0.116419,0.369108,0.163831,0.370798,0.542643
-3897.26,0.69747,0.0673826,5,31,0,3908.62,0.137171,0.0288034,1.19585,1.25302,-0.361855,0.979089,-1.60336,-1.15107,1.50659,-0.994117,-0.0606833,0.764961,1.72309,-0.964922,1.20476,-0.505582,0.0876337,0.13868,-0.202712,-0.505655,0.146436,-0.949855,0.505269,0.180112,-0.0914964,-0.577967,-1.10033,-0.524334,-1.14074,1.86987,1.64077,0.451357,1.50507,0.403625,-0.19892,1.52723,-0.40392,1.19965,-1.88857,-1.34771,1.83046,-1.16001,-0.0437645,0.94358,2.08935,-1.1251,1.46951,-0.575796,0.1336,0.194644,-0.21361,-0.575883,0.203918,-1.10708,0.633029,0.244191,-0.0806124,-0.662357,-1.28703,-0.59822,-1.33535,2.26488,1.99092,0.568557,1.82863,0.511477,-0.209075,1.6644,-0.266749,1.33682,-1.7514,-1.21053,1.96763,-1.02284,0.0934068,1.08075,2.22652,-0.987926,1.60668,-0.438625,0.270771,0.331815,-0.0764385,-0.438712,0.34109,-0.969908,0.7702,0.381362,0.0565589,-0.525186,-1.14986,-0.461049,-1.19818,2.40206,2.12809,0.705729,1.9658,0.648649,-0.0719033,0.159172,0.566295,0.208034,0.852129,0.770394,0.122644,0.735525,0.476665,0.253364,0.0973939,0.728678,0.16705,0.607931,0.432718,0.417799,0.5191,0.607952,0.415545,0.725101,0.316436,0.405798,0.485864,0.62836,0.759484,0.613263,0.768201,0.0830161,0.106397,0.330543,0.12284,0.343294,0.517968
-3888.68,0.998207,0.0673826,5,31,0,3910.58,0.0400662,0.0482996,1.17249,1.2977,-0.715036,1.05766,-1.84127,-0.941068,1.61074,-0.978331,-0.0635142,0.592152,1.37313,-1.27357,0.867137,-0.674791,0.367188,0.398197,-0.438463,-0.614135,0.0794592,-0.93357,0.707603,0.200027,0.119916,-0.705836,-1.04828,-0.302982,-1.18272,1.90842,1.60408,0.424776,1.3935,0.706644,-0.120469,1.56984,-0.790072,1.28839,-2.11057,-1.05509,1.93687,-1.09878,-0.0261701,0.742591,1.65828,-1.44494,1.06501,-0.742885,0.478824,0.515181,-0.465793,-0.671767,0.141465,-1.0463,0.877956,0.282829,0.188899,-0.779285,-1.18079,-0.306943,-1.33843,2.28591,1.92906,0.546345,1.68216,0.876832,-0.0929488,1.60991,-0.750006,1.32846,-2.0705,-1.01503,1.97694,-1.05872,0.0138961,0.782657,1.69834,-1.40488,1.10507,-0.702819,0.51889,0.555247,-0.425727,-0.631701,0.181531,-1.00623,0.918022,0.322895,0.228966,-0.739219,-1.14073,-0.266877,-1.29836,2.32597,1.96913,0.586411,1.72223,0.916898,-0.0528826,0.166601,0.67918,0.209414,0.888003,0.734002,0.121645,0.742445,0.496526,0.313747,0.154682,0.802957,0.24879,0.668812,0.373112,0.364648,0.604853,0.652875,0.454741,0.732283,0.285361,0.41997,0.443007,0.676825,0.757813,0.566326,0.785559,0.0889947,0.122483,0.357459,0.151584,0.28559,0.513218
